frame,input_ms,ui_ms,draw_ms,total_ms
0,0.019833,0.067334,9.03317,9.12033
1,0.015208,0.056917,8.40212,8.47425
2,0.016584,0.055916,8.93358,9.00608
3,0.011542,0.0585,12.2868,12.3569
4,0.015625,0.06175,8.1825,8.25987
5,0.014292,0.067167,8.24137,8.32283
6,0.013125,0.053542,8.24167,8.30833
7,0.011292,0.051916,8.66083,8.72404
8,0.012916,0.057375,8.44229,8.51258
9,0.010584,0.059291,8.41971,8.48958
10,0.015709,0.06,8.68771,8.76342
11,0.010708,0.0635,8.46146,8.53567
12,0.016709,0.061375,8.84713,8.92521
13,0.013834,0.069125,8.52746,8.61042
14,0.013959,0.057083,8.60046,8.6715
15,0.010959,0.056166,8.17808,8.24521
16,0.013959,0.054166,8.16842,8.23654
17,0.010834,0.055583,8.87496,8.94138
18,0.014583,0.061417,8.03033,8.10633
19,0.011166,0.052959,8.23183,8.29596
20,0.012834,0.052958,7.67433,7.74012
21,0.011292,0.053541,7.42829,7.49313
22,0.015209,0.061166,7.81412,7.8905
23,0.01125,0.060167,7.45192,7.52333
24,0.012208,0.054167,7.59092,7.65729
25,0.010167,0.057291,8.11483,8.18229
26,0.013875,0.056,7.98525,8.05513
27,0.011292,0.066542,7.19196,7.26979
28,0.010667,0.046583,7.68842,7.74567
29,0.009125,0.048583,7.35396,7.41167
30,0.011458,0.046708,7.86683,7.925
31,0.009667,0.047875,7.92192,7.97946
32,0.011583,0.047958,7.5095,7.56904
33,0.009625,0.051833,8.21296,8.27442
34,0.012209,0.056708,7.97942,8.04833
35,0.011333,0.053375,7.43679,7.5015
36,0.011416,0.046875,7.58508,7.64337
37,0.008417,0.068291,7.29946,7.37617
38,0.010417,0.046792,8.27829,8.3355
39,0.00975,0.055959,7.71363,7.77933
40,0.012666,0.050334,7.46438,7.52738
41,0.0085,0.048041,7.90838,7.96492
42,0.011333,0.047125,8.08025,8.13871
43,0.015625,0.054,7.4185,7.48813
44,0.010666,0.04625,7.75687,7.81379
45,0.011,0.048459,7.69454,7.754
46,0.011334,0.047541,8.78746,8.84633
47,0.009167,0.047958,7.82487,7.882
48,0.012459,0.057333,7.98696,8.05675
49,0.009334,0.047958,7.95983,8.01713
50,0.0125,0.048708,7.38221,7.44342
51,0.008542,0.047208,8.03112,8.08687
52,0.011375,0.048166,7.56992,7.62946
53,0.008833,0.049,7.50483,7.56267
54,0.011542,0.05075,7.8285,7.89079
55,0.008917,0.047666,8.11054,8.16713
56,0.015583,0.0745,8.0605,8.15058
57,0.0095,0.059666,7.32463,7.39379
58,0.011334,0.048208,8.08192,8.14146
59,0.009666,0.0505,7.96367,8.02383
60,0.012333,0.048083,7.62517,7.68558
61,0.013125,0.04775,7.87962,7.9405
62,0.011667,0.051416,7.58604,7.64912
63,0.00875,0.046834,7.3795,7.43508
64,0.011667,0.045833,7.52421,7.58171
65,0.008292,0.043875,8.09,8.14217
66,0.010291,0.04775,7.618,7.67604
67,0.008625,0.045042,7.50012,7.55379
68,0.010917,0.051542,7.68371,7.74617
69,0.009292,0.047291,7.96104,8.01763
70,0.011625,0.049,8.19679,8.25742
71,0.010125,0.05625,7.40075,7.46713
72,0.011167,0.069083,7.98112,8.06137
73,0.013375,0.058708,7.32296,7.39504
74,0.011458,0.051542,8.18671,8.24971
75,0.010416,0.058125,7.63687,7.70542
76,0.012875,0.049333,7.84271,7.90492
77,0.009917,0.049583,7.91496,7.97446
78,0.014125,0.050041,8.161,8.22517
79,0.010541,0.051167,7.42133,7.48304
80,0.010708,0.047625,7.42329,7.48163
81,0.007625,0.045208,8.18592,8.23875
82,0.010666,0.0475,7.97758,8.03575
83,0.009792,0.048625,8.12042,8.17883
84,0.010666,0.047125,7.70471,7.7625
85,0.009167,0.046875,8.03704,8.09308
86,0.011375,0.050041,7.56892,7.63033
87,0.009208,0.047167,7.51604,7.57242
88,0.010542,0.046,7.57571,7.63225
89,0.008666,0.04725,7.38333,7.43925
90,0.010459,0.043958,8.06929,8.12371
91,0.009458,0.050209,7.39108,7.45075
92,0.012917,0.047041,8.13162,8.19158
93,0.012541,0.073292,7.39513,7.48096
94,0.010708,0.049875,7.54933,7.60992
95,0.008708,0.044584,7.38187,7.43517
96,0.010875,0.045417,8.54129,8.59758
97,0.009208,0.0515,8.13358,8.19429
98,0.011667,0.05075,7.65833,7.72075
99,0.008792,0.0475,7.69913,7.75542
100,0.013625,0.047208,7.70437,7.76521
101,0.009042,0.045875,8.00546,8.06038
102,0.011125,0.04875,7.586,7.64588
103,0.009042,0.046958,7.55612,7.61212
104,0.010667,0.049,7.58517,7.64483
105,0.011209,0.05075,7.45321,7.51517
106,0.010875,0.043709,7.51671,7.57129
107,0.009417,0.048375,7.88883,7.94663
108,0.012209,0.049875,7.68912,7.75121
109,0.00875,0.049458,7.29033,7.34854
110,0.011333,0.045625,8.133,8.18996
111,0.009125,0.047125,7.61867,7.67492
112,0.011875,0.04825,8.19283,8.25296
113,0.00825,0.045875,7.38333,7.43746
114,0.010333,0.044709,7.883,7.93804
115,0.008792,0.044541,8.24512,8.29846
116,0.011,0.050167,7.57688,7.63804
117,0.009084,0.044958,7.88367,7.93771
118,0.010958,0.047209,7.70404,7.76221
119,0.00975,0.055292,8.03292,8.09796
