frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.61587,0.104375,2.34521,5.06546
1,2.79808,0.146292,2.51538,5.45975
2,2.74938,0.141958,2.09829,4.98963
3,2.9035,0.1145,2.04321,5.06121
4,2.8095,0.11875,1.95596,4.88421
5,3.19792,0.128709,1.91283,5.23946
6,2.62329,0.103583,2.00829,4.73517
7,3.04767,0.1195,4.23225,7.39942
8,2.83292,0.118,1.89488,4.84579
9,2.90733,0.101042,1.93821,4.94658
10,2.75908,0.109541,2.17762,5.04625
11,2.93292,0.101375,2.02054,5.05483
12,2.70004,0.112541,1.86967,4.68225
13,3.263,0.133916,6.00592,9.40283
14,2.66283,0.120667,1.61692,4.40042
15,2.80275,0.099,1.6785,4.58025
16,2.71062,0.116833,1.74071,4.56817
17,2.90821,0.10175,1.97338,4.98333
18,2.59488,0.106166,1.85296,4.554
19,2.91146,0.118458,1.92783,4.95775
20,2.685,0.116916,1.69562,4.49754
21,3.0445,0.115084,1.66542,4.825
22,2.69204,0.095334,1.70375,4.49113
23,2.96638,0.11425,1.69408,4.77471
24,2.63612,0.1115,1.68917,4.43679
25,2.97567,0.110209,9.45738,12.5433
26,2.45233,0.107416,1.65967,4.21942
27,2.95237,0.1135,1.67417,4.74004
28,2.70196,0.10825,1.83617,4.64637
29,2.85158,0.108584,1.61763,4.57779
30,2.79417,0.119709,2.05371,4.96758
31,2.88521,0.102458,1.82042,4.80808
32,2.74696,0.118792,1.64733,4.51308
33,2.91875,0.094959,1.65587,4.66958
34,2.76262,0.103625,1.65008,4.51633
35,2.90404,0.095541,1.70829,4.70787
36,2.71921,0.110125,1.97762,4.80696
37,2.98721,0.12975,2.01546,5.13242
38,2.73283,0.1155,1.72004,4.56837
39,3.12242,0.117,1.68458,4.924
40,2.68421,0.105792,1.73504,4.52504
41,3.04271,0.11275,1.71929,4.87475
42,2.79304,0.117709,1.78958,4.70033
43,2.90546,0.108333,7.94154,10.9553
44,2.76292,0.117291,1.6665,4.54671
45,3.05592,0.116208,1.69425,4.86637
46,2.64625,0.107792,1.75833,4.51237
47,2.84737,0.110333,1.659,4.61671
48,2.69096,0.095166,1.84233,4.62846
49,2.86446,0.105,1.76417,4.73362
50,2.74187,0.109625,1.98,4.8315
51,2.93513,0.1075,1.78592,4.82854
52,2.83258,0.11,1.67796,4.62054
53,2.89533,0.107083,1.72392,4.72633
54,2.73946,0.109667,1.64525,4.49437
55,2.83925,0.098292,1.99854,4.93608
56,2.69033,0.116166,1.66971,4.47621
57,2.96254,0.118,1.66092,4.74146
58,2.63983,0.093167,1.64979,4.38279
59,2.97733,0.105209,1.65942,4.74196
60,2.632,0.091583,1.71562,4.43921
61,2.98275,0.108708,1.80754,4.899
62,2.64404,0.112125,1.73154,4.48771
63,2.92304,0.118542,1.676,4.71758
64,2.60617,0.099709,1.81625,4.52212
65,2.93192,0.1085,1.66183,4.70225
66,2.72546,0.162,1.80558,4.69304
67,2.78525,0.106333,1.70133,4.59292
68,2.76083,0.107417,1.6275,4.49575
69,2.79967,0.0915,1.75554,4.64671
70,2.78633,0.104708,1.96075,4.85179
71,2.84675,0.096916,1.74317,4.68683
72,2.70817,0.10575,1.78529,4.59921
73,2.90413,0.112416,2.53958,5.55612
74,2.64337,0.108208,1.67979,4.43138
75,2.98158,0.110583,1.68046,4.77262
76,2.60613,0.092292,1.7545,4.45292
77,2.91012,0.107125,1.66283,4.68008
78,2.67837,0.1115,1.80529,4.59517
79,2.97142,0.118125,1.68738,4.77692
