frame,simulation_ms,ui_ms,render_ms,total_ms
0,7.31008,0.146667,2.25317,9.70992
1,8.76471,0.143042,4.92742,13.8352
2,7.59217,0.191625,2.28796,10.0717
3,8.57792,0.150833,2.18954,10.9183
4,7.34175,0.14225,2.21354,9.69754
5,8.62167,0.140834,2.58092,11.3434
6,7.44704,0.1375,2.27546,9.86
7,8.54187,0.139583,2.33417,11.0156
8,7.24696,0.202125,2.01371,9.46279
9,8.40938,0.143709,1.96954,10.5226
10,8.18404,0.163375,2.34192,10.6893
11,8.68983,0.153209,2.08146,10.9245
12,7.49833,0.147834,1.98846,9.63462
13,8.79617,0.162167,2.27937,11.2377
14,7.62467,0.155125,2.26783,10.0476
15,8.78163,0.139958,1.91175,10.8333
16,7.30892,0.138292,1.94417,9.39138
17,8.42304,0.142459,2.05492,10.6204
18,7.18721,0.150583,2.02988,9.36767
19,8.55462,0.138083,2.05925,10.752
20,7.27271,0.142667,1.93258,9.34796
21,8.52925,0.138417,2.28504,10.9527
22,7.54825,0.141166,1.99183,9.68125
23,8.6055,0.145792,1.92887,10.6802
24,7.18092,0.140583,2.06808,9.38958
25,8.511,0.139334,1.884,10.5343
26,7.28079,0.137834,1.95138,9.37
27,8.56371,0.139375,2.11283,10.8159
28,7.18954,0.137917,1.89954,9.227
29,8.42083,0.149292,1.91758,10.4877
30,7.24825,0.13925,2.30179,9.68929
31,8.35058,0.146666,2.07454,10.5718
32,7.79512,0.139292,2.09583,10.0303
33,8.41238,0.139708,1.90092,10.453
34,7.1895,0.146959,1.90196,9.23842
35,8.36667,0.14125,1.97404,10.482
36,7.24488,0.164792,2.048,9.45767
37,8.77621,0.17025,2.17958,11.126
38,7.277,0.136,1.89192,9.30492
39,8.37117,0.131125,1.87629,10.3786
40,7.19554,0.137791,1.93533,9.26867
41,8.37383,0.142708,1.94912,10.4657
42,7.14396,0.154833,2.21725,9.51604
43,8.44125,0.13925,1.90042,10.4809
44,7.19404,0.145125,1.92704,9.26621
45,8.45908,0.1375,2.17379,10.7704
46,7.3125,0.153958,1.934,9.40046
47,8.31338,0.188084,2.19146,10.6929
48,7.37729,0.155292,2.13971,9.67229
49,8.31158,0.145042,1.88271,10.3393
50,7.23542,0.136792,2.22808,9.60029
51,8.79379,0.153209,1.99212,10.9391
52,7.30063,0.165417,2.33604,9.80208
53,8.42833,0.149792,2.031,10.6091
54,7.1885,0.14125,1.90029,9.23004
55,8.34229,0.134875,1.94233,10.4195
56,7.25396,0.153042,2.02854,9.43554
57,8.58488,0.146375,1.91267,10.6439
58,7.13354,0.136458,1.92996,9.19996
59,8.22346,0.1365,2.10329,10.4633
60,7.18533,0.198708,2.02121,9.40525
61,8.30658,0.15675,2.0895,10.5528
62,7.11767,0.137792,2.11246,9.36792
63,8.19921,0.144334,1.92692,10.2705
64,7.29979,0.1515,1.93971,9.391
65,8.28758,0.138125,2.07658,10.5023
66,7.84425,0.169291,1.9555,9.96904
