frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.01775,0.094875,1.36046,0.358584,0.000208,1.83187
1,0.017,0.0885,1.20317,0.409792,8.3e-05,1.71854
2,0.017959,0.091625,1.22842,0.3745,0.000209,1.71271
3,0.01725,0.092125,1.13171,0.36875,0.000292,1.61013
4,0.018083,0.0955,1.11262,0.468208,0.000167,1.69458
5,0.016666,0.086209,1.13375,0.374208,0.00025,1.61108
6,0.017833,0.088375,1.18562,0.371833,0.000209,1.66387
7,0.01775,0.09,1.13387,0.376333,0.000459,1.61842
8,0.018958,0.093084,1.26446,0.392833,0.000375,1.76971
9,0.018,0.104167,1.152,0.373125,0.00025,1.64754
10,0.017458,0.088167,1.11104,0.450833,0.000167,1.66767
11,0.016583,0.085667,1.16437,0.42,0.000125,1.68675
12,0.024333,0.107333,1.16037,0.425959,0.000166,1.71817
13,0.018,0.101875,1.13587,0.42475,0.000292,1.68079
14,0.022375,0.0995,1.10892,0.362791,0.000125,1.59371
15,0.016291,0.08425,1.09308,0.354708,8.3e-05,1.54842
16,0.01675,0.07975,1.12862,0.460458,0.00025,1.68583
17,0.016792,0.084542,1.14192,0.438084,0.000208,1.68154
18,0.019833,0.101917,1.21783,0.387042,0.00025,1.72687
19,0.018875,0.105375,1.14325,0.363708,0.000208,1.63142
20,0.016625,0.084875,1.35587,0.366708,0.000208,1.82429
21,0.018,0.097167,1.13467,0.405041,0.000334,1.65521
22,0.017208,0.087959,1.12604,0.490584,0.000166,1.72196
23,0.019792,0.101125,1.17837,0.390708,0.000209,1.69021
24,0.017209,0.089,1.12296,0.360667,0.000166,1.59
25,0.017125,0.087084,1.10158,0.392625,0.00025,1.59867
26,0.017584,0.088125,1.18046,0.394417,0.000166,1.68075
27,0.018667,0.098083,1.20846,0.3775,0.00025,1.70296
28,0.018084,0.091666,1.10925,0.472042,0.000167,1.69121
29,0.018708,0.087875,1.14283,0.382416,0.000167,1.632
30,0.017667,0.089541,1.12587,0.373542,0.000333,1.60696
31,0.016625,0.086708,1.21746,0.40925,0.000166,1.73021
32,0.018041,0.09275,1.13213,0.395125,0.000209,1.63825
