frame,input_ms,ui_ms,draw_ms,total_ms
0,0.017208,0.058917,8.585,8.66113
1,0.013209,0.056,8.94071,9.00992
2,0.017417,0.059791,8.72879,8.806
3,0.013584,0.058,14.9963,15.0679
4,0.02,0.076,8.91721,9.01321
5,0.014875,0.061375,8.77083,8.84708
6,0.017167,0.063291,8.94421,9.02467
7,0.016166,0.074834,8.91762,9.00863
8,0.01575,0.056,8.31196,8.38371
9,0.013041,0.053667,8.86175,8.92846
10,0.01625,0.058375,9.25958,9.33421
11,0.013375,0.07125,9.72692,9.81154
12,0.01675,0.057416,9.07392,9.14808
13,0.012792,0.054708,9.22721,9.29471
14,0.016458,0.056333,9.09571,9.1685
15,0.012417,0.055125,9.56633,9.63387
16,0.016709,0.063416,9.13267,9.21279
17,0.013334,0.058583,9.751,9.82292
18,0.017334,0.070208,8.86838,8.95592
19,0.012792,0.059833,7.75883,7.83146
20,0.014584,0.05375,7.86167,7.93
21,0.012416,0.054,8.02229,8.08871
22,0.015167,0.053958,7.79467,7.86379
23,0.011667,0.054916,7.416,7.48258
24,0.014833,0.065209,7.56613,7.64617
25,0.009875,0.047375,7.86229,7.91954
26,0.01425,0.05375,8.03562,8.10362
27,0.012542,0.056166,8.18958,8.25829
28,0.013708,0.051208,8.0205,8.08542
29,0.01125,0.054416,7.58279,7.64846
30,0.01375,0.049084,7.93508,7.99792
31,0.010625,0.049292,8.51475,8.57467
32,0.013416,0.051709,8.16221,8.22733
33,0.011458,0.054084,8.22646,8.292
34,0.014291,0.049625,8.20442,8.26833
35,0.011042,0.050708,7.73792,7.79967
36,0.013292,0.050542,8.10092,8.16475
37,0.011041,0.04925,8.12629,8.18658
38,0.013416,0.049542,8.54071,8.60367
39,0.011334,0.051166,8.34287,8.40537
40,0.013417,0.052375,8.36904,8.43483
41,0.012,0.052917,7.67846,7.74338
42,0.011833,0.051208,8.12017,8.18321
43,0.011125,0.05275,8.23767,8.30154
44,0.012291,0.049625,7.44325,7.50517
45,0.01225,0.048417,7.61121,7.67188
46,0.014125,0.051792,9.02271,9.08863
47,0.011583,0.053583,7.92496,7.99012
48,0.013167,0.0495,8.05704,8.11971
49,0.011208,0.050875,8.19463,8.25671
50,0.013125,0.051291,8.09079,8.15521
51,0.01125,0.052333,7.58913,7.65271
52,0.015917,0.05425,7.99667,8.06683
53,0.011166,0.050042,7.87587,7.93708
54,0.014084,0.05625,8.49775,8.56808
55,0.012,0.055125,7.61921,7.68633
56,0.012958,0.05,8.18667,8.24962
57,0.011459,0.051791,7.49979,7.56304
58,0.013208,0.050334,7.44675,7.51029
59,0.010917,0.050625,7.60179,7.66333
60,0.011875,0.047708,7.48663,7.54621
61,0.01,0.04775,7.78208,7.83983
62,0.012792,0.050166,7.47354,7.5365
63,0.010333,0.048708,7.62617,7.68521
64,0.011708,0.04475,8.11629,8.17275
65,0.0135,0.050708,7.39725,7.46146
66,0.011625,0.045833,7.52129,7.57875
67,0.009666,0.050709,8.1905,8.25088
68,0.013625,0.060875,8.08887,8.16338
69,0.012708,0.066458,8.18013,8.25929
70,0.01425,0.054792,8.05687,8.12592
71,0.01325,0.054667,7.57879,7.64671
72,0.01275,0.047958,7.53,7.59071
73,0.01075,0.051167,7.67087,7.73279
74,0.013291,0.048875,8.1445,8.20667
75,0.011042,0.054333,8.377,8.44238
76,0.013375,0.051625,7.42788,7.49287
77,0.01125,0.064166,8.05079,8.12621
78,0.013125,0.051416,7.30083,7.36538
79,0.01,0.046458,7.40508,7.46154
80,0.011959,0.047375,7.81987,7.87921
81,0.009584,0.046333,7.61058,7.6665
82,0.011375,0.04575,8.20675,8.26388
83,0.012458,0.05825,7.95917,8.02988
84,0.012709,0.057125,7.54125,7.61108
85,0.010958,0.05025,7.46404,7.52525
86,0.012541,0.052875,7.42812,7.49354
87,0.01025,0.046916,7.60504,7.66221
88,0.0125,0.048666,8.17746,8.23863
89,0.011,0.05,8.3935,8.4545
90,0.013834,0.051041,8.04187,8.10675
91,0.0115,0.050875,8.02804,8.09042
92,0.014667,0.052375,8.05779,8.12483
93,0.011291,0.050917,7.47404,7.53625
94,0.013917,0.055916,8.11354,8.18337
95,0.01175,0.053375,7.48925,7.55438
96,0.01225,0.048458,8.30883,8.36954
97,0.011458,0.05325,7.95179,8.0165
98,0.01225,0.048709,8.19329,8.25425
99,0.010791,0.050042,7.7335,7.79433
100,0.015292,0.047125,7.99896,8.06137
101,0.011292,0.048875,8.09271,8.15287
102,0.012125,0.047333,7.98075,8.04021
103,0.010834,0.049708,8.24525,8.30579
104,0.011709,0.052958,8.30679,8.37146
105,0.011458,0.051209,7.97483,8.0375
106,0.013375,0.050334,7.54996,7.61367
107,0.010292,0.044875,7.53817,7.59333
108,0.012167,0.04925,7.3955,7.45692
109,0.009584,0.047291,8.11675,8.17362
110,0.015875,0.06175,7.6725,7.75012
111,0.009542,0.046625,8.13083,8.187
112,0.01575,0.055667,7.70083,7.77225
113,0.014,0.049625,8.07038,8.134
114,0.013416,0.050459,8.06754,8.13142
115,0.011666,0.052792,8.11083,8.17529
116,0.012583,0.052667,7.497,7.56225
117,0.012375,0.051084,8.13175,8.19521
118,0.012875,0.050541,8.25325,8.31667
119,0.0115,0.054708,7.63654,7.70275
