frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.34075,0.761417,1.62104,0.40075,0.000959,3.12492
1,0.293792,0.747292,1.79417,0.384834,0.000416,3.2205
2,0.273375,0.650875,5.05187,0.403375,0.001167,6.38067
3,0.597459,0.645041,1.44725,0.404334,0.000583,3.09467
4,0.367542,0.65875,1.52833,0.394834,0.000625,2.95008
5,0.311167,0.6325,1.43463,0.406333,0.003042,2.78767
6,0.586542,0.62825,1.454,0.423666,0.000625,3.09308
7,0.323458,0.649583,1.48079,0.387333,0.000542,2.84171
8,0.286875,0.6345,2.55362,0.383458,0.000958,3.85942
9,0.444792,0.708,1.28129,0.428916,0.000792,2.86379
10,0.352875,0.660709,1.62867,0.395375,0.000625,3.03825
11,0.282458,0.636833,1.43929,0.440667,0.000625,2.79988
12,0.4015,0.672125,1.42175,0.410083,0.000875,2.90633
13,0.301167,0.631583,1.41604,0.389625,0.000583,2.739
14,0.2645,0.684791,1.57546,0.3875,0.000916,2.91317
15,0.326416,0.753042,1.73158,0.421417,0.001042,3.2335
16,0.352959,0.687958,1.39554,0.4285,0.002291,2.86725
17,0.387041,0.661375,1.406,0.432042,0.000583,2.88704
18,0.34925,0.691334,1.53771,0.398542,0.000708,2.97754
19,0.312833,0.645709,1.36738,0.39875,0.000791,2.72546
20,0.629625,0.67525,1.51383,0.454666,0.000792,3.27417
21,0.343792,0.67175,1.24325,0.370333,0.0005,2.62962
22,0.283334,0.637416,1.38921,0.457083,0.000333,2.76737
23,0.271208,0.647292,1.21308,0.410125,0.000209,2.54192
24,0.298666,0.719334,1.28196,0.371292,0.000875,2.67212
25,0.277833,0.638834,1.18233,0.3755,0.0015,2.476
26,0.422791,0.666125,1.44075,0.444542,0.000958,2.97517
27,0.32525,0.65375,1.21579,0.373625,0.000292,2.56871
28,0.274083,0.645875,1.17808,0.360958,0.000417,2.45942
29,0.287375,0.636083,1.19762,0.355209,0.000208,2.4765
30,0.2405,0.703375,1.50829,0.392125,0.000375,2.84467
31,0.297416,0.693834,1.31767,0.412709,0.000416,2.72204
32,0.300875,0.678834,1.38458,0.389292,0.000583,2.75417
33,0.302291,0.694917,1.37204,0.400958,0.000333,2.77054
34,0.299,0.685125,1.25129,0.373084,0.000375,2.60887
35,0.29525,0.675125,1.22646,0.375542,0.000583,2.57296
36,0.264583,0.668792,1.26454,0.378416,0.000292,2.57662
37,0.277834,0.684291,1.24287,0.368542,0.000625,2.57417
38,0.25325,0.67275,1.37987,0.3855,0.000209,2.69158
39,0.27725,0.68025,1.28358,0.402542,0.000291,2.64392
40,0.345833,0.704084,1.27171,0.563542,0.000291,2.88546
41,0.27575,0.68725,1.25958,0.377625,0.000375,2.60058
42,0.258584,0.671333,1.27696,0.3885,0.000584,2.59596
43,0.298333,0.675125,1.21383,0.3665,0.000375,2.55417
44,0.263167,0.644208,1.34517,0.375208,0.000333,2.62808
45,0.284792,0.635166,1.22146,0.406416,0.000125,2.54796
46,0.312292,0.650583,1.24729,0.381125,0.000291,2.59158
47,0.264209,0.653875,1.23487,0.425166,0.000292,2.57842
48,0.255166,0.652834,1.18946,0.35375,0.000208,2.45142
49,0.281167,0.707583,1.23617,0.381416,0.000209,2.60654
50,0.277208,0.642917,1.5505,0.388208,0.00025,2.85908
51,0.339291,0.654125,1.17725,0.349417,0.000417,2.5205
52,0.252459,0.717541,1.20063,0.407584,0.000833,2.57904
53,0.303334,0.671666,1.17021,0.390875,0.000458,2.53654
54,0.27825,0.648125,1.28287,0.362708,0.0005,2.57246
55,0.263,0.629583,1.25946,0.418583,0.000583,2.57121
56,0.321,0.678375,1.35354,0.377084,0.000375,2.73037
57,0.270791,0.650584,1.19437,0.374291,0.000375,2.49042
58,0.254959,0.628916,1.20204,0.436083,0.000167,2.52217
59,0.288583,0.661334,1.27429,0.378834,0.000625,2.60367
60,0.304334,0.661208,1.27283,0.376584,0.00025,2.61521
61,0.373333,0.645084,1.17083,0.403708,0.00025,2.59321
62,0.312042,0.650875,1.33129,0.380709,0.0005,2.67542
63,0.267708,0.657042,1.14608,0.39825,0.000375,2.46946
64,0.280959,0.630375,1.14312,0.351166,0.000334,2.40596
65,0.24975,0.694291,1.18383,0.390083,0.0005,2.51846
66,0.282916,0.652792,1.11733,0.360375,0.000334,2.41375
67,0.255875,0.641167,1.171,0.390666,0.000459,2.45917
68,0.2625,0.651625,1.32742,0.392875,0.000417,2.63483
69,0.289958,0.6675,1.19754,0.354625,0.00025,2.50988
70,0.260792,0.641833,1.42362,0.366542,0.000375,2.69317
71,0.246292,0.652708,1.16946,0.391875,0.000416,2.46075
72,0.304292,0.698792,1.20738,0.372125,0.000291,2.58288
73,0.254542,0.628583,1.14883,0.393958,0.000583,2.4265
74,0.303875,0.644334,1.25,0.364916,0.00025,2.56338
75,0.3045,0.712583,1.30467,0.381625,0.000542,2.70392
76,0.261625,0.637791,1.13775,0.354084,0.000416,2.39167
77,0.285792,0.66575,1.14729,0.345834,0.000625,2.44529
78,0.239958,0.645792,1.218,0.367708,0.000292,2.47175
79,0.281459,0.673666,1.14004,0.352083,0.000542,2.44779
