frame,simulation_ms,ui_ms,render_ms,total_ms
120,2.77433,0.10775,1.75629,4.63837
121,2.78946,0.134667,1.74508,4.66921
122,2.81487,0.117417,1.64446,4.57675
123,2.82979,0.121083,1.76704,4.71792
124,2.57633,0.104208,1.65483,4.33537
125,2.98488,0.163,1.87896,5.02683
126,2.73787,0.124708,1.96704,4.82963
127,3.04392,0.132792,1.71517,4.89187
128,2.57037,0.108792,1.70104,4.38021
129,2.857,0.116208,1.73758,4.71079
130,2.58975,0.108167,2.15392,4.85183
131,2.79871,0.112625,1.64858,4.55992
132,2.70746,0.124917,1.85537,4.68775
133,2.88987,0.114458,1.75367,4.758
134,2.68429,0.111458,1.68112,4.47687
135,2.71612,0.098083,1.69892,4.51312
136,2.791,0.116875,1.69258,4.60046
137,2.72983,0.101,1.74954,4.58038
138,2.71054,0.111708,1.79675,4.619
139,2.82454,0.107333,1.8135,4.74538
140,2.63171,0.11725,1.67875,4.42771
141,2.78733,0.133709,1.76367,4.68471
142,2.65392,0.102708,1.71129,4.46792
143,2.96813,0.122417,1.68821,4.77875
144,2.53371,0.099417,1.86596,4.49908
145,2.95975,0.118292,1.72254,4.80058
146,2.54813,0.106292,1.68092,4.33533
147,2.89167,0.126166,1.69025,4.70808
148,2.58067,0.099083,1.79029,4.47004
149,2.87279,0.107292,1.66425,4.64433
150,2.57154,0.099208,2.33396,5.00471
151,2.75683,0.112958,1.75758,4.62737
152,2.74883,0.115208,1.67692,4.54096
153,2.78646,0.10325,1.69221,4.58192
154,2.77438,0.114,1.691,4.57937
155,2.84675,0.121583,1.85242,4.82075
156,2.73525,0.24625,1.79917,4.78067
157,2.79067,0.096625,1.85712,4.74442
158,2.60588,0.109667,1.65792,4.37346
159,2.84221,0.121417,1.87175,4.83537
160,2.68525,0.102667,1.76238,4.55029
161,3.01442,0.108667,1.83608,4.95917
162,2.62887,0.106791,1.66792,4.40358
163,2.84262,0.146791,1.81175,4.80117
164,2.54962,0.104334,1.74492,4.39888
165,2.88867,0.10625,1.67858,4.6735
166,2.54637,0.097042,1.86338,4.50679
167,2.81817,0.116542,1.76667,4.70137
168,2.728,0.139417,1.74133,4.60875
169,2.73917,0.101542,1.68542,4.52613
170,2.76175,0.114875,1.98325,4.85987
171,2.77958,0.126208,1.74833,4.65412
172,2.70508,0.11075,1.69154,4.50737
173,2.71679,0.100833,1.77892,4.59654
174,2.80746,0.122375,1.67467,4.6045
175,2.81363,0.102291,1.85942,4.77533
176,2.62258,0.109083,1.70708,4.43875
177,2.82108,0.125666,1.746,4.69275
178,2.50442,0.099666,1.65912,4.26321
179,2.87354,0.132875,1.85013,4.85654
