frame,simulation_ms,ui_ms,render_ms,total_ms
0,11.8667,0.179875,3.00517,15.0517
1,13.1138,0.1685,2.28642,15.5687
2,11.4062,0.164542,2.54367,14.1144
3,14.2312,0.175209,2.79096,17.1974
4,13.2602,0.177167,2.73946,16.1768
5,13.9856,0.186375,2.38854,16.5605
6,12.1527,0.167125,2.11425,14.434
7,13.4803,0.191167,2.69963,16.3711
8,11.8813,0.163875,2.40542,14.4506
9,13.1537,0.176167,2.24658,15.5765
10,11.7576,0.164292,2.52342,14.4453
11,13.1898,0.177583,2.13271,15.5
12,12.0723,0.1765,2.15979,14.4086
13,12.966,0.179709,2.47596,15.6216
14,11.9375,0.172708,3.20946,15.3197
15,13.3812,0.17325,2.14496,15.6994
16,11.9557,0.167917,2.14342,14.267
17,13.1649,0.172917,2.10487,15.4427
18,11.6885,0.187584,2.28354,14.1596
19,13.687,0.168958,2.31212,16.168
20,11.4675,0.168666,2.50171,14.1379
21,13.1237,0.165458,2.12579,15.415
22,12.1233,0.172375,2.11904,14.4147
23,13.3668,0.174083,2.55287,16.0938
24,12.0026,0.181375,2.90437,15.0883
25,12.9403,0.168625,2.33121,15.4401
26,12.0318,0.16725,2.20704,14.4061
27,13.3833,0.166416,2.58537,16.1351
28,11.9124,0.177042,2.143,14.2325
29,12.7783,0.196959,2.33012,15.3054
30,11.5514,0.166833,2.57167,14.2899
31,13.101,0.166084,2.30992,15.577
32,12.0564,0.161459,2.12108,14.339
33,13.0702,0.172959,2.13821,15.3814
34,11.5149,0.206417,2.25,13.9713
35,13.644,0.164041,2.71117,16.5192
36,11.9896,0.163042,2.60246,14.7551
37,13.7076,0.170417,2.36837,16.2464
38,12.1167,0.206833,2.19925,14.5228
39,13.2553,0.177625,2.15879,15.5917
40,11.4154,0.183958,2.29588,13.8953
41,12.9807,0.2375,2.17396,15.3922
42,11.9908,0.170209,2.11413,14.2752
43,13.762,0.1745,2.98879,16.9253
44,12.1968,0.171791,2.15342,14.522
45,12.8742,0.2135,2.37717,15.4649
46,11.864,0.198,2.71071,14.7727
47,13.0233,0.175917,2.25221,15.4514
48,12.2436,0.173167,2.69217,15.109
49,13.4487,0.169666,2.11446,15.7328
50,11.6375,0.180625,2.73258,14.5507
51,13.1661,0.164583,2.87946,16.2101
52,11.8104,0.17975,2.17521,14.1653
53,13.5718,0.190917,2.44875,16.2115
54,11.9836,0.207792,2.22004,14.4115
55,13.3285,0.179709,2.24371,15.7519
56,13.2615,0.188042,2.24229,15.6918
57,13.3922,0.200708,2.31742,15.9103
58,11.5414,0.170542,2.16308,13.875
59,12.9253,0.166416,2.21917,15.3109
60,12.2483,0.161791,2.22425,14.6344
61,13.2762,0.167334,2.10825,15.5518
62,11.5604,0.161375,2.275,13.9968
63,12.7126,0.19975,2.16496,15.0773
64,12.2954,0.165541,2.22683,14.6877
65,13.9854,0.171167,2.80812,16.9647
66,12.8057,0.175208,2.32633,15.3072
67,13.7247,0.172625,2.49538,16.3927
68,12.0267,0.194083,2.35621,14.577
69,12.8336,0.173084,2.25608,15.2628
70,11.5525,0.171666,2.66142,14.3856
71,13.5411,0.168084,2.78171,16.4909
72,12.5966,0.190916,2.09592,14.8834
73,13.4428,0.175958,2.53104,16.1498
74,12.1543,0.171334,2.60483,14.9305
75,12.9448,0.169166,2.73571,15.8496
76,11.6397,0.177458,2.15963,13.9768
77,12.9096,0.173292,2.33529,15.4182
78,12.2184,0.16725,2.53987,14.9255
79,12.9272,0.1705,2.12854,15.2263
80,11.766,0.161333,2.62637,14.5538
81,12.6835,0.179084,2.12742,14.99
82,11.6528,0.163334,2.03546,13.8516
83,13.1056,0.173459,2.63204,15.9111
84,12.0745,0.207625,2.60442,14.8865
85,13.0853,0.166166,2.75317,16.0046
86,11.8912,0.182125,2.64479,14.7182
87,12.6673,0.165292,2.16154,14.9942
88,11.7924,0.17825,2.23438,14.205
89,12.9581,0.175708,2.12229,15.2561
90,12.2424,0.174625,2.63842,15.0555
91,13.616,0.172917,2.75725,16.5461
92,11.6364,0.158417,2.14367,13.9385
93,12.661,0.168792,2.07942,14.9092
94,11.8111,0.190333,2.26258,14.264
95,12.6076,0.185834,2.22412,15.0176
96,11.5507,0.162083,2.13063,13.8434
97,13.164,0.172417,2.12833,15.4648
98,11.5516,0.183209,2.17004,13.9049
99,12.648,0.181417,2.24213,15.0715
100,11.7429,0.162334,2.71196,14.6172
101,12.8316,0.164291,2.14525,15.1412
102,11.7381,0.163333,2.08242,13.9839
103,12.842,0.17075,2.70308,15.7158
104,11.5773,0.176542,2.11929,13.8731
105,13.2137,0.165875,2.66704,16.0466
106,11.8008,0.168291,2.19825,14.1673
107,12.7438,0.183125,2.19192,15.1188
108,12.4659,0.161709,2.58783,15.2154
109,12.9882,0.168375,2.6,15.7565
110,11.9055,0.161375,2.5075,14.5743
111,12.7899,0.169292,2.17971,15.1389
112,11.8245,0.1665,2.11008,14.101
113,12.7963,0.1655,2.70483,15.6667
114,11.3818,0.172542,2.23621,13.7905
115,12.8462,0.168875,2.58642,15.6015
116,11.9248,0.179667,2.12975,14.2342
117,12.4627,0.186458,2.45817,15.1074
118,11.6441,0.161792,2.121,13.9269
119,12.7519,0.170791,2.19292,15.1156
120,11.6459,0.165959,2.11625,13.9281
121,12.4521,0.171625,2.33325,14.957
122,11.3555,0.168292,2.23075,13.7546
123,13.7149,0.169667,2.78071,16.6653
124,12.1397,0.160709,2.544,14.8445
125,12.9962,0.176541,2.12387,15.2967
126,11.5494,0.163917,2.234,13.9473
127,12.4091,0.162708,2.23504,14.8069
128,11.759,0.162958,2.09142,14.0134
129,12.9705,0.172042,2.79896,15.9415
130,11.8972,0.199084,2.69208,14.7884
131,12.6932,0.177292,2.26633,15.1368
132,11.3572,0.161125,2.1725,13.6908
133,12.9992,0.170291,2.10787,15.2774
134,11.3413,0.198875,2.41017,13.9503
135,12.5426,0.181,2.23267,14.9563
136,12.191,0.163,2.2005,14.5545
137,12.5601,0.167333,2.10688,14.8343
138,11.8361,0.189834,2.70879,14.7347
139,12.4919,0.162291,2.19088,14.8451
140,11.3167,0.158,2.26142,13.7361
141,13.466,0.207833,2.23396,15.9078
142,11.676,0.188792,2.17529,14.0401
143,12.3829,0.177167,2.33787,14.8979
144,11.8617,0.1695,2.62538,14.6566
145,12.7785,0.178792,2.22408,15.1814
146,11.6617,0.183042,2.29371,14.1385
147,12.5446,0.2325,2.40492,15.182
148,11.4848,0.195833,2.20375,13.8844
149,13.055,0.17025,2.72967,15.9549
150,12.4458,0.167458,2.51421,15.1275
151,12.904,0.181584,2.62012,15.7058
152,12.0566,0.189375,3.04567,15.2916
153,12.9056,0.241417,2.74433,15.8913
154,11.6649,0.180583,2.19537,14.0409
155,12.5154,0.171667,2.13529,14.8224
156,11.6672,0.176291,2.14071,13.9842
157,12.4122,0.172,2.41729,15.0015
158,11.8411,0.232125,2.89363,14.9668
159,12.7375,0.171,2.83954,15.748
160,11.6622,0.16425,2.14538,13.9718
161,12.7108,0.17075,2.113,14.9946
162,11.4117,0.176666,2.26863,13.857
163,12.3025,0.164167,2.41025,14.877
164,12.2475,0.1665,2.54758,14.9615
165,13.211,0.170291,2.58454,15.9659
166,11.5563,0.186042,2.60671,14.349
167,14.2974,0.218333,2.40817,16.9239
168,11.9486,0.1815,2.41979,14.5499
169,12.4448,0.170458,2.40592,15.0212
170,12.5126,0.167834,2.67437,15.3548
171,13.3236,0.186208,2.27813,15.7879
172,12.2686,0.188166,2.40096,14.8577
173,13.3238,0.198791,2.57104,16.0937
174,13.141,0.195375,2.94921,16.2856
175,12.5213,0.186084,2.51437,15.2218
176,11.3452,0.172208,2.23612,13.7535
177,12.9848,0.174125,2.12992,15.2888
178,11.9269,0.236875,2.70225,14.866
179,12.5403,0.16375,2.23163,14.9357
