frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.387083,0.646125,1.72762,0.621583,0.001167,3.38358
1,0.408333,0.755375,1.49154,0.5015,0.001667,3.15842
2,0.4095,0.670667,5.16713,0.501041,0.0005,6.74883
3,0.517917,0.656208,1.47267,0.42675,0.000625,3.07417
4,0.313167,0.664417,1.94546,0.548125,0.003208,3.47438
5,0.443167,0.791708,1.48404,0.478167,0.001375,3.19846
6,0.416459,0.69375,1.63096,0.485,0.001083,3.22725
7,0.463625,0.829042,1.50337,0.415208,0.000542,3.21179
8,0.320042,0.665958,2.63829,0.410791,0.000959,4.03604
9,0.293,0.635542,1.364,0.402583,0.000917,2.69604
10,0.29,0.656875,2.15888,0.447375,0.0005,3.55362
11,0.331208,0.710292,1.40658,0.41725,0.000625,2.86596
12,0.287375,0.635417,1.64837,0.416166,0.00325,2.99058
13,0.26025,0.700042,1.74654,0.437458,0.000625,3.14492
14,0.292208,0.669084,1.50383,0.419583,0.000625,2.88533
15,0.307167,0.639208,1.24263,0.376042,0.000916,2.56596
16,0.277708,0.70325,1.41067,0.455291,0.000667,2.84758
17,0.290125,0.629459,1.20775,0.39775,0.000583,2.52567
18,0.387209,0.658166,1.29363,0.431084,0,2.77008
19,0.267584,0.681125,1.48992,0.403667,0.000375,2.84267
20,0.282291,0.6445,1.35921,0.38,0.000458,2.66646
21,0.266125,0.648209,1.12112,0.385625,0.000375,2.42146
22,0.276291,0.677375,1.31196,0.39775,0.0005,2.66387
23,0.276375,0.627542,1.23812,0.373833,0.000458,2.51633
24,0.262292,0.62675,1.36596,0.39825,0.000834,2.65408
25,0.29675,0.64425,1.22567,0.480458,0.000459,2.64758
26,0.321125,0.655875,1.24846,0.380334,0.000416,2.60621
27,0.267541,0.621667,1.135,0.364792,0.003541,2.39254
28,0.2415,0.635791,1.15688,0.458959,0.000666,2.49379
29,0.337458,0.768,1.12879,0.38875,0.001083,2.62408
30,0.303167,0.628125,1.38538,0.425792,0.000708,2.74317
31,0.384833,0.619333,1.25154,0.425125,0.000542,2.68138
32,0.307375,0.675208,1.25017,0.397625,0.000458,2.63083
33,0.271292,0.632042,1.10896,0.471042,0.000333,2.48367
34,0.255458,0.619792,1.14338,0.370458,0.000584,2.38967
35,0.261125,0.651541,1.26667,0.389792,0.000208,2.56933
36,0.261375,0.624459,1.13242,0.377,0.000167,2.39542
37,0.254166,0.620917,1.15021,0.386667,0.000958,2.41292
38,0.360958,0.647292,1.35471,0.412959,0.000625,2.77654
39,0.29675,0.642791,1.11617,0.365208,0.000375,2.42129
40,0.272875,0.619959,1.27412,0.395875,4.1e-05,2.56288
41,0.250666,0.633375,1.14383,0.432666,0.000834,2.46137
42,0.308334,0.712416,1.15962,0.404209,0.000291,2.58487
43,0.292166,0.628459,1.10712,0.383666,0.001042,2.41246
44,0.328583,0.655292,1.26263,0.428417,4.1e-05,2.67496
45,0.282208,0.692667,1.14783,0.383042,0.000167,2.50592
46,0.263917,0.648125,1.11462,0.3845,0.00025,2.41142
47,0.2475,0.638084,1.15663,0.38125,0.000291,2.42375
48,0.264041,0.627542,1.38383,0.410459,0.000375,2.68625
49,0.31175,0.626125,1.14938,0.383209,0.000208,2.47067
50,0.276,0.626916,1.58963,0.406375,0.0005,2.89942
51,0.266333,0.643958,1.29121,0.402666,4.2e-05,2.60421
52,0.276208,0.630834,1.15387,0.376958,0.00025,2.43812
53,0.253041,0.617959,1.11462,0.457291,0.000459,2.44338
54,0.27075,0.627833,1.15142,0.429583,0.000375,2.47996
55,0.303417,0.678708,1.12292,0.392875,0.000541,2.49846
56,0.256541,0.615959,1.25117,0.386875,0.00025,2.51079
57,0.371125,0.62175,1.13496,0.374208,0.000209,2.50225
