frame,input_ms,ui_ms,draw_ms,total_ms
0,0.012083,0.055333,8.68975,8.75717
1,0.009334,0.051791,8.32967,8.39079
2,0.012958,0.050542,8.98929,9.05279
3,0.009666,0.052584,12.2574,12.3197
4,0.0135,0.059083,8.84529,8.91788
5,0.009291,0.058375,8.96492,9.03258
6,0.014917,0.056125,8.91313,8.98417
7,0.009708,0.0515,9.03613,9.09733
8,0.0115,0.051583,8.59275,8.65583
9,0.010209,0.052583,8.855,8.91779
10,0.012333,0.052,8.66962,8.73396
11,0.010042,0.051791,8.1765,8.23833
12,0.020833,0.081083,8.92242,9.02433
13,0.015333,0.069375,8.58771,8.67242
14,0.017167,0.059916,8.25425,8.33133
15,0.013584,0.059375,8.24654,8.3195
16,0.014083,0.059292,7.91763,7.991
17,0.011334,0.056,8.98279,9.05012
18,0.014875,0.079291,8.19962,8.29379
19,0.012375,0.069167,7.88687,7.96842
20,0.013458,0.05425,8.36158,8.42929
21,0.013209,0.07475,7.65658,7.74454
22,0.013916,0.058875,7.8815,7.95429
23,0.009792,0.05425,7.55825,7.62229
24,0.012042,0.05,7.66975,7.73179
25,0.009625,0.049042,7.80821,7.86688
26,0.011708,0.052292,7.65421,7.71821
27,0.009375,0.049917,8.35388,8.41317
28,0.012417,0.050416,7.54317,7.606
29,0.009375,0.04775,7.56367,7.62079
30,0.012334,0.051875,7.54812,7.61233
31,0.009417,0.048667,7.84758,7.90567
32,0.011625,0.0485,8.38325,8.44337
33,0.010542,0.063417,8.12421,8.19817
34,0.012333,0.051417,7.62788,7.69163
35,0.009209,0.049416,7.47804,7.53667
36,0.010625,0.0475,7.65921,7.71733
37,0.009875,0.053917,8.04421,8.108
38,0.012583,0.056208,7.66225,7.73104
39,0.010791,0.048375,7.85029,7.90946
40,0.012209,0.052458,7.74471,7.80938
41,0.009792,0.052208,7.79038,7.85238
42,0.011375,0.049209,7.72417,7.78475
43,0.008875,0.047792,8.45742,8.51408
44,0.011,0.051625,8.21917,8.28179
45,0.011625,0.048458,8.38796,8.44804
46,0.011125,0.052708,8.86683,8.93067
47,0.009459,0.054541,8.49612,8.56012
48,0.012167,0.05225,7.74983,7.81425
49,0.009334,0.050083,7.61217,7.67158
50,0.011166,0.053167,7.63638,7.70071
51,0.009458,0.049834,7.96263,8.02192
52,0.011625,0.049208,8.34417,8.405
53,0.011708,0.054917,7.77333,7.83996
54,0.011708,0.053833,8.25529,8.32083
55,0.00975,0.067292,8.51096,8.588
56,0.01125,0.050584,7.83908,7.90092
57,0.009083,0.051042,8.26196,8.32208
58,0.015542,0.049625,8.22808,8.29325
59,0.009292,0.051291,8.33758,8.39817
60,0.011125,0.050333,7.62713,7.68858
61,0.0105,0.058959,7.96717,8.03663
62,0.01075,0.047625,7.53225,7.59063
63,0.008334,0.048791,7.56858,7.62571
64,0.01225,0.05525,8.24612,8.31363
65,0.011959,0.050916,7.52454,7.58742
66,0.011833,0.057,7.87092,7.93975
67,0.008833,0.053042,8.15575,8.21762
68,0.012084,0.051666,8.51246,8.57621
69,0.009125,0.050125,8.17067,8.22992
70,0.011292,0.054416,8.26192,8.32762
71,0.009042,0.050083,7.947,8.00613
72,0.011334,0.05075,8.21221,8.27429
73,0.009166,0.051584,7.74183,7.80258
74,0.016125,0.062166,8.28112,8.35942
75,0.0095,0.049542,7.85496,7.914
76,0.012375,0.049417,8.16679,8.22858
77,0.009458,0.050417,7.74662,7.8065
78,0.011041,0.046417,8.14079,8.19825
79,0.008833,0.048333,7.85442,7.91158
80,0.012292,0.049166,8.10871,8.17017
81,0.008917,0.050833,8.31612,8.37588
82,0.01125,0.050292,8.15508,8.21663
83,0.009167,0.049041,8.19667,8.25488
84,0.011667,0.049458,8.2015,8.26262
85,0.008458,0.048875,8.27904,8.33638
86,0.011625,0.050541,8.50425,8.56642
87,0.008958,0.049917,7.6125,7.67138
88,0.010584,0.049041,7.95808,8.01771
89,0.008916,0.04825,8.11492,8.17208
90,0.011875,0.049125,7.90242,7.96342
91,0.009208,0.049167,8.0885,8.14687
92,0.011042,0.0535,7.78704,7.85158
93,0.00975,0.053584,8.38079,8.44412
94,0.010875,0.05,7.62829,7.68917
95,0.009708,0.049625,8.26033,8.31967
96,0.0115,0.050833,8.36288,8.42521
97,0.010041,0.051459,7.80329,7.86479
98,0.010709,0.048625,8.05921,8.11854
99,0.017875,0.05375,8.23462,8.30625
100,0.014834,0.055666,7.57875,7.64925
101,0.014666,0.056834,8.19871,8.27021
102,0.014,0.059625,8.23383,8.30746
103,0.009542,0.059667,7.66258,7.73179
104,0.010083,0.049208,7.77604,7.83533
105,0.011375,0.05775,7.59792,7.66704
106,0.011167,0.048541,7.60179,7.6615
107,0.009125,0.04775,7.58096,7.63783
108,0.011542,0.046041,7.61658,7.67417
109,0.009666,0.047959,7.80762,7.86525
110,0.010958,0.047167,8.31804,8.37617
111,0.009166,0.05175,8.31525,8.37617
112,0.011958,0.049917,8.20871,8.27058
113,0.009791,0.050625,7.91379,7.97421
114,0.010333,0.053542,8.11904,8.18292
115,0.009125,0.050875,8.42954,8.48954
116,0.011541,0.049334,8.27654,8.33742
117,0.009292,0.050041,8.45058,8.50992
118,0.01275,0.053708,8.08479,8.15125
119,0.009666,0.050375,7.97833,8.03838
