frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.016458,0.086709,1.38542,0.347917,0.000125,1.83662
1,0.015958,0.082334,1.15992,0.339584,8.3e-05,1.59787
2,0.016583,0.08025,1.1565,0.354708,0.000167,1.60821
3,0.016041,0.083334,1.34329,0.394959,0.000291,1.83792
4,0.02025,0.097708,1.19613,0.435708,8.4e-05,1.74988
5,0.016458,0.087917,1.15358,0.353708,4.2e-05,1.61171
6,0.016459,0.084,1.14021,0.383333,0.000209,1.62421
7,0.01625,0.087667,1.16783,0.396333,0.000125,1.66821
8,0.0175,0.095667,1.34217,0.417458,0.000292,1.87308
9,0.023958,0.109542,1.21679,0.352791,0.000292,1.70338
10,0.016666,0.084584,1.13533,0.42925,0.000167,1.666
11,0.015167,0.080416,1.16908,0.377541,8.4e-05,1.64229
12,0.016833,0.087875,1.17013,0.368917,0.000292,1.64404
13,0.017709,0.095833,1.33175,0.372583,0.00025,1.81812
14,0.018334,0.096666,1.15442,0.351458,0.000209,1.62108
15,0.016167,0.084833,1.13817,0.348958,4.2e-05,1.58817
16,0.015958,0.081542,1.16854,0.441416,4.2e-05,1.7075
17,0.017125,0.089375,1.2085,0.403541,0.000334,1.71887
18,0.018792,0.104833,1.22429,0.375417,4.1e-05,1.72338
19,0.016958,0.100917,1.32417,0.343292,0.000167,1.7855
20,0.016084,0.084458,1.39767,0.358958,0,1.85717
21,0.017125,0.093541,1.17929,0.352875,0.000208,1.64304
22,0.015625,0.082916,1.15617,0.449167,4.1e-05,1.70392
23,0.018042,0.100917,1.38204,0.377584,0.000416,1.879
24,0.017,0.096042,1.16425,0.351208,4.2e-05,1.62854
25,0.017458,0.086709,1.14317,0.337084,0.000208,1.58462
26,0.016333,0.081917,1.14338,0.374541,0.000417,1.61658
27,0.016792,0.091833,1.27017,0.410833,4.2e-05,1.78967
28,0.023083,0.110042,1.25404,0.439625,0.000209,1.827
29,0.01775,0.092333,1.14983,0.352125,4.2e-05,1.61208
30,0.01625,0.086041,1.13571,0.355416,4.2e-05,1.59346
31,0.016291,0.081334,1.16608,0.366458,0.000167,1.63033
32,0.016917,0.085583,1.19079,0.364583,0.00025,1.65813
33,0.016875,0.099292,1.35038,0.35975,0.000208,1.8265
34,0.017917,0.09525,1.16029,0.346834,0.000375,1.62067
35,0.016625,0.085959,1.25204,0.385125,4.2e-05,1.73979
36,0.017208,0.102583,1.1685,0.35275,0.000125,1.64117
37,0.016959,0.087583,1.22513,0.393208,0.000375,1.72325
38,0.018,0.108291,1.27125,0.356625,4.2e-05,1.75421
39,0.016333,0.082125,1.138,0.33725,0.000125,1.57383
40,0.015916,0.079167,1.42904,0.368416,4.2e-05,1.89258
41,0.016667,0.082541,1.25021,0.369125,0.000166,1.71871
42,0.017666,0.092667,1.24883,0.373209,0.000416,1.73279
43,0.017417,0.098667,1.20546,0.39975,0.000125,1.72142
44,0.016875,0.085125,1.13717,0.3455,8.3e-05,1.58475
45,0.01575,0.0815,1.17158,0.351291,4.2e-05,1.62017
46,0.016209,0.083291,1.15108,0.346375,0.000166,1.59712
47,0.015625,0.084583,1.50008,0.4835,0.000375,2.08417
48,0.01925,0.108708,1.30125,0.3505,0.000167,1.77988
