frame,simulation_ms,ui_ms,render_ms,total_ms
83,8.09346,0.145375,1.90667,10.1455
84,7.14879,0.15675,2.04208,9.34763
85,8.48583,0.146625,2.09021,10.7227
86,7.80783,0.174417,2.09417,10.0764
87,8.30258,0.1415,1.87792,10.322
88,7.10704,0.134375,1.98204,9.22346
89,8.14917,0.139875,1.99158,10.2806
90,6.98525,0.146083,2.30608,9.43742
91,8.13621,0.157625,2.23079,10.5246
92,7.24617,0.14575,1.92229,9.31421
93,7.97029,0.136917,1.88304,9.99025
94,6.88167,0.138,2.0285,9.04817
95,8.19521,0.137917,2.04767,10.3808
96,6.96533,0.144584,1.9985,9.10842
97,8.33092,0.177292,2.07733,10.5855
98,7.33279,0.14,1.99929,9.47208
99,8.51796,0.143125,1.9805,10.6416
100,7.46792,0.139875,2.38879,9.99658
101,8.71329,0.143375,2.24221,11.0989
102,7.23442,0.148542,1.95996,9.34292
103,8.52037,0.144791,1.947,10.6122
104,6.94983,0.134083,1.87729,8.96121
105,8.04996,0.13525,2.00758,10.1928
106,7.051,0.141333,2.15567,9.348
107,8.09179,0.160875,1.92487,10.1775
108,7.25075,0.138042,1.88071,9.2695
109,8.68721,0.134291,1.88004,10.7015
110,7.09033,0.139167,2.23287,9.46237
111,8.12417,0.135584,2.11792,10.3777
112,7.23262,0.139083,2.03133,9.40304
113,8.08092,0.150333,1.89075,10.122
114,6.99525,0.136417,1.90675,9.03842
115,8.01779,0.135208,1.86883,10.0218
116,7.00679,0.14075,1.90088,9.04842
117,7.89296,0.141875,2.15979,10.1946
118,7.08683,0.163291,2.08225,9.33238
119,7.95242,0.141042,1.86837,9.96183
120,7.21104,0.132917,1.89075,9.23471
121,8.14496,0.139833,1.85862,10.1434
122,7.2145,0.134583,2.16954,9.51863
123,8.05113,0.138666,2.25542,10.4452
124,6.99613,0.145125,2.00225,9.1435
125,8.35412,0.13675,1.92796,10.4188
126,7.10879,0.14075,1.88608,9.13562
127,7.90754,0.140208,1.89483,9.94258
128,6.96408,0.137167,1.89442,8.99567
129,8.10921,0.19575,2.32208,10.627
130,7.05492,0.157875,2.44333,9.65612
131,8.12833,0.155458,1.93425,10.218
132,7.14033,0.146208,1.9535,9.24004
133,8,0.143916,1.92962,10.0735
134,6.961,0.136083,1.941,9.03808
135,8.34437,0.178792,2.55746,11.0806
136,7.16958,0.20025,1.98625,9.35608
137,8.08375,0.143541,1.88837,10.1157
138,7.04504,0.136291,1.87529,9.05663
139,7.91333,0.142334,1.89521,9.95087
140,7.39288,0.14475,2.07617,9.61379
141,8.04096,0.141375,2.01613,10.1985
142,7.00154,0.175667,2.09612,9.27333
143,8.56208,0.148,2.04671,10.7568
144,7.39383,0.147375,2.09204,9.63325
145,8.60596,0.162417,2.17579,10.9442
146,7.47892,0.14625,2.18092,9.80608
147,8.47875,0.14125,1.95312,10.5731
148,7.03404,0.138666,1.89692,9.06963
149,7.9885,0.134583,1.90983,10.0329
150,6.96762,0.133917,2.33004,9.43158
151,8.25283,0.147708,2.40963,10.8102
152,7.09354,0.156916,2.12054,9.371
153,7.95717,0.147709,1.93287,10.0378
154,7.17438,0.137167,2.1625,9.47404
155,7.99379,0.141542,1.91708,10.0524
156,7.13829,0.148208,2.13504,9.42154
157,7.97704,0.141417,2.06383,10.1823
158,6.90658,0.147458,2.07504,9.12908
159,7.94608,0.133,1.87175,9.95083
160,7.12654,0.138625,1.85792,9.12308
161,7.79375,0.136667,1.88142,9.81183
162,6.91354,0.135667,1.95167,9.00088
163,7.91158,0.1545,1.95275,10.0188
164,7.39008,0.138709,2.28817,9.81696
165,7.87442,0.145958,1.95321,9.97358
166,6.92583,0.141084,1.921,8.98792
167,7.80646,0.136875,1.89962,9.84296
168,6.95708,0.138833,1.89929,8.99521
169,7.99125,0.158,2.18463,10.3339
170,6.97754,0.145667,2.3495,9.47271
171,7.92687,0.149542,1.93396,10.0104
172,7.07767,0.137959,1.91154,9.12717
173,8.02158,0.136542,1.86546,10.0236
174,6.91079,0.136625,1.86167,8.90908
175,8.19404,0.136625,2.08646,10.4171
176,7.11163,0.15075,1.994,9.25638
177,7.76933,0.160333,2.04454,9.97421
178,7.05087,0.135167,1.89392,9.07996
179,8.043,0.132666,2.13125,10.3069
