frame,simulation_ms,ui_ms,render_ms,total_ms
146,11.4264,0.168334,2.46704,14.0618
147,12.5517,0.169834,2.33358,15.0551
148,11.4187,0.160125,2.06925,13.6481
149,12.9733,0.158916,2.55192,15.6841
150,12.2103,0.212,2.53717,14.9595
151,12.645,0.161291,2.74329,15.5495
152,11.9085,0.159458,2.96808,15.0361
153,12.8418,0.1635,2.69912,15.7044
154,11.6547,0.165833,2.13163,13.9522
155,12.5281,0.1695,2.10592,14.8035
156,11.319,0.17325,2.33525,13.8275
157,12.3385,0.158375,2.22821,14.7251
158,12.1714,0.170125,2.57313,14.9147
159,12.8364,0.169542,2.54767,15.5536
160,11.4421,0.178917,2.23663,13.8577
161,12.3754,0.16075,2.23129,14.7675
162,11.5177,0.162125,2.11587,13.7957
163,12.3981,0.172666,2.53587,15.1067
164,11.7315,0.162,2.80804,14.7015
165,12.7532,0.15725,2.74733,15.6578
166,11.6425,0.169209,2.14796,13.9596
167,13.3382,0.1615,2.12504,15.6247
168,11.453,0.166458,2.33971,13.9591
169,12.1727,0.164167,2.52413,14.861
170,11.5703,0.160333,2.52537,14.256
171,12.4809,0.1675,2.1675,14.8159
172,11.5735,0.16025,2.28271,14.0164
173,12.2192,0.156875,2.22125,14.5973
174,11.5333,0.167875,2.27271,13.9738
175,12.5927,0.167792,2.14171,14.9022
176,11.1705,0.159125,2.37012,13.6998
177,12.2052,0.156792,2.13008,14.4921
178,12.0771,0.162333,2.60946,14.8489
179,12.4829,0.173458,2.11896,14.7753
