frame,input_ms,ui_ms,draw_ms,total_ms
0,0.010167,0.040458,1.00342,1.05404
1,0.007667,0.035042,1.05862,1.10133
2,0.01925,0.038291,1.0465,1.10404
3,0.008583,0.042333,2.56571,2.61662
4,0.010958,0.047875,1.04108,1.09992
5,0.007792,0.037333,1.11179,1.15692
6,0.012,0.039417,0.953583,1.005
7,0.007708,0.034583,0.996125,1.03842
8,0.009291,0.03475,0.955125,0.999166
9,0.007417,0.035542,1.06079,1.10375
10,0.009583,0.036542,0.988833,1.03496
11,0.0075,0.034125,1.36025,1.40187
12,0.009958,0.0355,1.05629,1.10175
13,0.009625,0.041,0.999833,1.05046
14,0.009875,0.036333,0.957792,1.004
15,0.00725,0.034041,0.999459,1.04075
16,0.009667,0.035833,0.997417,1.04292
17,0.007916,0.035667,1.06212,1.10571
18,0.008958,0.035,1.15758,1.20154
19,0.007417,0.034291,0.962584,1.00429
20,0.009042,0.033875,0.946583,0.9895
21,0.008208,0.040542,1.01862,1.06737
22,0.017792,0.037167,0.969125,1.02408
23,0.007208,0.034125,0.983292,1.02462
24,0.008833,0.035084,1.00033,1.04425
25,0.007042,0.034625,1.07163,1.11329
26,0.00925,0.042958,0.931292,0.9835
27,0.006916,0.034375,0.872084,0.913375
28,0.0085,0.033625,0.930125,0.97225
29,0.0075,0.042584,0.904291,0.954375
30,0.008667,0.034375,0.871333,0.914375
31,0.006875,0.037708,0.960083,1.00467
32,0.009083,0.041709,0.973166,1.02396
33,0.00725,0.037125,1.08838,1.13275
34,0.010083,0.04875,1.03887,1.09771
35,0.00875,0.047125,0.920667,0.976542
36,0.008916,0.037,0.920042,0.965958
37,0.007833,0.042917,0.934708,0.985458
38,0.00875,0.03475,0.883208,0.926708
39,0.006917,0.034125,0.882417,0.923459
40,0.008417,0.037625,0.973625,1.01967
41,0.007,0.034708,0.884875,0.926583
42,0.008291,0.033584,0.939083,0.980958
43,0.00725,0.035,0.900625,0.942875
44,0.0085,0.0335,0.886542,0.928542
45,0.009083,0.033583,0.94875,0.991416
46,0.008958,0.040084,0.927375,0.976417
47,0.007,0.034083,0.957167,0.99825
48,0.008375,0.033792,0.895666,0.937833
49,0.006958,0.033125,0.888459,0.928542
50,0.008417,0.033625,0.909041,0.951083
51,0.006959,0.033875,0.933166,0.974
52,0.009291,0.033667,0.899083,0.942041
53,0.007333,0.033542,0.8895,0.930375
54,0.014083,0.036958,0.935625,0.986666
55,0.007875,0.036584,0.99,1.03446
56,0.009458,0.034167,0.908917,0.952542
57,0.007042,0.033458,0.885625,0.926125
58,0.008875,0.036458,0.876542,0.921875
59,0.007041,0.035792,0.881583,0.924416
60,0.008416,0.033792,0.915833,0.958041
61,0.006917,0.033333,0.884958,0.925208
62,0.0085,0.033375,1.04475,1.08662
63,0.00725,0.035042,0.988375,1.03067
64,0.00925,0.035375,0.8945,0.939125
65,0.007,0.033792,0.902292,0.943084
66,0.008709,0.033833,0.887708,0.93025
67,0.007,0.033334,0.898583,0.938917
68,0.008584,0.033625,0.896583,0.938792
69,0.007167,0.034333,1.00188,1.04337
70,0.0085,0.033917,0.90575,0.948167
71,0.007,0.033334,0.963,1.00333
72,0.009542,0.036292,0.923416,0.96925
73,0.007125,0.033959,0.877791,0.918875
74,0.008542,0.033416,0.888459,0.930417
75,0.006959,0.033375,0.87525,0.915584
76,0.008416,0.033209,0.911458,0.953083
77,0.006917,0.033291,1.02012,1.06033
78,0.008375,0.034,0.941,0.983375
79,0.006875,0.033416,0.923084,0.963375
80,0.008666,0.044042,0.963333,1.01604
81,0.007083,0.0355,0.902333,0.944916
82,0.008291,0.033792,0.907958,0.950041
83,0.006916,0.033459,0.887791,0.928166
84,0.008417,0.033625,1.00021,1.04225
85,0.006959,0.034,0.913916,0.954875
86,0.008541,0.0365,0.944709,0.98975
87,0.006959,0.033833,0.893875,0.934667
88,0.008208,0.03325,0.972958,1.01442
89,0.007125,0.035959,0.924416,0.9675
90,0.008625,0.033958,0.899875,0.942458
91,0.010166,0.033709,0.957166,1.00104
92,0.00875,0.034,0.895667,0.938417
93,0.006916,0.0335,0.884875,0.925291
94,0.008334,0.033333,0.909,0.950667
95,0.006833,0.033208,0.897042,0.937083
96,0.008292,0.0335,0.89025,0.932042
97,0.006875,0.036,0.953209,0.996084
98,0.009167,0.0375,0.906792,0.953459
99,0.006917,0.03325,0.987375,1.02754
100,0.008458,0.033709,0.905,0.947167
101,0.006958,0.0335,0.896167,0.936625
102,0.008292,0.0335,0.905958,0.94775
103,0.006834,0.033458,0.928167,0.968459
104,0.008333,0.040167,0.912958,0.961458
105,0.006875,0.033375,0.955333,0.995583
106,0.008833,0.043667,1.10696,1.15946
107,0.007333,0.03725,0.965292,1.00988
108,0.008791,0.038625,0.908167,0.955583
109,0.006875,0.033333,0.894709,0.934917
110,0.008667,0.033833,0.912667,0.955167
111,0.007125,0.034042,0.936167,0.977334
112,0.0085,0.033541,0.900667,0.942708
113,0.006916,0.03325,0.980125,1.02029
114,0.00875,0.044417,0.972375,1.02554
115,0.008167,0.042417,0.938041,0.988625
116,0.008834,0.035333,0.893958,0.938125
117,0.006833,0.033417,0.916833,0.957083
118,0.016083,0.036333,0.910917,0.963333
119,0.006958,0.0335,0.895208,0.935666
