frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.756,0.117541,1.9965,4.87004
1,2.83133,0.099458,2.61879,5.54958
2,2.69958,0.123167,2.13458,4.95733
3,2.82358,0.103583,2.05383,4.981
4,2.66146,0.112125,1.9725,4.74608
5,3.03779,0.112792,1.91342,5.064
6,2.61842,0.097584,1.93133,4.64733
7,3.01267,0.111583,4.22742,7.35167
8,2.78279,0.113166,1.91338,4.80933
9,2.80029,0.107542,1.92975,4.83758
10,2.69762,0.11025,2.18042,4.98829
11,2.87721,0.09925,2.06496,5.04142
12,2.58608,0.109167,1.8725,4.56775
13,2.98517,0.104167,5.59267,8.682
14,2.70504,0.182,1.69004,4.57708
15,2.76963,0.117625,1.70667,4.59392
16,2.71113,0.121459,1.81012,4.64271
17,2.77754,0.104083,1.91712,4.79875
18,2.59879,0.111208,1.84904,4.55904
19,2.81925,0.105167,1.91117,4.83558
20,2.61517,0.115375,1.6565,4.38704
21,2.87429,0.119292,1.7155,4.70908
22,2.5955,0.103875,1.61108,4.31046
23,2.92146,0.121958,1.70546,4.74887
24,2.57429,0.100583,1.67442,4.34929
25,2.83867,0.111833,9.46717,12.4177
26,2.54688,0.114542,1.66321,4.32463
27,2.90563,0.1145,1.66058,4.68071
28,2.53688,0.0965,1.68858,4.32196
29,2.81458,0.104042,1.63963,4.55825
30,2.63033,0.102459,1.98904,4.72183
31,2.89387,0.112,1.83971,4.84558
32,2.58442,0.102917,1.78108,4.46842
33,2.81137,0.1075,1.61512,4.534
34,2.57546,0.126833,1.71292,4.41521
35,2.77108,0.100833,1.60729,4.47921
36,2.62663,0.104208,1.90192,4.63275
37,2.76171,0.09525,1.80258,4.65954
38,2.64642,0.119,1.69442,4.45983
39,2.77854,0.097833,1.66392,4.54029
40,2.69158,0.104542,1.64417,4.44029
41,2.7955,0.109208,1.71046,4.61517
42,2.4825,0.106083,1.64633,4.23492
43,2.75775,0.098708,5.81912,8.67558
44,2.58496,0.1125,2.01271,4.71017
45,2.83054,0.108416,1.84921,4.78817
46,2.64337,0.115542,1.93267,4.69158
47,2.76721,0.101459,1.96233,4.831
48,2.80362,0.107125,1.91404,4.82479
49,2.83654,0.11275,2.54342,5.49271
50,2.55283,0.120958,1.94721,4.621
51,2.82904,0.123083,1.74692,4.69904
52,2.49029,0.098333,1.60312,4.19175
53,2.8515,0.10475,1.63629,4.59254
54,2.48954,0.092917,1.62642,4.20887
55,2.86221,0.102458,1.74258,4.70725
56,2.52992,0.109042,1.70454,4.3435
57,2.89958,0.127167,1.79042,4.81717
58,2.50258,0.106083,1.69904,4.30771
59,2.81663,0.106875,1.643,4.5665
60,2.52996,0.107375,1.98575,4.62308
61,2.70708,0.107,1.73867,4.55275
62,2.565,0.118167,1.83258,4.51575
63,2.82008,0.108833,1.64454,4.57346
64,2.59646,0.109709,1.67138,4.37754
65,2.73654,0.096875,1.66675,4.50017
66,2.63975,0.122417,1.75925,4.52142
67,2.67846,0.101542,1.68579,4.46579
68,2.64333,0.117666,1.70196,4.46296
69,2.70267,0.095583,1.69404,4.49229
70,2.64167,0.108667,1.93508,4.68542
71,2.72446,0.101709,1.69967,4.52583
72,2.50575,0.10275,1.74146,4.34996
73,2.79188,0.126625,1.76646,4.68496
74,2.55996,0.105792,1.62396,4.28971
75,2.72063,0.112208,1.82654,4.65937
76,2.52237,0.10525,2.18288,4.8105
77,2.84187,0.105917,1.62125,4.56904
78,2.53437,0.092708,1.77121,4.39829
79,2.85913,0.122958,1.69717,4.67925
80,2.46867,0.102833,1.67004,4.24154
81,2.91258,0.108083,1.64463,4.66529
82,2.51046,0.103208,1.67508,4.28875
83,2.79754,0.099292,1.63917,4.536
84,2.53921,0.106292,1.82563,4.47112
85,2.83296,0.120708,1.65883,4.6125
86,2.58237,0.103875,1.80533,4.49158
87,2.73225,0.105625,1.61971,4.45758
88,2.50171,0.11375,1.72183,4.33729
89,2.72842,0.099416,1.61963,4.44746
90,2.6515,0.102958,2.12775,4.88221
91,2.80525,0.105959,1.70058,4.61179
92,2.68875,0.114792,1.67817,4.48171
93,2.71171,0.098458,1.67958,4.48975
94,2.67033,0.108167,1.64888,4.42737
95,2.72896,0.101209,1.74058,4.57075
96,2.53679,0.1175,1.73913,4.39342
97,2.75333,0.101792,1.79421,4.64933
98,2.49779,0.107708,1.629,4.2345
99,2.69458,0.121584,1.76271,4.57888
100,2.5215,0.101458,1.63508,4.25804
101,2.86717,0.113417,1.63533,4.61592
102,2.51279,0.091167,1.80233,4.40629
103,2.88692,0.110792,1.68842,4.68612
104,2.5335,0.09675,1.67454,4.30479
105,2.78463,0.107125,1.63342,4.52517
106,2.49112,0.092,1.68254,4.26567
107,2.86063,0.103834,1.65138,4.61583
108,2.52263,0.11925,1.791,4.43288
109,2.74642,0.110458,1.66621,4.52308
110,2.57467,0.099041,2.024,4.69771
111,2.72662,0.102125,1.61587,4.44463
112,2.5225,0.10675,1.82121,4.45046
113,2.69137,0.104583,1.64263,4.43858
114,2.73975,0.109709,1.78258,4.63204
115,2.71967,0.109417,1.65892,4.488
116,2.61392,0.107542,1.70037,4.42183
117,2.71771,0.094833,1.66629,4.47883
118,2.61238,0.105042,1.64883,4.36625
119,2.63912,0.093167,1.69183,4.42413
120,2.63667,0.100875,1.75583,4.49338
121,2.67408,0.101125,1.78612,4.56133
122,2.71825,0.112875,1.661,4.49212
123,2.69083,0.0985,1.78079,4.57012
124,2.55992,0.107958,1.61829,4.28617
125,2.78042,0.122292,1.77283,4.67554
126,2.51133,0.102375,1.72842,4.34213
127,2.80517,0.110917,1.68837,4.60446
128,2.47804,0.09675,1.64696,4.22175
129,2.81129,0.103125,1.62058,4.535
130,2.44667,0.090583,1.97179,4.50904
131,2.84867,0.1015,1.63629,4.58646
132,2.56883,0.090792,1.87221,4.53183
133,2.91317,0.112917,1.67329,4.69937
134,2.5065,0.104042,1.70796,4.3185
135,2.67258,0.110292,1.625,4.40787
136,2.48746,0.098833,1.76212,4.34842
137,2.65054,0.104625,1.64054,4.39571
138,2.52329,0.096709,2.20267,4.82267
139,2.78175,0.116542,1.84858,4.74688
140,2.70521,0.129459,1.68175,4.51642
141,2.641,0.098042,1.66408,4.40313
142,2.64825,0.106459,1.65037,4.40508
143,2.68125,0.0925,1.72933,4.50308
144,2.6565,0.110792,1.78038,4.54767
145,2.64179,0.105875,1.71738,4.46504
146,2.54867,0.112125,1.64967,4.31046
147,2.66913,0.097417,1.72012,4.48667
148,2.50167,0.09925,1.65267,4.25358
149,2.79462,0.12375,1.81662,4.735
150,2.54217,0.105875,2.02196,4.67
151,2.748,0.13425,1.81412,4.69637
152,2.54842,0.105833,1.65454,4.30879
153,2.85858,0.104875,1.65704,4.6205
154,2.51083,0.093667,1.69179,4.29629
155,2.76725,0.108792,1.77729,4.65333
156,2.48129,0.102834,1.67162,4.25575
157,2.87558,0.108042,1.65987,4.6435
158,2.40413,0.093292,1.69496,4.19238
159,2.84171,0.104916,1.64904,4.59567
160,2.60258,0.109709,1.72596,4.43825
161,2.68667,0.102166,1.75754,4.54638
162,2.53904,0.112541,1.83592,4.4875
163,2.86942,0.108167,1.65138,4.62896
164,2.53367,0.112584,1.72988,4.37613
165,2.64387,0.098375,1.6095,4.35175
166,2.62667,0.101208,1.64525,4.37312
167,2.626,0.095708,1.71133,4.43304
168,2.71875,0.13225,1.72771,4.57871
169,2.67642,0.101416,1.671,4.44883
170,2.61987,0.106458,1.94525,4.67158
171,2.65546,0.098792,1.63575,4.39
172,2.602,0.110958,1.65342,4.36637
173,2.737,0.118208,1.78075,4.63596
174,2.53587,0.118083,1.63396,4.28792
175,2.64142,0.10025,1.71225,4.45392
176,2.45479,0.098458,1.63221,4.18546
177,2.6675,0.097542,1.81092,4.57596
178,2.44921,0.103791,1.62317,4.17617
179,2.64575,0.114083,1.91025,4.67008
