frame,input_ms,ui_ms,draw_ms,total_ms
0,0.022916,0.081625,9.77483,9.87937
1,0.01625,0.071167,9.45112,9.53854
2,0.020083,0.072125,9.23292,9.32512
3,0.014375,0.080083,21.2325,21.327
4,0.021541,0.08525,9.74008,9.84688
5,0.015625,0.070834,8.857,8.94346
6,0.018459,0.065625,8.85967,8.94375
7,0.012917,0.060958,9.89075,9.96462
8,0.016834,0.061458,8.84096,8.91925
9,0.013708,0.066875,8.98633,9.06692
10,0.015958,0.059875,8.81925,8.89508
11,0.011625,0.05725,9.916,9.98488
12,0.015042,0.058792,9.62121,9.69504
13,0.013042,0.062917,8.828,8.90396
14,0.015166,0.056875,9.11521,9.18725
15,0.012666,0.062125,10.218,10.2928
16,0.015042,0.060125,9.033,9.10817
17,0.011959,0.060708,9.33987,9.41254
18,0.015042,0.061583,8.21333,8.28996
19,0.012917,0.059458,7.82521,7.89758
20,0.014917,0.055792,8.65771,8.72842
21,0.011709,0.096875,8.42633,8.53492
22,0.0155,0.061042,8.65621,8.73275
23,0.012,0.057334,8.00058,8.06992
24,0.015208,0.059875,7.99754,8.07263
25,0.012708,0.060625,8.76225,8.83558
26,0.01475,0.057375,9.09879,9.17092
27,0.01175,0.057542,8.168,8.23729
28,0.015167,0.059041,9.02213,9.09633
29,0.012542,0.061583,9.19304,9.26717
30,0.014625,0.057125,8.76883,8.84058
31,0.012083,0.062834,8.68733,8.76225
32,0.015083,0.063125,8.96888,9.04708
33,0.012708,0.060667,8.32421,8.39758
34,0.014791,0.058209,8.925,8.998
35,0.011875,0.057959,8.504,8.57383
36,0.021625,0.103333,8.13346,8.25842
37,0.011875,0.058292,8.49925,8.56942
38,0.015833,0.060458,8.90846,8.98475
39,0.012042,0.063083,9.64138,9.7165
40,0.015125,0.058584,8.7665,8.84021
41,0.012792,0.061,8.60458,8.67838
42,0.014542,0.060625,8.80171,8.87688
43,0.012125,0.060458,8.70021,8.77279
44,0.024375,0.132792,8.89713,9.05429
45,0.015041,0.061875,8.76838,8.84529
46,0.0145,0.060042,8.9215,8.99604
47,0.014084,0.068291,8.80283,8.88521
48,0.014916,0.062834,8.132,8.20975
49,0.012083,0.05925,8.83592,8.90725
50,0.014667,0.0605,8.64258,8.71775
51,0.011875,0.060584,8.49867,8.57113
52,0.014958,0.061,8.47638,8.55233
53,0.01225,0.057583,8.79404,8.86388
54,0.014208,0.057792,8.97017,9.04217
55,0.011584,0.059583,8.6375,8.70867
56,0.014792,0.056833,8.68625,8.75788
57,0.011458,0.056625,8.68308,8.75117
58,0.015083,0.057375,8.05513,8.12758
59,0.011584,0.059208,8.10346,8.17425
60,0.014792,0.059667,8.5905,8.66496
61,0.01125,0.057292,8.35817,8.42671
62,0.015042,0.059958,8.88471,8.95971
63,0.011375,0.058667,8.71588,8.78592
64,0.013916,0.058209,8.73058,8.80271
65,0.012,0.059041,8.06242,8.13346
66,0.015,0.058459,8.33854,8.412
67,0.012333,0.060667,8.25604,8.32904
68,0.014625,0.059292,8.65904,8.73296
69,0.01175,0.057041,8.0885,8.15729
70,0.023084,0.05975,9.14537,9.22821
71,0.012125,0.060334,8.27517,8.34763
72,0.013917,0.05875,8.74858,8.82125
73,0.011375,0.057125,8.80325,8.87175
74,0.015625,0.06225,8.17375,8.25163
75,0.012042,0.062666,8.27213,8.34683
76,0.015125,0.062417,8.78779,8.86533
77,0.011834,0.061083,9.09454,9.16746
78,0.014167,0.059208,8.8745,8.94787
79,0.011708,0.060833,8.14713,8.21967
80,0.013917,0.058917,8.0615,8.13433
81,0.011125,0.056583,8.10917,8.17688
82,0.014625,0.061667,8.53275,8.60904
83,0.011875,0.057417,9.01737,9.08667
84,0.015625,0.062875,8.00413,8.08263
85,0.0125,0.062709,8.68812,8.76333
86,0.014459,0.057333,8.74608,8.81788
87,0.011541,0.064959,8.8135,8.89
88,0.0145,0.064625,8.8715,8.95063
89,0.012167,0.05975,8.916,8.98792
90,0.014375,0.059125,8.40808,8.48158
91,0.012375,0.06325,8.25896,8.33458
92,0.015375,0.066459,8.12913,8.21096
93,0.011791,0.057125,8.67088,8.73979
94,0.01525,0.060667,8.09488,8.17079
95,0.017584,0.062583,8.12246,8.20262
96,0.014875,0.060958,8.83958,8.91542
97,0.011875,0.058583,8.4615,8.53196
98,0.014042,0.058083,8.63608,8.70821
99,0.0115,0.055375,7.81946,7.88633
100,0.019333,0.057084,8.53888,8.61529
101,0.011333,0.055125,7.98425,8.05071
102,0.021167,0.060333,8.18854,8.27004
103,0.011084,0.059625,8.18858,8.25929
104,0.013875,0.058709,8.0035,8.07608
105,0.011375,0.060042,8.03125,8.10267
106,0.014,0.054958,7.80629,7.87525
107,0.011,0.055416,8.4395,8.50592
108,0.013167,0.052208,7.82796,7.89333
109,0.011042,0.053792,8.5915,8.65633
110,0.014,0.052208,7.89325,7.95946
111,0.011417,0.059208,7.91696,7.98758
112,0.01325,0.059291,8.43446,8.507
113,0.012333,0.057833,8.38475,8.45492
114,0.013833,0.057209,7.92942,8.00046
115,0.011417,0.052292,7.94304,8.00675
116,0.0135,0.053125,8.57208,8.63871
117,0.011125,0.056333,8.10171,8.16917
118,0.015542,0.061583,8.05946,8.13658
119,0.012042,0.058041,8.061,8.13108
