frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.65567,0.10975,2.07654,4.84196
1,3.0405,0.116375,2.5435,5.70038
2,2.74788,0.142959,2.23671,5.12754
3,3.00058,0.118917,2.00225,5.12175
4,2.77725,0.117625,1.969,4.86388
5,2.93804,0.11675,1.98804,5.04283
6,2.74675,0.114375,1.88546,4.74658
7,2.95029,0.128584,4.65533,7.73421
8,2.68833,0.110584,2.02571,4.82463
9,2.91392,0.112334,1.85417,4.88042
10,2.80225,0.122125,2.29471,5.21908
11,2.88342,0.106958,1.9535,4.94388
12,2.77225,0.11375,1.87454,4.76054
13,2.93113,0.102791,5.44179,8.47571
14,2.68187,0.154958,1.78917,4.626
15,2.89708,0.127167,1.63083,4.65508
16,2.65342,0.128208,1.94196,4.72358
17,2.82654,0.113792,1.84854,4.78887
18,2.77471,0.143416,1.88929,4.80742
19,2.7995,0.101959,1.85838,4.75983
20,2.76225,0.125917,1.64754,4.53571
21,2.90825,0.132541,1.80346,4.84425
22,2.73996,0.126709,1.68979,4.55646
23,2.88525,0.127,1.78904,4.80129
24,2.65875,0.115375,1.72362,4.49775
25,3.08042,0.124666,9.25454,12.4596
26,2.77708,0.134917,1.74204,4.65404
27,3.21892,0.130541,1.71267,5.06212
28,2.67192,0.11375,1.84171,4.62737
29,2.90954,0.115375,1.73979,4.76471
30,2.78325,0.134667,2.20604,5.12396
31,2.87233,0.116125,1.74588,4.73433
32,2.73354,0.204166,1.78025,4.71796
33,2.80583,0.10325,1.75358,4.66267
34,2.81646,0.117417,1.67796,4.61183
35,2.84017,0.134375,1.67162,4.64617
36,2.69196,0.116291,1.89521,4.70346
37,2.89592,0.1075,1.92,4.92342
38,2.81617,0.11525,1.66629,4.59771
39,2.88608,0.117834,1.91112,4.91504
40,2.58471,0.110625,1.64346,4.33879
41,2.97975,0.109042,1.65408,4.74287
42,2.53417,0.0935,1.794,4.42167
43,2.848,0.112375,7.74575,10.7061
44,2.57792,0.113792,1.67562,4.36733
45,2.94242,0.121917,1.72858,4.79292
46,2.56571,0.099666,1.67417,4.33954
47,2.97825,0.12125,1.69254,4.79204
48,2.56042,0.094791,1.73229,4.3875
49,2.88204,0.11525,1.86325,4.86054
50,2.56896,0.119041,2.08529,4.77329
51,2.89179,0.108083,1.66229,4.66217
52,2.60558,0.101125,1.79925,4.50596
53,2.82525,0.106542,1.64154,4.57333
54,2.58338,0.120208,1.75758,4.46117
55,2.72525,0.102792,1.83217,4.66021
56,2.78358,0.128417,1.74667,4.65867
57,2.71342,0.102709,1.81458,4.63071
58,2.67654,0.111125,1.68138,4.46904
59,2.75683,0.111166,1.77075,4.63875
60,2.67817,0.110292,1.68921,4.47767
61,2.788,0.11725,1.91646,4.82171
62,2.63929,0.116584,1.64058,4.39646
63,2.85125,0.11825,1.76887,4.73837
64,2.57525,0.105125,1.63092,4.31129
65,3.00367,0.113,1.63912,4.75579
66,2.52383,0.093125,1.80571,4.42267
67,2.91383,0.150625,1.69887,4.76333
68,2.54237,0.097417,1.73646,4.37625
69,2.86292,0.111459,1.66258,4.63696
70,2.53325,0.102166,2.05792,4.69333
71,2.80271,0.111666,1.63567,4.55004
72,2.58246,0.100625,1.866,4.54908
73,2.85125,0.112167,1.62462,4.58804
74,2.63662,0.122042,1.83121,4.58988
75,2.73904,0.107459,1.63575,4.48225
76,2.75246,0.108125,1.64425,4.50483
77,2.69062,0.094208,1.66463,4.44946
78,2.70771,0.117,1.85563,4.68033
79,2.75742,0.105667,1.76029,4.62338
80,2.70696,0.1145,1.72042,4.54188
81,3.01313,0.121334,1.74125,4.87571
82,2.56154,0.105542,1.642,4.30908
83,2.81608,0.099833,1.82425,4.74017
84,2.59475,0.10825,1.84308,4.54608
85,2.974,0.125959,1.72954,4.8295
86,2.59033,0.097,1.66892,4.35625
87,2.91425,0.112709,1.65592,4.68288
88,2.49492,0.094583,1.80042,4.38992
89,2.84596,0.109208,1.66408,4.61925
90,2.513,0.108083,2.14071,4.76179
91,2.82213,0.110417,1.67175,4.60429
92,2.56367,0.104584,1.75133,4.41958
93,2.77792,0.1045,1.62921,4.51163
94,2.55954,0.113417,1.83475,4.50771
95,2.77679,0.104084,1.6595,4.54038
96,2.71808,0.120208,1.77396,4.61225
97,2.7525,0.104209,1.77713,4.63383
98,2.66887,0.116666,1.65208,4.43762
99,2.71158,0.118667,1.69108,4.52133
100,2.62475,0.106125,1.66542,4.39629
101,2.73442,0.11275,1.66562,4.51279
102,2.78112,0.108333,1.77396,4.66342
103,2.79646,0.118292,1.78287,4.69763
104,2.64096,0.117708,1.66558,4.42425
105,2.76179,0.120334,1.79479,4.67692
106,2.54083,0.102542,1.61033,4.25371
107,2.90333,0.1095,1.64121,4.65404
108,2.53121,0.094542,1.74996,4.37571
109,2.89796,0.132792,1.68254,4.71329
110,2.54387,0.102333,1.96117,4.60738
111,2.97417,0.123292,1.82192,4.91937
112,3.02492,0.134625,1.88963,5.04917
113,3.14925,0.134708,1.85454,5.1385
114,3.09433,0.133875,1.936,5.16421
115,3.33504,0.154917,1.87571,5.36567
116,3.02171,0.128916,1.84829,4.99892
117,3.19129,0.143625,1.88088,5.21579
118,2.91071,0.125083,1.88217,4.91796
119,3.08937,0.139458,1.83779,5.06663
120,2.99558,0.138042,1.97146,5.10508
121,3.00121,0.127541,1.74475,4.8735
122,3.03246,0.157042,1.975,5.1645
123,3.26533,0.142875,1.94117,5.34938
124,2.84538,0.116208,1.66663,4.62821
125,2.71979,0.102042,1.7135,4.53533
126,2.59925,0.102917,1.78229,4.48446
127,2.76087,0.108583,1.81804,4.6875
128,2.72671,0.11275,1.63542,4.47487
129,2.73692,0.113583,1.82608,4.67658
130,2.54513,0.104166,1.96342,4.61271
131,2.87358,0.112625,1.65779,4.644
132,2.57138,0.092042,1.88338,4.54679
133,2.90792,0.118584,1.66758,4.69408
134,2.47142,0.094167,1.75012,4.31571
135,2.82138,0.101542,1.65562,4.57854
136,2.551,0.120667,1.72913,4.40079
137,2.83583,0.118,1.648,4.60183
138,2.58671,0.10125,1.87938,4.56733
139,2.79829,0.109875,1.63271,4.54087
140,2.56921,0.11725,1.80363,4.49008
141,2.72887,0.1035,1.617,4.44937
142,2.75004,0.113125,1.66267,4.52583
143,2.73029,0.092916,1.66404,4.48725
144,2.65442,0.108667,1.77742,4.5405
145,2.71304,0.102459,1.74992,4.56542
146,2.67808,0.107792,1.64962,4.4355
147,2.70867,0.100042,1.71725,4.52596
148,2.63792,0.110583,1.65254,4.40104
149,2.739,0.112083,1.78192,4.633
150,2.57192,0.104709,2.05675,4.73337
151,2.82633,0.14025,1.77604,4.74263
152,2.61983,0.1075,1.65767,4.385
153,2.86842,0.104917,1.64371,4.61704
154,2.53354,0.093958,1.76963,4.39712
155,2.86621,0.114625,1.76038,4.74121
156,2.55508,0.110917,1.71067,4.37667
157,2.83363,0.108084,1.674,4.61571
158,2.46563,0.1035,1.73162,4.30075
159,2.78358,0.108666,1.65725,4.5495
160,2.62983,0.104709,1.74117,4.47571
161,2.73025,0.113917,1.74567,4.58983
162,2.5375,0.110333,1.76896,4.41679
163,2.65779,0.109583,1.62133,4.38871
164,2.57063,0.11775,1.81633,4.50471
165,2.69804,0.105625,1.65829,4.46196
166,2.6595,0.119875,1.65642,4.43579
167,2.64154,0.095291,1.79521,4.53204
168,2.667,0.118958,1.68225,4.46821
169,2.67942,0.09725,1.77017,4.54683
170,2.64171,0.111834,1.93988,4.69342
171,2.69888,0.11,1.7065,4.51537
172,2.53854,0.102625,1.6365,4.27767
173,2.69979,0.102666,1.80454,4.607
174,2.66071,0.121292,1.68429,4.46629
175,2.71787,0.103083,1.85821,4.67917
176,2.51454,0.104458,1.62262,4.24162
177,2.88408,0.127625,1.68292,4.69463
178,2.49304,0.097875,1.61583,4.20675
179,2.83329,0.1135,1.88279,4.82958
