frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.445291,0.663292,1.55808,0.458334,0.001416,3.12642
1,0.348084,0.686166,1.75475,0.429667,0.000333,3.219
2,0.297083,0.719417,9.65633,0.441292,0.000458,11.1146
3,0.376875,0.695708,1.65925,0.428459,0.000458,3.16075
4,0.342625,0.670417,1.67542,0.432375,0.000458,3.12129
5,0.406333,0.695667,1.53783,0.4105,0.000542,3.05088
6,0.317292,0.666583,1.51992,0.584875,0.000958,3.08962
7,0.344375,0.663125,1.53454,0.514125,0.000792,3.05696
8,0.345916,0.658584,4.87667,0.44825,0.001375,6.33079
9,0.400167,0.722791,1.51629,0.425333,0.001334,3.06592
10,0.35075,0.658833,1.66833,0.39725,0.000666,3.07583
11,0.292292,0.643167,1.74075,0.432291,0.000375,3.10887
12,0.37025,0.691334,1.565,0.41625,0.000791,3.04363
13,0.343333,0.644417,1.38792,0.395166,0.0005,2.77133
14,0.279584,0.687333,2.16258,0.478875,0.00075,3.60913
15,0.350459,0.652375,1.58133,0.398458,0.000584,2.98321
16,0.290583,0.635667,1.53346,0.468792,0.002375,2.93087
17,0.400084,0.635458,1.58421,0.434,0.000542,3.05429
18,0.346417,0.644458,1.57892,0.397666,0.000375,2.96783
19,0.2905,0.653125,1.52429,0.41375,0.000333,2.882
20,0.29475,0.702875,1.63288,0.423584,0.001333,3.05542
21,0.37375,0.700417,1.195,0.417208,0.000958,2.68733
22,0.356625,0.740333,1.18171,0.378041,0.000625,2.65733
23,0.281541,0.678667,1.18467,0.382125,0.000375,2.52738
24,0.288792,0.651708,1.11358,0.36475,0.0005,2.41933
25,0.26675,0.636292,1.1,0.385208,0.000833,2.38908
26,0.310583,0.641834,1.40192,0.431,0.000834,2.78617
27,0.365458,0.678417,1.16875,0.377708,0.000708,2.59104
28,0.286458,0.641958,1.12379,0.367917,0.000333,2.42046
29,0.28825,0.675584,1.20808,0.463542,0.000458,2.63592
30,0.327917,0.666875,1.40712,0.368833,0.000542,2.77129
31,0.264875,0.632875,1.11804,0.367084,0.000166,2.38304
32,0.248375,0.6775,1.42346,0.428333,0.000542,2.77821
33,0.316458,0.676375,1.15892,0.364333,0.000834,2.51692
34,0.257125,0.638375,1.18996,0.357333,0.000458,2.44325
35,0.258708,0.656917,1.26221,0.395292,0.000292,2.57342
36,0.26475,0.664541,1.24567,0.370417,0.000333,2.54571
37,0.269042,0.635708,1.11392,0.352833,0.000292,2.37179
38,0.239417,0.627083,1.28458,0.41025,0.000458,2.56179
39,0.291959,0.641291,1.17788,0.371125,0.000334,2.48258
40,0.284625,0.639958,1.10079,0.357667,0.000166,2.38321
41,0.239958,0.631959,1.11971,0.3555,0.000292,2.34742
42,0.240292,0.640875,1.16387,0.368,8.3e-05,2.41312
43,0.261166,0.681292,1.25958,0.3695,0.00025,2.57179
44,0.27075,0.639792,1.33221,0.375083,0.00025,2.61808
45,0.270042,0.63425,1.20762,0.391041,0.00025,2.50321
46,0.255083,0.667459,1.25121,0.371125,0.000208,2.54508
47,0.276875,0.635125,1.137,0.352958,0.000375,2.40233
48,0.242042,0.628958,1.14546,0.404542,0.000333,2.42133
49,0.26775,0.643166,1.17129,0.423875,0.000125,2.50621
50,0.278292,0.659166,1.53054,0.37075,0.00025,2.839
51,0.26225,0.633,1.12912,0.393208,0.001042,2.41863
52,0.347,0.658208,1.16067,0.382416,0.000167,2.54846
53,0.285083,0.693625,1.14004,0.358458,0.00025,2.47746
54,0.254375,0.633792,1.12637,0.352333,0.000333,2.36721
55,0.249875,0.62925,1.17696,0.368333,0.000167,2.42458
56,0.247041,0.646584,1.37829,0.397334,0.000291,2.66954
57,0.275417,0.639916,1.15179,0.357417,0.000166,2.42471
58,0.242625,0.630834,1.11992,0.38775,0.0005,2.38163
59,0.264417,0.636208,1.22208,0.408458,0.000167,2.53133
60,0.327209,0.686083,1.1555,0.367417,0.000166,2.53638
61,0.259083,0.642833,1.12483,0.356916,0.000167,2.38383
62,0.243833,0.644917,1.24696,0.375042,0.000333,2.51108
63,0.29675,0.686375,1.22625,0.369959,0.000208,2.57954
64,0.272917,0.652458,1.13229,0.358,0.000167,2.41583
65,0.25425,0.634708,1.21579,0.368208,0,2.47296
66,0.2515,0.637417,1.27033,0.3865,0.000167,2.54592
