frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,1.30567,0.505833,1.17225,0.35625,0.000125,3.34013
1,1.46,0.568792,1.19346,0.472,0.000167,3.69442
2,1.33062,0.510042,1.21208,0.402458,0.000209,3.45542
3,1.36833,0.543125,1.25104,0.379,0.000167,3.54167
4,1.31092,0.5105,1.16604,0.372333,0.000125,3.35992
5,1.34937,0.5005,1.20067,0.415792,0.000167,3.4665
6,1.54217,0.511458,1.20267,0.362125,0.000166,3.61858
7,1.30675,0.486208,1.19237,0.483792,4.1e-05,3.46917
8,1.41912,0.532917,1.19362,0.368,0.000208,3.51388
9,1.411,0.493333,1.17762,0.366833,0.000542,3.44933
10,1.38387,0.494542,1.55625,0.384708,0.000167,3.81954
11,1.31238,0.512042,1.17892,0.358834,0.000166,3.36233
12,1.35854,0.554459,1.21175,0.392833,0.00025,3.51783
13,1.48792,0.522292,1.20246,0.550709,0.000166,3.76354
14,1.33371,0.495416,1.24821,0.382875,4.1e-05,3.46025
15,1.43917,0.569375,1.19529,0.36975,4.1e-05,3.57362
16,1.36,0.492417,1.17625,0.354833,0.000583,3.38408
17,1.42704,0.49425,1.27992,0.434125,0.000333,3.63567
18,1.35467,0.51375,1.20279,0.364542,0.00025,3.436
19,1.38317,0.524834,1.17758,0.50775,0.000167,3.5935
20,1.45246,0.523417,1.25446,0.377833,0.000167,3.60833
21,1.32567,0.492333,1.27742,0.362041,0.000125,3.45758
22,1.39529,0.548292,1.23454,0.375041,0.000209,3.55337
23,1.34967,0.49475,1.17813,0.364291,0.000167,3.387
24,1.35596,0.502958,1.23833,0.400292,0.000208,3.49775
25,1.42629,0.508834,1.20525,0.515916,0.000167,3.65646
26,1.34987,0.525958,1.22954,0.3905,0,3.49587
27,1.50663,0.512667,1.20788,0.378083,0.000209,3.60546
28,1.34333,0.487083,1.197,0.399542,4.2e-05,3.427
29,1.33187,0.5295,1.33746,0.396916,4.2e-05,3.59579
30,1.36792,0.517959,1.43929,0.354625,0.000292,3.68008
31,1.37092,0.508083,1.23975,0.520334,0.000125,3.63921
32,1.38692,0.51575,1.22325,0.369125,0.000167,3.49521
33,1.35846,0.545542,1.20442,0.363875,0.000209,3.4725
34,1.51337,0.522958,1.19237,0.367125,4.2e-05,3.59587
35,1.3795,0.488791,1.17217,0.37225,0.000125,3.41283
36,1.40738,0.530875,1.3205,0.400417,4.2e-05,3.65921
37,1.38517,0.519416,1.18192,0.454625,0.0005,3.54162
38,1.40938,0.527333,1.25638,0.400959,0.000375,3.59442
39,1.39304,0.504833,1.20962,0.36625,0.000208,3.47396
40,1.3575,0.490375,1.26292,0.36875,4.1e-05,3.47958
41,1.46783,0.578583,1.24367,0.367583,0.000458,3.65813
42,1.36013,0.499541,1.1865,0.380709,0.000333,3.42721
43,1.40017,0.536875,1.28675,0.553209,0.000208,3.77721
44,1.37183,0.51025,1.17942,0.357166,0.000209,3.41887
45,1.38404,0.505417,1.24675,0.403416,0.000375,3.54
46,1.36163,0.507791,1.19492,0.361042,0.000208,3.42558
47,1.37058,0.489334,1.226,0.392625,4.1e-05,3.47858
48,1.48392,0.558625,1.23929,0.370708,0.000292,3.65283
49,1.39771,0.497917,1.18125,0.464166,8.4e-05,3.54113
50,1.42446,0.542875,1.57221,0.393042,4.2e-05,3.93262
51,1.37883,0.524709,1.19392,0.366334,0.000291,3.46408
52,1.43075,0.505542,1.21,0.399708,0.001125,3.54712
53,1.49663,0.515042,1.20538,0.363458,0.000292,3.58079
54,1.38637,0.489333,1.3015,0.381208,0.00025,3.55867
55,1.49671,0.512833,1.19292,0.484375,0.000208,3.68704
56,1.41421,0.498791,1.22246,0.39075,0.000166,3.52637
57,1.40875,0.534042,1.28087,0.376541,0.000209,3.60042
58,1.38021,0.51275,1.17554,0.3605,0.000208,3.42921
59,1.41725,0.513417,1.21496,0.391708,0.0015,3.53883
60,1.52796,0.516875,1.20596,0.361791,0.000167,3.61275
61,1.40025,0.486334,1.25825,0.469333,8.3e-05,3.61425
62,1.51504,0.535917,1.22846,0.376167,0.00025,3.65583
63,1.39429,0.493583,1.209,0.416125,8.4e-05,3.51308
64,1.41396,0.532334,1.33075,0.38375,4.1e-05,3.66083
65,1.42804,0.5145,1.15892,0.362417,0.000125,3.464
66,1.42471,0.570375,1.31737,0.382458,0.000125,3.69504
67,1.43296,0.505166,1.20046,0.461458,0.000167,3.60021
68,1.40675,0.504667,1.28225,0.379708,4.2e-05,3.57342
69,1.53708,0.523166,1.30812,0.3835,0,3.75188
70,1.39908,0.501667,1.50054,0.40225,4.2e-05,3.80358
71,1.5035,0.579125,1.27492,0.375625,0.000209,3.73338
72,1.39288,0.500125,1.17367,0.359042,0.000167,3.42588
73,1.44921,0.504875,1.33471,0.456667,0.000208,3.74567
74,1.42804,0.524709,1.20108,0.361375,0.00025,3.51546
75,1.42533,0.53175,1.22454,0.388709,0.000416,3.57075
76,1.52675,0.50975,1.20575,0.378292,0.000166,3.62071
77,1.40783,0.491125,1.22883,0.394125,0.000292,3.52221
78,1.54596,0.523833,1.19296,0.371083,0.000125,3.63396
79,1.45867,0.490541,1.16208,0.453833,0.000208,3.56533
80,1.45762,0.537209,1.31554,0.388209,0.000208,3.69879
81,1.41008,0.530458,1.20475,0.358167,0.000208,3.50367
82,1.45729,0.522958,1.22962,0.407833,0.00025,3.61796
83,1.55196,0.512667,1.22179,0.364166,0.00025,3.65083
84,1.39842,0.486667,1.22854,0.38775,0.000208,3.50158
85,1.57062,0.52175,1.19546,0.519,0.00025,3.80708
86,1.43896,0.4995,1.20746,0.3785,0.000125,3.52454
87,1.49671,0.5525,1.26492,0.378083,0.000208,3.69242
88,1.46388,0.526,1.18617,0.358834,0.000208,3.53508
89,1.49679,0.511125,1.232,0.426209,4.1e-05,3.66617
90,1.46283,0.505708,1.50408,0.35725,0.000333,3.83021
91,1.44529,0.53425,1.20429,0.492833,0.000292,3.67696
92,1.55958,0.533417,1.22054,0.380875,0.000166,3.69458
93,1.43863,0.495375,1.25279,0.36675,4.1e-05,3.55358
94,1.51379,0.569042,1.25988,0.371958,0.000292,3.71496
95,1.46221,0.502166,1.18025,0.356292,0.000167,3.50108
96,1.49012,0.500458,1.31104,0.384042,4.1e-05,3.68571
97,1.43696,0.523833,1.1975,0.458333,0.00025,3.61687
98,1.45542,0.535667,1.22738,0.432333,0.000208,3.651
99,1.50554,0.506166,1.21492,0.358333,0.000125,3.58508
100,1.43942,0.500166,1.43362,0.405417,0,3.77862
101,1.57858,0.516625,1.20917,0.375333,0.000375,3.68008
102,1.46692,0.492084,1.17842,0.371459,0.000375,3.50925
103,1.57633,0.545,1.20879,0.488458,0.000209,3.81879
104,1.47837,0.511791,1.18596,0.360208,0.000208,3.53654
105,1.51817,0.503584,1.24525,0.414708,0.000375,3.68208
106,1.50087,0.512584,1.21513,0.361416,0.000209,3.59021
107,1.47637,0.513292,1.21033,0.367167,0.000125,3.56729
108,1.57458,0.513041,1.19996,0.374333,0,3.66192
109,1.48237,0.48775,1.21988,0.509625,0.000125,3.69975
110,1.559,0.537417,1.47671,0.369417,0.000375,3.94292
111,1.53225,0.4975,1.18375,0.397583,0.000875,3.61196
112,1.50033,0.522709,1.34529,0.401542,0.001042,3.77092
113,1.52017,0.549541,1.17279,0.360167,0.00025,3.60292
114,1.5455,0.528375,1.23229,0.404916,4.2e-05,3.71113
115,1.51883,0.521042,1.21121,0.5055,0.000292,3.75687
116,1.51442,0.537917,1.25967,0.388834,0.000958,3.70179
117,1.73438,0.522084,1.22117,0.374875,0.000584,3.85308
118,1.53975,0.497041,1.31108,0.38275,4.1e-05,3.73067
119,1.64425,0.528334,1.20692,0.367667,0.003208,3.75038
