frame,simulation_ms,ui_ms,render_ms,total_ms
98,6.93379,0.135584,2.02212,9.0915
99,8.21988,0.143084,1.88096,10.2439
100,7.07833,0.146791,1.98221,9.20733
101,8.15029,0.141917,1.88283,10.175
102,7.36212,0.142708,2.09512,9.59996
103,8.50338,0.142208,2.079,10.7246
104,7.46542,0.149208,1.96204,9.57667
105,8.46617,0.145333,2.0835,10.695
106,7.43346,0.14525,2.11612,9.69483
107,8.75017,0.145458,2.02896,10.9246
108,7.11804,0.150166,2.09442,9.36262
109,8.49537,0.143875,1.88667,10.5259
110,7.04654,0.147791,2.18367,9.378
111,8.10083,0.139042,2.06683,10.3067
112,7.11071,0.146375,2.01829,9.27538
113,8.08833,0.14175,2.04,10.2701
114,7.00992,0.174333,1.92788,9.11213
115,8.22829,0.149958,1.89433,10.2726
116,7.07442,0.151541,1.86729,9.09325
117,8.06029,0.138208,2.04167,10.2402
118,7.06396,0.140833,2.09921,9.304
119,8.02737,0.150292,2.04033,10.218
120,7.10196,0.160625,1.99404,9.25662
121,8.10933,0.150125,1.87208,10.1315
122,7.27238,0.152042,2.12246,9.54688
123,8.09988,0.138167,2.08808,10.3261
124,7.12854,0.1515,2.04117,9.32121
125,8.47471,0.2155,1.92917,10.6194
126,7.07717,0.140709,1.8545,9.07237
127,8.07946,0.136875,1.85083,10.0672
128,7.14579,0.13625,1.84017,9.12221
129,7.96079,0.136084,2.03879,10.1357
130,7.05704,0.142625,2.31971,9.51938
131,8.08442,0.168417,1.95863,10.2115
132,7.15238,0.169417,1.93775,9.25954
133,8.02617,0.143917,1.85987,10.03
134,6.96754,0.141708,1.84983,8.95908
135,8.10642,0.136,2.38512,10.6275
136,7.30267,0.1615,1.93967,9.40383
137,8.09525,0.174125,1.99379,10.2632
138,7.12017,0.140875,1.8925,9.15354
139,7.88588,0.15,1.88625,9.92212
140,7.43088,0.139375,2.00021,9.57046
141,8.21138,0.14,2.04775,10.3991
142,7.37958,0.14625,2.006,9.53183
143,8.02675,0.14475,1.89625,10.0678
144,7.12638,0.134458,1.89508,9.15592
145,8.10646,0.135417,1.8735,10.1154
146,7.04192,0.136792,1.997,9.17571
147,8.05338,0.170666,1.96225,10.1863
148,7.15313,0.14375,1.93983,9.23671
149,7.83383,0.163125,2.0735,10.0705
150,6.931,0.137875,2.19163,9.2605
151,8.15137,0.145542,2.11167,10.4086
152,7.06675,0.137583,1.99275,9.19708
153,7.93238,0.186917,1.94429,10.0636
154,7.27892,0.138834,2.24454,9.66229
155,8.06025,0.144542,1.87567,10.0805
156,7.09046,0.142041,1.87058,9.10308
157,7.86667,0.131958,1.86167,9.86029
158,7.03225,0.136291,1.97904,9.14758
159,8.01558,0.139666,2.00546,10.1607
160,7.07737,0.14425,1.99892,9.22054
161,7.86633,0.141584,2.02021,10.0281
162,6.87829,0.144,2.00325,9.02554
163,7.95408,0.147625,1.8735,9.97521
164,7.50904,0.144375,1.99371,9.64713
165,7.84492,0.142625,1.98604,9.97358
166,6.86679,0.134,1.98646,8.98725
167,7.93196,0.140917,2.01671,10.0896
168,6.8745,0.151209,2.05788,9.08358
169,7.90304,0.140333,1.99342,10.0368
170,6.93663,0.140709,2.19329,9.27063
171,7.94571,0.138916,1.86533,9.94996
172,6.99658,0.136166,1.91271,9.04546
173,7.90146,0.167875,1.96542,10.0348
174,6.91317,0.139625,1.92554,8.97833
175,8.27121,0.156791,2.0595,10.4875
176,7.09104,0.158625,1.91587,9.16554
177,7.80438,0.146375,1.84608,9.79683
178,6.99317,0.138666,1.84363,8.97546
179,7.95437,0.133875,2.35833,10.4466
