frame,simulation_ms,ui_ms,render_ms,total_ms
0,11.9996,0.174583,2.99308,15.1673
1,13.564,0.1685,2.26983,16.0023
2,11.851,0.184084,2.43958,14.4747
3,13.8151,0.167292,2.56508,16.5475
4,12.2538,0.169083,2.59163,15.0145
5,13.2701,0.227333,2.29575,15.7932
6,11.57,0.166084,2.25908,13.9952
7,13.5469,0.16475,2.68642,16.398
8,12.1234,0.169333,2.36437,14.6571
9,13.3739,0.1785,2.16312,15.7155
10,11.7382,0.21175,2.85367,14.8036
11,13.1339,0.168208,2.47138,15.7735
12,11.7242,0.167084,2.27417,14.1655
13,13.2781,0.163667,2.16271,15.6045
14,12.0679,0.165041,3.16696,15.3999
15,13.4761,0.167584,2.13554,15.7792
16,11.6517,0.202333,2.33946,14.1935
17,12.9616,0.167791,2.23708,15.3665
18,12.2458,0.177708,2.34817,14.7717
19,14.786,0.169708,2.47275,17.4284
20,12.6177,0.173625,2.57633,15.3677
21,13.753,0.164458,2.13383,16.0512
22,11.9957,0.168708,2.15,14.3144
23,13.5132,0.170541,2.60025,16.284
24,12.0906,0.16325,2.90479,15.1586
25,13.0842,0.179917,2.34225,15.6064
26,11.7873,0.172375,2.12162,14.0813
27,13.4742,0.163667,2.55942,16.1973
28,12.2212,0.1645,2.17254,14.5582
29,12.8887,0.178083,2.31075,15.3775
30,11.4282,0.163667,2.7165,14.3084
31,12.8257,0.160834,2.31717,15.3037
32,11.8686,0.172959,2.10988,14.1515
33,13.1182,0.164583,2.13779,15.4205
34,11.5627,0.175084,2.25792,13.9957
35,13.906,0.184417,2.71954,16.8099
36,11.968,0.16025,2.63096,14.7592
37,13.6743,0.171125,2.31442,16.1598
38,11.9634,0.165666,2.16633,14.2954
39,13.0065,0.17775,2.18717,15.3714
40,11.2826,0.176541,2.34404,13.8032
41,12.9342,0.162625,2.17646,15.2733
42,11.859,0.167959,2.11421,14.1411
43,13.3634,0.162125,2.89396,16.4195
44,11.8359,0.22575,2.34846,14.4101
45,12.7445,0.168917,2.28029,15.1937
46,11.779,0.161042,2.64433,14.5844
47,13.0767,0.163584,2.11987,15.3601
48,12.1781,0.176042,2.679,15.0332
49,13.2246,0.169,2.13446,15.5281
50,11.3157,0.191875,2.57725,14.0848
51,13.1279,0.162875,2.8185,16.1093
52,11.7482,0.163833,2.09283,14.0048
53,12.8811,0.170166,2.12525,15.1765
54,11.3261,0.16725,2.43725,13.9306
55,12.8904,0.180459,2.599,15.6699
56,13.2906,0.171125,2.35279,15.8145
57,13.4653,0.164083,2.22479,15.8542
58,11.8124,0.172458,2.15813,14.143
59,12.9354,0.167875,2.15404,15.2573
60,11.4741,0.173917,2.42529,14.0733
61,12.8918,0.160916,2.20079,15.2535
62,11.9153,0.173084,2.09367,14.182
63,12.7963,0.175667,2.12792,15.0999
64,11.8663,0.193083,2.38729,14.4466
65,13.4477,0.185042,2.91962,16.5524
66,12.375,0.171208,2.42212,14.9683
67,13.585,0.174959,2.35696,16.1169
68,12.3942,0.162959,2.12608,14.6832
69,13.0015,0.168625,2.15504,15.3251
70,11.4998,0.159875,2.69446,14.3541
71,13.1071,0.182333,2.75046,16.0399
72,12.1894,0.160833,2.20533,14.5555
73,13.2195,0.1635,2.59004,15.9731
74,12.1834,0.174666,2.55233,14.9104
75,13.068,0.170375,2.55183,15.7902
76,11.4206,0.176667,2.21913,13.8164
77,12.5054,0.161875,2.30104,14.9683
78,12.0075,0.16875,2.53217,14.7084
79,12.8925,0.165208,2.16887,15.2266
80,11.6112,0.170916,2.64962,14.4317
81,12.534,0.202291,2.24104,14.9773
82,11.4317,0.165833,2.10429,13.7018
83,13.1412,0.16325,2.72517,16.0296
84,12.242,0.159875,2.58154,14.9834
85,12.8584,0.191417,2.86738,15.9172
86,13.3022,0.173208,2.96871,16.4441
87,13.4697,0.178292,2.51125,16.1593
88,11.3413,0.160958,2.27387,13.7761
89,12.9797,0.161625,2.21604,15.3574
90,12.6066,0.164125,2.50125,15.272
91,13.8036,0.167625,2.58675,16.558
92,11.5907,0.179709,2.37921,14.1496
93,12.3246,0.176417,2.34779,14.8488
94,11.4605,0.157542,2.19396,13.812
95,12.9979,0.16325,2.15208,15.3133
96,11.397,0.168208,2.36563,13.9309
97,12.4915,0.161042,2.36025,15.0128
98,11.506,0.177375,2.11121,13.7946
99,12.6945,0.163375,2.12962,14.9875
100,11.5991,0.180167,2.92442,14.7037
101,12.9427,0.168834,2.24783,15.3594
102,11.3001,0.169125,2.12279,13.592
103,13.1746,0.172666,2.58308,15.9304
104,11.5377,0.2175,2.24471,13.9999
105,12.8501,0.179334,2.67862,15.708
106,11.5076,0.159708,2.26175,13.929
107,12.6176,0.169375,2.14883,14.9358
108,12.55,0.180458,2.56763,15.2981
109,13.0424,0.169416,2.60217,15.814
110,11.5987,0.183917,2.65421,14.4368
111,12.3918,0.163625,2.28054,14.836
112,11.9001,0.1645,2.14454,14.2091
113,12.8842,0.169209,2.57304,15.6264
114,11.3665,0.167458,2.20562,13.7396
115,12.6549,0.172042,2.73625,15.5632
116,11.5479,0.172458,2.11342,13.8338
117,12.5508,0.17075,2.27829,14.9999
118,11.5165,0.163542,2.22271,13.9027
119,12.35,0.159459,2.17258,14.6821
120,11.6384,0.164625,2.09542,13.8985
121,12.5325,0.161292,2.10879,14.8025
122,11.1242,0.158916,2.29317,13.5762
123,13.9004,0.162834,2.89562,16.9588
124,12.0562,0.162625,2.54571,14.7645
125,12.663,0.181458,2.12979,14.9742
126,11.5102,0.187375,2.43913,14.1367
127,12.5455,0.192458,2.21837,14.9564
128,11.3554,0.158625,2.08529,13.5993
129,13.1442,0.160792,2.89779,16.2028
130,11.7868,0.171541,2.52867,14.487
131,12.4322,0.166625,2.25888,14.8577
132,11.404,0.17075,2.15638,13.7311
133,12.458,0.167333,2.14412,14.7695
134,11.2706,0.171292,2.44321,13.8851
135,12.4781,0.220042,2.254,14.9522
136,12.0806,0.16675,2.11783,14.3652
137,12.655,0.168875,2.10929,14.9331
138,11.6,0.181667,2.79088,14.5726
139,12.4413,0.17225,2.32258,14.9361
140,11.3473,0.158541,2.22279,13.7287
141,14.0906,0.175333,2.29767,16.5636
142,12.4612,0.174,2.26087,14.8961
143,12.9103,0.167209,2.19075,15.2683
144,11.6672,0.171292,2.89554,14.7341
145,13.4574,0.196917,2.529,16.1833
146,11.9697,0.177125,2.44196,14.5888
147,13.5837,0.174708,2.2755,16.0339
148,12.7787,0.189083,2.32321,15.291
149,13.013,0.175042,2.5965,15.7846
150,12.0677,0.160667,2.70142,14.9298
151,12.6282,0.17825,2.703,15.5095
152,11.833,0.162292,2.79725,14.7926
153,12.7636,0.166334,2.56633,15.4963
154,11.6974,0.175292,2.22325,14.096
155,12.7354,0.190667,2.38683,15.3129
156,11.2867,0.158625,2.26496,13.7103
157,12.6789,0.161083,2.30425,15.1442
158,12.001,0.17925,2.57892,14.7592
159,12.743,0.19175,2.73392,15.6686
160,11.2233,0.179542,2.31375,13.7165
161,12.1469,0.161542,2.10392,14.4123
162,11.3896,0.167459,2.10738,13.6644
163,12.3239,0.159792,2.48233,14.966
164,11.6482,0.157709,2.67013,14.476
165,12.98,0.161584,2.61521,15.7568
166,11.6127,0.168167,2.10917,13.89
167,12.9378,0.171792,2.12271,15.2323
168,11.1814,0.169708,2.21475,13.5659
169,12.383,0.16,2.20971,14.7527
170,11.5634,0.162167,2.4975,14.223
171,12.5407,0.234167,2.45342,15.2282
172,11.3493,0.178208,2.21221,13.7398
173,12.4696,0.174667,2.08338,14.7276
174,11.6004,0.183833,2.30242,14.0866
175,12.3943,0.167542,2.26688,14.8287
176,11.1857,0.177708,2.24567,13.609
177,12.6236,0.177875,2.16104,14.9625
178,11.7724,0.221208,2.65833,14.652
