frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
34,0.274125,0.627875,1.13529,0.36525,0.000166,2.40271
35,0.252334,0.639666,1.14604,0.360875,0.00025,2.39917
36,0.253625,0.71525,1.16725,0.366542,4.1e-05,2.50271
37,0.253958,0.664458,1.13413,0.350625,0.000292,2.40346
38,0.2375,0.621708,1.30412,0.367958,0.000125,2.53142
39,0.258542,0.635125,1.25854,0.379916,0.00025,2.53238
40,0.292667,0.631708,1.17929,0.450292,0.000416,2.55437
41,0.273541,0.631875,1.16433,0.378541,0.000292,2.44858
42,0.252125,0.656041,1.17738,0.410709,0.000208,2.49646
43,0.255709,0.626958,1.13329,0.367958,0.000542,2.38446
44,0.254291,0.636084,1.3155,0.3755,0.000291,2.58167
45,0.258875,0.627417,1.14517,0.356791,0.000292,2.38854
46,0.280125,0.680542,1.17279,0.40325,0.000417,2.53713
47,0.267583,0.653834,1.15092,0.360917,0.000542,2.43379
48,0.258542,0.636458,1.17083,0.35375,0.000333,2.41992
49,0.339458,0.625,1.24337,0.411375,0.000292,2.6195
50,0.290625,0.630875,1.60075,0.393375,0.000958,2.91658
51,0.335625,0.666875,1.15629,0.365084,0.000458,2.52433
52,0.258166,0.639709,1.21492,0.392542,0.000542,2.50588
53,0.292333,0.644917,1.13017,0.362333,0.000458,2.43021
54,0.256625,0.6355,1.09746,0.359083,0.00075,2.34942
55,0.294083,0.64825,1.10904,0.3565,0.000375,2.40825
56,0.275875,0.695584,1.27313,0.370458,4.2e-05,2.61508
57,0.279917,0.668041,1.12396,0.3555,0.000291,2.42771
58,0.251083,0.629542,1.15425,0.356833,0.000334,2.39204
59,0.240458,0.622875,1.22142,0.3755,0.000375,2.46062
60,0.279667,0.630208,1.11583,0.360375,0.000584,2.38667
61,0.26675,0.627958,1.10992,0.367291,0.000417,2.37233
62,0.244417,0.6345,1.279,0.43375,0.00025,2.59192
63,0.309917,0.637875,1.16383,0.368583,0.0005,2.48071
64,0.265583,0.628958,1.1085,0.350917,0.000333,2.35429
65,0.236667,0.622125,1.14054,0.3515,0.000416,2.35125
66,0.246958,0.651125,1.23292,0.375958,0.00025,2.50721
67,0.2895,0.634625,1.12246,0.362,0.000208,2.40879
68,0.257458,0.632125,1.23937,0.371334,0.000708,2.501
69,0.322917,0.633041,1.3,0.403167,0.000292,2.65942
70,0.293958,0.636292,1.41975,0.371125,0.000375,2.7215
71,0.258166,0.624834,1.08279,0.378542,0.000583,2.34492
72,0.29725,0.62825,1.11033,0.38975,0.000792,2.42638
73,0.273833,0.686292,1.13171,0.357459,0.000208,2.4495
74,0.269208,0.626375,1.33821,0.368916,0.000334,2.60304
75,0.271042,0.6315,1.1485,0.352083,0.0005,2.40362
76,0.254875,0.678875,1.27875,0.391458,0.00025,2.60421
77,0.264708,0.64425,1.14129,0.35425,0.000167,2.40467
78,0.242167,0.6255,1.17033,0.3675,4.2e-05,2.40554
79,0.255667,0.628375,1.18754,0.431834,0.00025,2.50367
80,0.304167,0.651625,1.25717,0.368959,0.0005,2.58242
81,0.274125,0.621875,1.13225,0.354834,0.000166,2.38325
82,0.24725,0.624417,1.13888,0.385,0.0005,2.39604
83,0.280083,0.652584,1.23558,0.371792,0.003041,2.54308
84,0.2625,0.63975,1.13804,0.357625,0.000333,2.39825
85,0.242459,0.611,1.16133,0.36075,8.3e-05,2.37562
86,0.255042,0.630791,1.35462,0.434334,4.1e-05,2.67483
87,0.283375,0.632959,1.16392,0.359834,0.0005,2.44058
88,0.264709,0.617125,1.16413,0.368416,0.000209,2.41458
89,0.249458,0.615625,1.15567,0.401375,0.000291,2.42242
90,0.270375,0.619416,1.44863,0.367625,4.2e-05,2.70608
91,0.2515,0.612709,1.09908,0.34425,0.000167,2.30771
92,0.247625,0.624583,1.27354,0.371041,0.00025,2.51704
93,0.287042,0.67275,1.18358,0.36875,4.2e-05,2.51217
94,0.263208,0.647333,1.14321,0.35425,0.000583,2.40858
95,0.248,0.6265,1.14738,0.355375,0.000375,2.37763
96,0.250041,0.613834,1.23042,0.376209,0.000583,2.47108
97,0.273666,0.619125,1.16217,0.384292,8.3e-05,2.43933
98,0.262875,0.617792,1.22075,0.368417,0.000333,2.47017
99,0.271875,0.633916,1.18988,0.420042,0.000458,2.51617
100,0.276583,0.67775,1.16921,0.37725,0.000541,2.50133
101,0.290875,0.631042,1.15187,0.350125,0.00025,2.42417
102,0.255916,0.625334,1.16725,0.357458,0.000125,2.40608
103,0.24675,0.66725,1.21275,0.36475,0.000542,2.49204
104,0.25725,0.62775,1.25717,0.370708,0.000375,2.51325
105,0.279,0.620458,1.16962,0.391667,0.000333,2.46108
106,0.252916,0.640209,1.24742,0.380792,4.2e-05,2.52137
107,0.275167,0.618667,1.16692,0.375417,0.000167,2.43633
108,0.261375,0.612708,1.11488,0.349542,0.00025,2.33875
109,0.236833,0.620583,1.13971,0.355833,0.000125,2.35308
110,0.271958,0.674958,1.51996,0.394416,0.000542,2.86183
111,0.304875,0.640791,1.13625,0.365584,0.000375,2.44787
112,0.264209,0.622041,1.16204,0.402083,0.00025,2.45063
113,0.258667,0.662292,1.20533,0.3765,0,2.50279
114,0.259667,0.621792,1.18292,0.35575,0.000125,2.42025
115,0.241666,0.612375,1.16317,0.378458,0.000334,2.396
116,0.249083,0.627417,1.28154,0.396542,0.000125,2.55471
117,0.358,0.667708,1.18779,0.380833,0.000375,2.59471
118,0.271083,0.617917,1.13029,0.362791,0.00025,2.38233
119,0.2475,0.64125,1.19408,0.377042,0.000167,2.46004
