frame,simulation_ms,ui_ms,render_ms,total_ms
88,7.70667,0.146042,2.11592,9.96862
89,8.80987,0.148333,2.04267,11.0009
90,7.5175,0.140666,2.28225,9.94042
91,8.55954,0.14875,2.19396,10.9023
92,7.56233,0.137625,1.90213,9.60208
93,8.25413,0.13675,1.8875,10.2784
94,7.22208,0.136916,1.99683,9.35583
95,8.46542,0.142917,1.969,10.5773
96,7.10604,0.13225,2.20038,9.43867
97,8.32146,0.138583,1.90675,10.3668
98,7.28821,0.140959,1.90271,9.33188
99,8.30554,0.144667,1.94708,10.3973
100,7.37775,0.168458,2.17725,9.72346
101,8.75721,0.185583,2.13563,11.0784
102,7.55133,0.148,1.98012,9.67946
103,8.60867,0.146625,2.04792,10.8032
104,7.69137,0.150708,2.13912,9.98121
105,9.04008,0.150542,2.07696,11.2676
106,7.46867,0.139583,2.069,9.67725
107,8.39829,0.139,1.86821,10.4055
108,7.29063,0.144042,2.03954,9.47421
109,8.79158,0.15325,2.16858,11.1134
110,7.21696,0.139,2.23612,9.59208
111,8.1905,0.142375,2.01767,10.3505
112,7.34892,0.140334,1.92475,9.414
113,8.43704,0.153792,1.96558,10.5564
114,7.31246,0.142583,2.05717,9.51221
115,8.29954,0.160084,2.15788,10.6175
116,7.26779,0.143167,1.92108,9.33204
117,8.32979,0.141541,2.02225,10.4936
118,7.37521,0.161542,2.009,9.54575
119,8.43654,0.219541,2.3255,10.9816
120,7.27738,0.16075,1.93312,9.37125
121,8.16829,0.1605,1.91417,10.243
122,7.32712,0.149958,2.21554,9.69262
123,8.19571,0.148291,2.20671,10.5507
124,7.10733,0.146375,2.21467,9.46837
125,8.56288,0.148,1.92571,10.6366
126,7.28433,0.150625,1.87662,9.31158
127,8.055,0.147125,1.87721,10.0793
128,7.09275,0.140125,1.96846,9.20133
129,8.10654,0.152291,2.25708,10.5159
130,7.20475,0.158208,2.36646,9.72942
131,8.15721,0.153584,1.913,10.2238
132,7.26042,0.144458,1.88983,9.29471
133,7.99754,0.14,1.9955,10.133
134,7.26675,0.144625,1.93237,9.34375
135,8.54417,0.154042,2.50358,11.2018
136,7.38867,0.14275,2.02008,9.5515
137,8.05992,0.14125,1.85446,10.0556
138,7.10008,0.1445,2.00838,9.25296
139,8.05279,0.154292,1.97554,10.1826
140,7.50042,0.159292,2.212,9.87171
141,8.24713,0.150291,2.01054,10.408
142,7.32538,0.151666,1.87346,9.3505
143,8.11,0.141583,1.94271,10.1943
144,7.16142,0.14425,1.93758,9.24325
145,8.25108,0.152417,2.11762,10.5211
146,7.2105,0.165708,2.08496,9.46117
147,8.09492,0.151583,1.91408,10.1606
148,7.07833,0.152167,1.86171,9.09221
149,8.03908,0.140875,1.94654,10.1265
150,7.20021,0.149291,2.28354,9.63304
151,8.34008,0.173542,2.29067,10.8043
152,7.20746,0.156125,2.08421,9.44779
153,8.00758,0.145084,1.88225,10.0349
154,7.32025,0.141917,2.22279,9.68496
155,8.18904,0.146917,1.94429,10.2803
156,7.33838,0.144458,2.14621,9.62904
157,8.10962,0.150958,1.88017,10.1408
158,7.22979,0.145542,2.01492,9.39025
159,8.25633,0.144542,1.90512,10.306
160,7.24508,0.143791,1.92542,9.31429
161,7.96742,0.145083,2.10183,10.2143
162,6.93504,0.17275,2.24771,9.3555
163,8.17783,0.151834,1.91421,10.2439
164,7.7595,0.141875,2.064,9.96537
165,7.95708,0.143125,1.98704,10.0872
166,7.11117,0.180459,1.95567,9.24729
167,7.88863,0.149208,2.18183,10.2197
168,7.06954,0.165167,2.11842,9.35313
169,7.96433,0.140791,2.00379,10.1089
170,7.17633,0.141875,2.18487,9.50308
171,7.95733,0.138417,1.93633,10.0321
172,7.19375,0.139375,2.05046,9.38358
173,8.09521,0.167292,2.03104,10.2935
174,7.19888,0.150708,1.92683,9.27642
175,8.29892,0.136334,1.95254,10.3878
176,7.16975,0.148583,1.8675,9.18583
177,8.02596,0.140042,1.96817,10.1342
178,7.15579,0.142333,1.94054,9.23867
179,8.19767,0.149708,2.17042,10.5178
