frame,input_ms,ui_ms,draw_ms,total_ms
0,0.013792,0.058542,9.21187,9.28421
1,0.010416,0.066459,8.21033,8.28721
2,0.012667,0.053625,8.99396,9.06025
3,0.011,0.062875,12.2268,12.3007
4,0.014041,0.059584,8.15792,8.23154
5,0.009667,0.05175,8.25275,8.31417
6,0.013208,0.054208,8.484,8.55142
7,0.008959,0.049125,8.74392,8.802
8,0.012,0.051083,8.40608,8.46917
9,0.009125,0.049125,8.72746,8.78571
10,0.012792,0.053791,8.6685,8.73508
11,0.009375,0.050125,8.32629,8.38579
12,0.013917,0.064417,8.15875,8.23708
13,0.010083,0.052167,7.59292,7.65517
14,0.013,0.05425,8.10913,8.17638
15,0.010125,0.057,7.56804,7.63517
16,0.013042,0.055208,8.19371,8.26196
17,0.010292,0.053708,8.31708,8.38108
18,0.012458,0.052042,7.73192,7.79642
19,0.009584,0.05625,8.24896,8.31479
20,0.012083,0.052,7.9095,7.97358
21,0.00975,0.053625,7.88442,7.94779
22,0.012541,0.050917,8.05862,8.12208
23,0.010125,0.051959,7.54492,7.607
24,0.012583,0.053709,7.8275,7.89379
25,0.010791,0.058334,7.52267,7.59179
26,0.012709,0.061041,8.05742,8.13117
27,0.011167,0.058541,7.33333,7.40304
28,0.018459,0.099833,7.48767,7.60596
29,0.010083,0.05275,7.31371,7.37654
30,0.012208,0.050709,7.33771,7.40062
31,0.009125,0.049375,7.70979,7.76829
32,0.01125,0.050542,8.03242,8.09421
33,0.009584,0.055541,7.28317,7.34829
34,0.0145,0.048166,7.83533,7.898
35,0.008958,0.051042,8.02838,8.08837
36,0.012458,0.055125,7.44508,7.51267
37,0.009292,0.0505,7.53925,7.59904
38,0.012792,0.050125,7.46962,7.53254
39,0.008917,0.053541,8.4285,8.49096
40,0.0125,0.057625,8.88079,8.95092
41,0.010792,0.062083,7.70388,7.77675
42,0.014792,0.058791,7.90558,7.97917
43,0.0125,0.059916,7.27383,7.34625
44,0.010875,0.05125,7.25108,7.31321
45,0.013333,0.057542,7.68783,7.75871
46,0.011666,0.068209,8.7285,8.80837
47,0.010792,0.059583,7.68417,7.75454
48,0.011875,0.052834,7.97975,8.04446
49,0.009167,0.051417,7.983,8.04358
50,0.011958,0.049833,7.23963,7.30142
51,0.008625,0.0485,7.90467,7.96179
52,0.010833,0.049959,7.40479,7.46558
53,0.009042,0.046167,8.20142,8.25662
54,0.012,0.054167,7.65604,7.72221
55,0.0095,0.048541,7.35487,7.41292
56,0.011417,0.04725,8.00292,8.06158
57,0.009167,0.051042,7.97992,8.04012
58,0.013208,0.054125,8.13017,8.1975
59,0.010167,0.054917,7.94858,8.01367
60,0.018667,0.054375,7.47367,7.54671
61,0.009166,0.050084,8.0085,8.06775
62,0.011708,0.050584,7.32088,7.38317
63,0.009208,0.050792,7.96483,8.02483
64,0.012375,0.062083,7.52075,7.59521
65,0.009292,0.050875,7.98412,8.04429
66,0.014583,0.053042,7.86038,7.928
67,0.011834,0.050583,7.58275,7.64517
68,0.012041,0.050167,7.79737,7.85958
69,0.009583,0.05225,8.025,8.08683
70,0.01275,0.053041,7.93096,7.99675
71,0.009709,0.049458,7.46192,7.52108
72,0.012042,0.048292,8.55933,8.61967
73,0.009958,0.052334,7.37171,7.434
74,0.012042,0.050833,8.12025,8.18313
75,0.00975,0.052834,8.04058,8.10317
76,0.012417,0.053958,7.57196,7.63833
77,0.009,0.048,7.74021,7.79721
78,0.011958,0.056292,8.17942,8.24767
79,0.010542,0.074417,7.359,7.44396
80,0.010958,0.049542,7.929,7.9895
81,0.009792,0.053958,7.32238,7.38612
82,0.011042,0.060292,7.56463,7.63596
83,0.009459,0.054,7.52267,7.58613
84,0.012291,0.050584,7.30713,7.37
85,0.008875,0.048959,7.72546,7.78329
86,0.011375,0.048375,7.82771,7.88746
87,0.009,0.048625,7.63271,7.69033
88,0.015833,0.051209,8.13967,8.20671
89,0.01,0.057958,8.197,8.26496
90,0.012375,0.049375,7.50754,7.56929
91,0.009625,0.047791,7.48892,7.54633
92,0.01425,0.059709,7.41354,7.4875
93,0.008333,0.046459,8.12112,8.17592
94,0.0125,0.051209,8.12846,8.19217
95,0.009458,0.051625,8,8.06108
96,0.011791,0.04975,8.50238,8.56392
97,0.011708,0.050917,7.48971,7.55233
98,0.012125,0.051042,7.34612,7.40929
99,0.009875,0.050291,7.55854,7.61871
100,0.017292,0.059,7.80029,7.87658
101,0.010208,0.057084,7.99667,8.06396
102,0.01325,0.058125,7.68037,7.75175
103,0.010208,0.056,8.74,8.80621
104,0.0125,0.061416,8.01208,8.086
105,0.011292,0.065166,8.64987,8.72633
106,0.013125,0.057667,7.74267,7.81346
107,0.010542,0.0575,8.65508,8.72312
108,0.013416,0.062292,7.77963,7.85533
109,0.01,0.052542,8.605,8.66754
110,0.013208,0.054167,7.61721,7.68458
111,0.0105,0.052416,8.15296,8.21588
112,0.012584,0.054625,7.70717,7.77438
113,0.009834,0.054083,8.27429,8.33821
114,0.012291,0.052417,7.7205,7.78521
115,0.009375,0.049333,7.34433,7.40304
116,0.010834,0.04875,8.06154,8.12112
117,0.009333,0.050834,7.68092,7.74108
118,0.012208,0.053584,8.36346,8.42925
119,0.010833,0.055,7.49137,7.55721
