frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.87479,0.121792,2.11238,5.10896
1,3.38521,0.132083,2.67671,6.194
2,2.79983,0.146541,2.39975,5.34612
3,3.11937,0.136666,2.04633,5.30237
4,2.93758,0.12675,2.03717,5.1015
5,3.19279,0.132,2.09129,5.41608
6,2.85996,0.1185,1.89583,4.87429
7,3.03954,0.132208,4.66429,7.83604
8,2.79842,0.112583,2.10288,5.01387
9,3.15429,0.114958,1.99767,5.26692
10,2.89575,0.115708,2.30654,5.318
11,3.16796,0.119291,2.10738,5.39462
12,2.93921,0.114375,1.90633,4.95992
13,3.21437,0.128,5.75496,9.09733
14,3.07375,0.156584,1.8345,5.06483
15,3.16933,0.148125,1.694,5.01146
16,2.98733,0.131916,1.80917,4.92842
17,3.00217,0.108625,2.22825,5.33904
18,2.85804,0.14525,2.09138,5.09467
19,3.13025,0.126959,1.92167,5.17887
20,2.78608,0.13125,1.80096,4.71829
21,3.24863,0.130875,1.78812,5.16763
22,2.83079,0.137209,1.85667,4.82467
23,3.07246,0.13975,1.85642,5.06862
24,2.94258,0.144833,1.81392,4.90133
25,3.13858,0.128958,6.62967,9.89721
26,2.75758,0.122958,2.01171,4.89225
27,3.00838,0.117625,1.71021,4.83621
28,2.95842,0.164291,1.72154,4.84425
29,2.89296,0.133125,1.68033,4.70642
30,2.97337,0.117583,2.04254,5.1335
31,3.11317,0.129625,2.01037,5.25317
32,2.93204,0.11925,1.67967,4.73096
33,3.13375,0.115625,1.65879,4.90817
34,2.72288,0.102,1.68108,4.50596
35,3.23504,0.120583,1.67771,5.03333
36,2.72213,0.114709,1.98721,4.82404
37,3.03012,0.112667,1.72708,4.86988
38,2.82213,0.131917,1.90246,4.8565
39,3.04825,0.112959,1.73737,4.89858
40,2.99767,0.1185,1.68075,4.79692
41,2.93458,0.101666,1.69029,4.72654
42,2.84033,0.115208,1.68162,4.63717
43,2.90158,0.107666,4.186,7.19525
44,2.85308,0.11625,1.97067,4.94
45,3.25033,0.13,2.09579,5.47612
46,3.00671,0.159291,2.07892,5.24492
47,3.026,0.119208,2.13358,5.27879
48,2.99992,0.126166,1.99471,5.12079
49,2.99358,0.113083,2.57375,5.68042
50,2.87221,0.1145,1.92525,4.91196
51,3.32725,0.119875,1.68762,5.13475
52,2.705,0.096958,1.65842,4.46037
53,3.12337,0.120125,1.72412,4.96762
54,3.12033,0.150542,1.92037,5.19125
55,3.09146,0.118208,1.76008,4.96975
56,2.93304,0.115584,1.75921,4.80783
57,2.89683,0.109583,1.68983,4.69625
58,2.94971,0.112667,1.73442,4.79679
59,2.96404,0.112917,1.868,4.94496
60,2.87012,0.140041,2.04104,5.05121
61,3.178,0.119708,1.87967,5.17737
62,2.79867,0.133209,1.70858,4.64046
63,3.15796,0.114167,1.78229,5.05442
64,2.685,0.103125,1.77871,4.56683
65,3.07208,0.110834,1.63979,4.82271
66,2.80825,0.105959,1.95892,4.87312
67,2.97054,0.115958,1.64725,4.73375
68,2.86992,0.12125,1.76233,4.7535
69,2.92429,0.109458,1.71913,4.75288
70,2.91567,0.12125,1.95013,4.98704
71,2.87496,0.100667,1.66675,4.64238
72,2.80796,0.111833,1.7335,4.65329
73,2.92825,0.107083,1.91983,4.95517
74,2.81925,0.113209,1.63146,4.56392
75,3.06962,0.114959,1.62417,4.80875
76,2.71071,0.100792,1.70063,4.51213
77,3.08396,0.111458,1.6725,4.86792
78,2.8105,0.111958,1.71504,4.6375
79,3.06663,0.123625,1.64742,4.83767
80,2.84242,0.119459,1.79642,4.75829
81,3.14525,0.122792,1.81942,5.08746
82,2.99629,0.128791,1.71283,4.83792
83,3.0805,0.113333,1.66504,4.85888
84,2.92192,0.112,1.76629,4.80021
85,2.96721,0.120292,1.89942,4.98692
86,2.93637,0.118125,1.76525,4.81975
87,3.22667,0.240542,1.74683,5.21404
88,2.86179,0.113125,1.68471,4.65963
89,3.02712,0.113792,1.65417,4.79508
90,2.64396,0.109625,2.05733,4.81092
91,3.21125,0.123625,1.6465,4.98137
92,2.77025,0.1185,1.85317,4.74192
93,2.95242,0.123584,1.76771,4.84371
94,2.88617,0.13575,1.88167,4.90358
95,3.03067,0.109667,1.67321,4.81354
96,3.04125,0.116041,1.81783,4.97513
97,2.90638,0.109875,1.826,4.84225
98,2.87288,0.11825,1.64883,4.63996
99,2.96471,0.132875,1.82771,4.92529
100,2.75413,0.10475,1.69242,4.55129
101,3.04312,0.113583,1.80771,4.96442
102,2.91546,0.161584,1.76071,4.83775
103,3.23133,0.136708,1.64275,5.01079
104,2.70096,0.099,1.80137,4.60133
105,2.89162,0.128125,1.76454,4.78429
106,2.88575,0.116875,1.68263,4.68525
107,3.08983,0.113,1.78188,4.98471
108,2.82608,0.132833,1.85038,4.80929
109,3.074,0.121292,1.71738,4.91267
110,2.856,0.106834,1.91021,4.87304
111,3.00408,0.137917,1.82033,4.96233
112,2.75829,0.141875,1.85129,4.75146
113,3.12613,0.123916,1.79754,5.04758
114,2.98621,0.11425,1.73,4.83046
115,3.12521,0.137333,1.70417,4.96671
116,2.71862,0.10525,1.94767,4.77154
117,3.02308,0.113416,1.60979,4.74629
118,2.81592,0.189167,1.77375,4.77883
119,2.89142,0.107791,1.63392,4.63312
120,2.86529,0.121833,1.84546,4.83258
121,3.12471,0.132666,1.79642,5.05379
122,2.95529,0.134625,1.67367,4.76358
123,2.86408,0.100292,1.905,4.86937
124,2.81621,0.112,1.60946,4.53767
125,3.03708,0.108125,1.61496,4.76017
126,2.80737,0.103083,1.82321,4.73367
127,3.02658,0.1285,1.73942,4.8945
128,2.68358,0.102625,1.63121,4.41742
129,3.16875,0.116167,1.65408,4.939
130,2.66246,0.102708,2.10146,4.86662
131,2.947,0.121416,1.74921,4.81762
132,2.95667,0.12375,1.86729,4.94771
133,3.13679,0.12025,1.71113,4.96817
134,2.85546,0.114583,1.8155,4.78554
135,3.09325,0.118833,1.78171,4.99379
136,2.90883,0.118167,1.62417,4.65117
137,2.90187,0.125125,1.90625,4.93325
138,2.80667,0.110791,1.81442,4.73187
139,3.15917,0.113916,1.64604,4.91913
140,2.777,0.1015,1.68879,4.56729
141,3.067,0.128167,1.71325,4.90842
142,2.92479,0.131958,1.85629,4.91304
143,3.04162,0.112291,1.62479,4.77871
144,2.98438,0.127209,1.91712,5.02871
145,2.84171,0.11975,1.68067,4.64213
146,2.96837,0.120542,1.683,4.77192
147,2.96175,0.101584,1.65712,4.72046
148,2.81683,0.122208,1.72558,4.66463
149,3.02325,0.131084,1.87504,5.02937
150,2.84483,0.113875,2.16787,5.12658
151,2.99396,0.11375,1.66658,4.77429
152,2.70717,0.106083,1.66417,4.47742
153,3.02846,0.112083,1.67175,4.81229
154,2.73058,0.105833,1.67421,4.51063
155,3.04675,0.114125,1.74921,4.91008
156,2.68092,0.10475,1.94221,4.72788
157,2.91487,0.108167,1.66325,4.68629
158,2.7695,0.129833,1.76079,4.66012
159,2.91188,0.107958,1.73333,4.75317
160,2.95846,0.117125,1.6605,4.73608
161,2.93863,0.106541,1.75675,4.80192
162,2.76713,0.128209,1.63413,4.52946
163,2.81275,0.101417,1.79804,4.71221
164,2.81808,0.114083,1.62667,4.55883
165,2.88708,0.12,1.77283,4.77992
166,2.69413,0.099167,1.66071,4.454
167,2.94646,0.115,1.75142,4.81288
168,2.6875,0.108125,1.80679,4.60242
169,3.07325,0.116375,1.69729,4.88692
170,2.66754,0.10125,2.01713,4.78592
171,2.90342,0.109042,1.62717,4.63962
172,2.68246,0.104917,1.89646,4.68383
173,2.87092,0.10725,1.73104,4.70921
174,2.85763,0.135042,1.81979,4.81246
175,2.86937,0.117666,1.67879,4.66583
176,2.97558,0.113125,1.66792,4.75662
177,2.83596,0.110625,1.70054,4.64712
178,2.73583,0.113875,1.62704,4.47675
179,2.84529,0.09975,1.92242,4.86746
