frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
102,0,0.091292,1.18712,0.356041,8.4e-05,1.63454
103,0,0.090167,1.34142,0.376292,4.2e-05,1.80792
104,0,0.097125,1.18458,0.478833,0.000167,1.76071
105,4.1e-05,0.090292,1.18562,0.363917,0.000125,1.64
106,0,0.090292,1.2035,0.397958,0.00025,1.692
107,0,0.111667,1.23196,0.396083,0.000709,1.74042
108,4.2e-05,0.110833,1.40371,0.370334,8.3e-05,1.885
109,4.2e-05,0.0995,1.20096,0.366667,0.000166,1.66733
110,4.1e-05,0.090042,1.43204,0.44125,0.000208,1.96358
111,0,0.0915,1.20067,0.3635,0.00025,1.65592
112,0,0.08825,1.19383,0.405333,0.000584,1.688
113,4.2e-05,0.101833,1.26963,0.3625,0,1.734
114,4.1e-05,0.088959,1.18346,0.356708,0.000375,1.62954
115,0,0.08825,1.13908,0.357083,0.000375,1.58479
116,4.2e-05,0.085458,1.19192,0.51825,0.000333,1.796
117,0,0.094292,1.25346,0.390125,0.000542,1.73842
118,0,0.103042,1.38304,0.370209,0.00075,1.85704
119,0,0.108,1.24012,0.367834,0.000291,1.71625
