frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.016916,0.087959,1.50038,0.404041,0.000334,2.00963
1,0.017458,0.103042,1.31079,0.423,0.00025,1.85454
2,0.02025,0.105417,1.29388,0.356666,4.2e-05,1.77625
3,0.0165,0.086959,1.20833,0.356792,0.00025,1.66883
4,0.01725,0.087458,1.16133,0.448458,0.000125,1.71463
5,0.016542,0.083792,1.19304,0.370667,0.000125,1.66417
6,0.017292,0.085792,1.26479,0.413792,0.000292,1.78196
7,0.017291,0.100125,1.19879,0.356083,0.000209,1.6725
8,0.018959,0.096416,1.18792,0.347708,8.4e-05,1.65108
9,0.016625,0.085625,1.15625,0.352208,8.3e-05,1.61079
10,0.017125,0.097333,1.19758,0.474334,0.000125,1.7865
11,0.018,0.091083,1.27517,0.426625,0.000458,1.81133
12,0.020041,0.111125,1.26008,0.388625,0.000333,1.78021
13,0.017959,0.096041,1.16712,0.361792,8.3e-05,1.643
14,0.017125,0.083958,1.146,0.357625,8.4e-05,1.60479
15,0.018,0.091125,1.20704,0.372125,0.000292,1.68858
16,0.019542,0.103708,1.34854,0.460375,0.000167,1.93233
17,0.017709,0.099708,1.21887,0.381542,0.000166,1.718
18,0.01775,0.090375,1.18271,0.348958,0.000167,1.63996
19,0.016958,0.08425,1.17179,0.388625,0.000166,1.66179
20,0.017291,0.092084,1.48496,0.393333,0.000584,1.98825
21,0.031167,0.164375,1.40237,0.375375,0.000167,1.97346
22,0.016833,0.092292,1.22679,0.450584,0.0005,1.787
23,0.016833,0.086,1.16804,0.360208,0.000334,1.63142
24,0.016584,0.098166,1.25767,0.39675,0.000375,1.76954
25,0.018042,0.1065,1.31667,0.408416,0.000292,1.84992
26,0.019083,0.097875,1.21579,0.358416,0.000292,1.69146
27,0.020167,0.142166,1.20371,0.370375,0.000208,1.73663
28,0.017583,0.091292,1.16,0.432208,8.3e-05,1.70117
29,0.017041,0.085209,1.22612,0.389,0.000125,1.7175
30,0.021459,0.110333,1.39796,0.392,0.000292,1.92204
31,0.017458,0.094875,1.1665,0.387209,0.000375,1.66642
32,0.017292,0.091375,1.1635,0.353583,0.000125,1.62587
33,0.0165,0.086833,1.15092,0.343416,8.4e-05,1.59775
34,0.017,0.092333,1.20358,0.379916,0.000125,1.69296
35,0.016166,0.082917,1.352,0.42375,0.00025,1.87508
36,0.020875,0.1005,1.21233,0.385833,0.000208,1.71975
37,0.01975,0.095417,1.29071,0.369375,0.000292,1.77554
38,0.017542,0.09225,1.18596,0.383042,0.00025,1.67904
39,0.017416,0.087167,1.36662,0.440708,0.000209,1.91213
40,0.018291,0.099792,1.43071,0.358125,8.4e-05,1.907
41,0.016209,0.086416,1.30142,0.354875,0.000167,1.75908
42,0.017583,0.090792,1.16496,0.349208,0.000167,1.62271
43,0.016417,0.091958,1.224,0.391917,0.000375,1.72467
