frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.016833,0.083459,1.37017,0.343292,0.000125,1.81387
1,0.016083,0.081667,1.11017,0.345208,0.000542,1.55367
2,0.016542,0.084958,1.13992,0.337375,8.3e-05,1.57888
3,0.015291,0.07775,1.12742,0.387667,4.1e-05,1.60817
4,0.018166,0.088417,1.31075,0.446833,8.4e-05,1.86425
5,0.016458,0.088709,1.15725,0.356875,8.3e-05,1.61938
6,0.018875,0.085292,1.13338,0.343708,0.000125,1.58137
7,0.015959,0.081958,1.08204,0.357916,4.2e-05,1.53792
8,0.017625,0.087875,1.12662,0.490083,4.2e-05,1.72225
9,0.017541,0.0915,1.36904,0.374958,0.000542,1.85358
10,0.01825,0.092458,1.14813,0.456167,8.3e-05,1.71508
11,0.016667,0.085541,1.17304,0.3655,4.2e-05,1.64079
12,0.018291,0.094,1.12571,0.347416,0.000209,1.58563
13,0.016541,0.082375,1.11613,0.422792,0.000708,1.63854
14,0.023458,0.099875,1.15567,0.36325,8.3e-05,1.64233
15,0.017292,0.08925,1.12742,0.344125,8.3e-05,1.57817
16,0.016875,0.082542,1.09092,0.463334,0.000333,1.654
17,0.017167,0.085291,1.16017,0.356792,8.3e-05,1.6195
18,0.017541,0.088584,1.10787,0.406083,4.2e-05,1.62013
19,0.018917,0.092833,1.26008,0.405833,0.000333,1.778
20,0.0265,0.13925,1.42679,0.362625,0.000166,1.95533
21,0.0175,0.08775,1.11942,0.373666,0.000125,1.59846
22,0.017834,0.094833,1.14517,0.435041,4.2e-05,1.69292
23,0.016375,0.084834,1.22687,0.402916,0.000209,1.73121
24,0.019792,0.109583,1.34613,0.371333,4.2e-05,1.84688
25,0.01725,0.094208,1.12296,0.366167,8.3e-05,1.60067
26,0.017917,0.086667,1.12987,0.362583,0.000333,1.59737
27,0.017542,0.092291,1.13279,0.350708,8.4e-05,1.59342
28,0.016209,0.081333,1.16858,0.46475,0.000125,1.731
29,0.020417,0.115875,1.28104,0.38925,0.000375,1.80696
30,0.01775,0.095125,1.13967,0.355125,0.000417,1.60808
31,0.016833,0.08625,1.13325,0.374875,8.4e-05,1.61129
32,0.017625,0.095042,1.1655,0.354458,8.3e-05,1.63271
33,0.015917,0.081792,1.17338,0.4205,0.000208,1.69179
34,0.019292,0.111208,1.19483,0.360166,0.000125,1.68562
35,0.016792,0.088833,1.20575,0.353834,8.3e-05,1.66529
36,0.016667,0.090792,1.10337,0.347333,4.2e-05,1.55821
37,0.017458,0.085292,1.17512,0.34875,4.1e-05,1.62667
38,0.01575,0.084125,1.17746,0.448375,0,1.72571
39,0.018084,0.096666,1.19442,0.352917,8.3e-05,1.66217
40,0.01775,0.083125,1.34804,0.346375,0.000167,1.79546
41,0.015958,0.085667,1.21383,0.368417,0.000292,1.68417
42,0.017583,0.08975,1.19279,0.357,4.2e-05,1.65717
43,0.016333,0.083209,1.18242,0.407417,8.3e-05,1.68946
44,0.022792,0.102958,1.29217,0.353542,8.3e-05,1.77154
45,0.016875,0.086667,1.12079,0.345291,4.2e-05,1.56967
46,0.016417,0.081833,1.12479,0.374208,8.3e-05,1.59733
47,0.017458,0.09375,1.29367,0.4305,8.3e-05,1.83546
48,0.017625,0.090708,1.23267,0.376708,0.00025,1.71796
49,0.017208,0.098542,1.19954,0.355666,0.000125,1.67108
50,0.017791,0.0885,1.10213,0.349125,0.000292,1.55783
51,0.016125,0.081917,1.10792,0.359959,0,1.56592
52,0.017625,0.090916,1.17758,0.370083,4.2e-05,1.65625
53,0.016583,0.082917,1.26167,0.690375,8.3e-05,2.05163
54,0.019625,0.0995,1.31704,0.367459,0.000208,1.80383
55,0.017125,0.092709,1.14521,0.345625,0.000167,1.60083
56,0.017166,0.082625,1.09496,0.35825,8.3e-05,1.55308
57,0.016291,0.086667,1.13896,0.350292,8.3e-05,1.59229
58,0.016333,0.081,1.26717,0.416625,4.1e-05,1.78117
59,0.018333,0.093875,1.18487,0.442917,4.1e-05,1.74004
60,0.017209,0.084541,1.36958,0.359958,8.3e-05,1.83137
61,0.017833,0.085083,1.11542,0.343292,0.000208,1.56183
62,0.016666,0.0875,1.11262,0.347834,8.3e-05,1.56471
63,0.016958,0.084459,1.23954,0.382459,4.1e-05,1.72346
64,0.017916,0.108167,1.255,0.353417,4.1e-05,1.73454
65,0.016625,0.086833,1.11929,0.447333,4.2e-05,1.67013
66,0.017,0.083084,1.15521,0.377208,0.000125,1.63262
67,0.017041,0.090209,1.12846,0.349292,0.0005,1.5855
68,0.01625,0.081791,1.29942,0.388,0,1.78546
69,0.017125,0.093,1.14592,0.357875,8.3e-05,1.614
