frame,simulation_ms,ui_ms,render_ms,total_ms
0,7.1725,0.209291,2.35154,9.73333
1,8.84208,0.146666,4.23854,13.2273
2,7.48912,0.146917,2.36662,10.0027
3,8.71892,0.148834,2.18275,11.0505
4,7.32121,0.139584,2.18596,9.64675
5,8.78104,0.143709,2.50212,11.4269
6,7.39058,0.157666,2.46004,10.0083
7,8.70742,0.141958,2.37412,11.2235
8,7.36567,0.151375,2.09279,9.60983
9,8.65771,0.149042,1.91746,10.7242
10,7.83704,0.138791,2.55904,10.5349
11,8.48904,0.1435,1.97442,10.607
12,7.24679,0.137625,1.90071,9.28513
13,8.54475,0.188292,2.14438,10.8774
14,7.37279,0.140042,2.00717,9.52
15,8.60517,0.150084,1.92246,10.6777
16,7.25654,0.135083,1.8945,9.28613
17,8.58837,0.137792,1.94817,10.6743
18,7.22187,0.137625,1.96954,9.32904
19,8.56833,0.145709,2.23417,10.9482
20,7.31513,0.140083,1.91908,9.37429
21,8.81687,0.139083,2.1765,11.1325
22,7.27388,0.13725,1.9405,9.35163
23,8.53654,0.149875,1.98425,10.6707
24,7.18925,0.13575,2.24842,9.57342
25,8.74058,0.142833,2.00179,10.8852
26,7.26396,0.137833,1.89758,9.29937
27,8.45513,0.210458,1.91371,10.5793
28,7.34846,0.147,1.95242,9.44787
29,8.43463,0.214666,2.08371,10.733
30,7.31933,0.15325,2.351,9.82358
31,8.45825,0.145583,1.91237,10.5162
32,7.71913,0.139208,1.98217,9.8405
33,8.44321,0.154459,2.27608,10.8737
34,7.30129,0.140333,1.89058,9.33221
35,8.47879,0.14,1.88604,10.5048
36,7.20638,0.133292,2.09708,9.43675
37,8.58667,0.140292,2.24238,10.9693
38,7.27804,0.138791,2.14646,9.56329
39,8.58188,0.139542,1.92788,10.6493
40,7.31767,0.140292,1.94267,9.40062
41,8.33408,0.138834,1.98642,10.4593
42,7.34754,0.147583,2.10083,9.59596
43,8.57804,0.171167,2.00133,10.7505
44,7.25517,0.143125,1.90825,9.30654
45,8.58329,0.142292,2.18217,10.9078
46,7.50879,0.153333,1.94679,9.60892
47,8.40713,0.13775,2.08196,10.6268
48,7.25417,0.138708,2.03987,9.43275
49,8.32671,0.138708,1.91463,10.38
50,7.29092,0.135375,2.19179,9.61808
51,8.76638,0.138875,2.04058,10.9458
52,7.35571,0.143417,2.375,9.87412
53,8.35092,0.149958,2.03721,10.5381
54,7.37442,0.148834,1.91063,9.43388
55,8.37787,0.137584,1.9265,10.442
56,7.20358,0.149667,1.9125,9.26575
57,8.24025,0.160333,2.04396,10.4445
58,7.10533,0.167875,1.98138,9.25458
59,8.36617,0.133917,2.06871,10.5688
60,7.23042,0.151875,1.93696,9.31925
61,8.18625,0.134458,1.97179,10.2925
62,7.26479,0.151917,2.05067,9.46738
63,8.24338,0.143834,1.90058,10.2878
64,7.27037,0.152,1.92571,9.34808
65,8.27596,0.135625,2.05975,10.4713
66,7.60313,0.19075,1.97738,9.77125
67,8.31946,0.145208,2.04562,10.5103
68,7.30363,0.144125,2.30621,9.75396
69,8.53708,0.147708,1.87521,10.56
70,7.201,0.13775,2.24063,9.57938
71,8.32271,0.146334,2.14254,10.6116
72,7.29954,0.13925,2.02725,9.46604
73,8.32142,0.143583,1.94617,10.4112
74,7.12012,0.13125,1.88271,9.13408
75,8.28679,0.140667,1.93733,10.3648
76,7.14337,0.145291,1.93892,9.22758
77,8.29521,0.138666,2.17742,10.6113
78,7.09958,0.153125,2.08125,9.33396
79,8.34696,0.147959,1.91654,10.4115
80,7.15654,0.136542,1.89883,9.19192
81,8.25812,0.133458,1.947,10.3386
82,7.19187,0.149125,2.07946,9.42046
83,8.3895,0.162375,2.09337,10.6453
84,7.28658,0.1545,1.94813,9.38921
85,8.25512,0.136,1.89096,10.2821
86,7.58133,0.136875,1.93813,9.65633
87,8.22617,0.140584,1.92025,10.287
88,7.55475,0.147959,2.32904,10.0318
89,8.89237,0.15225,2.009,11.0536
90,7.47367,0.144041,2.39267,10.0104
91,8.563,0.151792,2.34875,11.0635
92,7.40308,0.137625,2.14758,9.68829
93,8.25508,0.143292,1.92162,10.32
94,7.14775,0.136333,2.03104,9.31513
95,8.35146,0.139917,1.98942,10.4808
96,7.41471,0.138541,1.90925,9.4625
97,8.36571,0.165708,2.10496,10.6364
98,7.24812,0.148541,1.94104,9.33771
99,8.17592,0.132708,1.90392,10.2125
100,7.23154,0.140625,2.05071,9.42287
101,8.54225,0.168542,2.09208,10.8029
102,7.40479,0.1605,2.21079,9.77608
103,8.4715,0.155041,2.00171,10.6282
104,7.8075,0.144291,1.98754,9.93933
105,8.69021,0.153167,2.05896,10.9023
106,7.51667,0.149667,2.22521,9.89154
107,8.68629,0.144625,1.92321,10.7541
108,7.2905,0.134709,1.89625,9.32146
109,8.54787,0.13575,1.96608,10.6497
110,7.18679,0.151875,2.25742,9.59608
111,8.12983,0.166875,2.37213,10.6688
112,7.33375,0.14775,2.04346,9.52496
113,8.22108,0.134625,1.88338,10.2391
114,7.12129,0.134959,1.94883,9.20508
115,8.58496,0.144959,2.08917,10.8191
116,7.33921,0.142375,2.18679,9.66837
117,8.24158,0.136542,2.02854,10.4067
118,7.14983,0.135084,1.88967,9.17458
119,8.02088,0.13175,1.944,10.0966
120,7.12638,0.141917,2.04179,9.31008
121,8.31817,0.136458,2.03179,10.4864
122,7.25658,0.159959,2.40858,9.82512
123,8.24071,0.139125,2.03075,10.4106
124,7.17454,0.139917,1.96708,9.28154
125,8.62804,0.141792,1.90467,10.6745
126,7.27808,0.141167,2.02329,9.44254
127,8.126,0.1375,1.92988,10.1934
128,7.23333,0.128833,1.90037,9.26254
129,8.08479,0.143208,2.00525,10.2332
130,7.18158,0.141584,2.36167,9.68483
131,8.08967,0.144208,2.00275,10.2366
132,7.114,0.139875,1.97917,9.23304
133,8.33762,0.155458,2.00596,10.499
134,7.37067,0.137208,1.899,9.40687
135,8.21721,0.135125,2.42754,10.7799
136,7.31842,0.146208,1.92692,9.39154
137,8.09954,0.134208,2.12962,10.3634
138,7.16983,0.134833,1.87767,9.18233
139,7.96608,0.134375,1.94108,10.0415
140,7.91904,0.140084,2.02129,10.0804
141,8.61842,0.143,2.07938,10.8408
