frame,simulation_ms,ui_ms,render_ms,total_ms
125,13.4465,0.162292,2.14592,15.7547
126,11.4585,0.173834,2.57908,14.2115
127,13.0563,0.20325,2.49412,15.7536
128,12.3435,0.169,2.16096,14.6734
129,13.0954,0.16025,2.81383,16.0695
130,12.3,0.17275,2.42896,14.9017
131,12.9835,0.174125,2.14196,15.2996
132,11.4211,0.162542,2.20213,13.7858
133,12.543,0.161167,2.2095,14.9137
134,11.6722,0.17275,2.208,14.053
135,12.6813,0.175459,2.12438,14.9812
136,12.174,0.174417,2.33908,14.6875
137,12.3854,0.189667,2.28725,14.8623
138,12.0182,0.163625,2.53625,14.718
139,13.1356,0.173083,2.15754,15.4662
140,11.3756,0.167083,2.466,14.0087
141,13.2607,0.169667,2.22192,15.6523
142,11.5725,0.158417,2.22071,13.9516
143,12.5565,0.17075,2.12967,14.857
144,11.8081,0.189041,2.83296,14.8301
145,12.4992,0.159208,2.25263,14.911
146,11.4381,0.158541,2.23946,13.8361
147,12.7609,0.159084,2.11883,15.0388
148,11.4632,0.199875,2.48604,14.1491
149,12.8283,0.160042,2.71021,15.6986
150,12.2485,0.186709,2.51354,14.9488
151,12.8844,0.159833,2.63571,15.68
152,12.1019,0.181667,2.81879,15.1023
153,13.3017,0.160333,2.57242,16.0345
154,11.5802,0.235125,2.32638,14.1418
155,12.2707,0.160167,2.26825,14.6991
156,11.5855,0.158125,2.181,13.9247
157,12.8193,0.2245,2.31604,15.3598
158,11.9442,0.204375,2.74175,14.8903
159,12.9658,0.178708,2.886,16.0305
160,11.6378,0.197208,2.2695,14.1045
161,12.6975,0.168042,2.147,15.0125
162,11.7171,0.170792,2.161,14.0489
163,12.7541,0.198666,2.42254,15.3753
164,12.1564,0.179833,2.72658,15.0628
165,13.1648,0.178625,2.97442,16.3179
166,12.0439,0.166291,2.29263,14.5028
167,13.3522,0.16925,2.129,15.6505
168,11.707,0.16275,2.09388,13.9637
169,12.3771,0.172208,2.31821,14.8675
170,11.8652,0.162208,2.50067,14.5281
171,12.6157,0.169666,2.20208,14.9875
172,11.7616,0.172959,2.17833,14.1129
173,12.3946,0.161209,2.26975,14.8256
174,11.6636,0.206041,2.36954,14.2392
175,12.8277,0.18475,2.082,15.0944
176,11.591,0.183167,2.12242,13.8966
177,12.397,0.174291,2.16704,14.7384
178,12.063,0.168833,2.67921,14.9111
179,12.8982,0.177417,2.17004,15.2456
