frame,input_ms,ui_ms,draw_ms,total_ms
0,0.011792,0.057541,8.94304,9.01238
1,0.01075,0.054791,8.77104,8.83658
2,0.01125,0.050583,8.68167,8.7435
3,0.011583,0.060125,12.2248,12.2965
4,0.012333,0.061292,8.53508,8.60871
5,0.009042,0.051375,8.127,8.18742
6,0.010667,0.048791,8.53067,8.59013
7,0.008417,0.049208,8.81062,8.86825
8,0.018292,0.077417,8.24642,8.34212
9,0.013792,0.057333,8.16921,8.24033
10,0.016084,0.057,8.91904,8.99212
11,0.012042,0.055167,8.43958,8.50679
12,0.014167,0.05425,8.43167,8.50008
13,0.014709,0.059958,8.53233,8.607
14,0.012458,0.05375,8.40029,8.4665
15,0.010333,0.057917,8.62688,8.69513
16,0.012542,0.054208,8.39038,8.45712
17,0.009958,0.051959,8.16317,8.22508
18,0.011667,0.051583,8.06058,8.12383
19,0.020375,0.056459,7.44383,7.52067
20,0.011875,0.050834,7.50442,7.56712
21,0.008917,0.051166,8.10238,8.16246
22,0.011542,0.0525,7.55087,7.61492
23,0.009,0.048167,8.016,8.07317
24,0.011,0.05075,7.90621,7.96796
25,0.009,0.047584,7.77492,7.8315
26,0.010958,0.053084,7.87113,7.93517
27,0.009417,0.0535,7.50054,7.56346
28,0.010917,0.049625,7.63692,7.69746
29,0.008291,0.048292,7.98558,8.04217
30,0.011958,0.050583,7.49779,7.56033
31,0.010167,0.06175,7.49238,7.56429
32,0.011958,0.05175,7.50875,7.57246
33,0.008458,0.051167,7.88908,7.94871
34,0.011167,0.058375,7.36108,7.43063
35,0.008458,0.049084,7.50263,7.56017
36,0.01125,0.050041,7.50467,7.56596
37,0.0085,0.048709,7.50679,7.564
38,0.012042,0.050333,8.29533,8.35771
39,0.009917,0.047208,7.66479,7.72192
40,0.0105,0.049459,7.93133,7.99129
41,0.008958,0.053042,7.52458,7.58658
42,0.010542,0.051583,8.19008,8.25221
43,0.01575,0.051208,7.44954,7.5165
44,0.01325,0.048917,7.40221,7.46438
45,0.019083,0.079208,7.38854,7.48683
46,0.014083,0.051792,8.50929,8.57517
47,0.008583,0.051875,7.753,7.81346
48,0.011166,0.05825,8.00596,8.07537
49,0.010791,0.055,8.15821,8.224
50,0.01125,0.056416,7.92629,7.99396
51,0.009166,0.052042,7.52442,7.58563
52,0.011833,0.050583,8.04588,8.10829
53,0.008875,0.051375,7.50225,7.5625
54,0.010625,0.048292,7.85096,7.90988
55,0.008833,0.05,7.39612,7.45496
56,0.011083,0.048167,7.79967,7.85892
57,0.0085,0.049292,7.51187,7.56967
58,0.010875,0.051167,8.17642,8.23846
59,0.009166,0.054834,7.47408,7.53808
60,0.010792,0.053791,7.82496,7.88954
61,0.009958,0.058917,7.64787,7.71675
62,0.012375,0.0655,8.01583,8.09371
63,0.009875,0.059875,8.47704,8.54679
64,0.012125,0.059,7.92904,8.00017
65,0.009459,0.055291,8.32071,8.38546
66,0.010958,0.058375,7.99254,8.06188
67,0.008834,0.051333,8.40525,8.46542
68,0.01175,0.0565,8.22204,8.29029
69,0.00925,0.051625,8.0995,8.16038
70,0.011167,0.057292,7.65096,7.71942
71,0.008584,0.056333,7.45554,7.52046
72,0.011041,0.050292,7.67754,7.73888
73,0.00875,0.049958,7.93342,7.99212
74,0.011125,0.049167,8.21108,8.27138
75,0.009417,0.051375,7.47525,7.53604
76,0.011541,0.049459,8.17367,8.23467
77,0.0095,0.055458,8.09104,8.156
78,0.0115,0.050208,8.34904,8.41075
79,0.009167,0.052,8.32533,8.3865
80,0.011208,0.053959,7.68496,7.75012
81,0.008917,0.051875,8.20392,8.26471
82,0.011875,0.051333,8.45942,8.52262
83,0.00925,0.051875,7.88292,7.94404
84,0.011666,0.051792,8.41587,8.47933
85,0.009125,0.052792,7.69725,7.75917
86,0.011125,0.047958,7.37442,7.4335
87,0.008333,0.0455,8.19317,8.247
88,0.011917,0.053792,8.32967,8.39537
89,0.009125,0.057084,7.80358,7.86979
90,0.011833,0.058959,8.43504,8.50583
91,0.00875,0.05675,8.28575,8.35125
92,0.011875,0.054333,8.14675,8.21296
93,0.009792,0.05575,8.16029,8.22583
94,0.011,0.054292,8.34504,8.41033
95,0.009167,0.049666,7.99954,8.05837
96,0.010916,0.049417,7.83146,7.89179
97,0.008833,0.051167,7.50742,7.56742
98,0.012,0.050792,7.47675,7.53954
99,0.008375,0.048459,7.46875,7.52558
100,0.0155,0.054416,7.97425,8.04417
101,0.008959,0.049416,7.46333,7.52171
102,0.011167,0.0545,7.93704,8.00271
103,0.0085,0.047666,7.49254,7.54871
104,0.010667,0.051375,7.95067,8.01271
105,0.009833,0.051959,7.97412,8.03592
106,0.011584,0.051291,7.85433,7.91721
107,0.008792,0.049041,7.69512,7.75296
108,0.010833,0.047917,8.26521,8.32396
109,0.008125,0.048417,8.20258,8.25912
110,0.0115,0.0505,8.09788,8.15987
111,0.008583,0.053125,8.14375,8.20546
112,0.011708,0.050125,8.28787,8.34971
113,0.009167,0.049333,7.73379,7.79229
114,0.010709,0.047666,8.16013,8.2185
115,0.008833,0.049333,7.53004,7.58821
116,0.010417,0.055333,7.39771,7.46346
117,0.008,0.046459,7.55017,7.60463
118,0.009958,0.054667,8.04217,8.10679
119,0.009792,0.054333,8.31462,8.37875
