frame,simulation_ms,ui_ms,render_ms,total_ms
82,7.15658,0.143875,2.15446,9.45492
83,8.35871,0.171667,1.96212,10.4925
84,7.17892,0.171791,1.96667,9.31738
85,8.15192,0.142083,1.86883,10.1628
86,7.60487,0.139958,1.87521,9.62004
87,8.19737,0.15275,1.91983,10.27
88,7.23987,0.166791,2.18121,9.58788
89,8.74779,0.171417,2.10604,11.0252
90,7.49712,0.1475,2.31763,9.96225
91,8.52283,0.143459,2.25621,10.9225
92,7.39742,0.143167,1.97513,9.51571
93,8.30183,0.14825,1.88563,10.3357
94,7.16808,0.137167,2.02825,9.3335
95,8.30104,0.137458,1.88921,10.3277
96,7.08108,0.134625,1.85467,9.07038
97,8.4035,0.158125,1.9445,10.5061
98,7.17542,0.140875,2.06258,9.37888
99,8.30154,0.13925,1.88817,10.329
100,7.09492,0.139583,2.00942,9.24392
101,8.47275,0.161292,2.00404,10.6381
102,7.479,0.148125,2.12804,9.75517
103,8.52854,0.174167,2.23883,10.9415
104,7.57067,0.1485,1.99775,9.71692
105,8.61213,0.150375,1.98921,10.7517
106,7.40225,0.150875,2.24646,9.79958
107,8.54233,0.152084,2.13275,10.8272
108,7.15279,0.15475,1.89696,9.2045
109,8.75038,0.134083,1.89025,10.7747
110,7.09508,0.142291,2.18775,9.42512
111,8.10571,0.138709,2.037,10.2814
112,7.2465,0.139375,1.99179,9.37767
113,8.03604,0.157875,2.01138,10.2053
114,7.14375,0.173875,1.84904,9.16667
115,8.06296,0.154833,1.92088,10.1387
116,7.11854,0.148833,1.89767,9.16504
117,8.06658,0.142208,2.23167,10.4405
118,7.24133,0.159292,2.03442,9.43504
119,8.09054,0.150166,1.90842,10.1491
120,7.16662,0.140542,1.87892,9.18608
121,8.10708,0.1455,1.89912,10.1517
122,7.43537,0.1415,2.16242,9.73929
123,8.23204,0.143875,2.08046,10.4564
124,7.07325,0.147333,2.06292,9.2835
125,8.57758,0.143209,1.9025,10.6233
126,7.23375,0.138542,1.861,9.23329
127,8.13858,0.135709,1.95717,10.2315
128,7.12871,0.137208,1.938,9.20392
129,8.10233,0.153958,2.14967,10.406
130,7.14071,0.161791,2.43325,9.73575
131,8.09488,0.142666,1.91225,10.1498
132,7.21404,0.140792,1.88154,9.23638
133,8.0225,0.135792,1.98492,10.1432
134,7.10458,0.149709,1.95663,9.21092
135,8.34013,0.173917,2.69204,11.2061
136,7.32792,0.140041,1.905,9.37296
137,8.07563,0.136375,1.84446,10.0565
138,7.13079,0.137084,1.87704,9.14492
139,8.01846,0.138417,1.96758,10.1245
140,7.85529,0.148583,2.18508,10.189
141,8.08517,0.144875,1.94542,10.1755
142,7.12375,0.130583,1.89508,9.14942
143,8.11742,0.133584,1.89596,10.147
144,7.26379,0.141834,1.92596,9.33158
145,8.06042,0.142417,1.98958,10.1924
146,7.06775,0.135959,2.11638,9.32008
147,8.13804,0.140709,1.88742,10.1662
148,7.13413,0.141208,1.88117,9.1565
149,7.97033,0.136833,1.87,9.97717
150,6.98404,0.144458,2.29317,9.42167
151,8.276,0.143625,2.24067,10.6603
152,7.18196,0.167792,2.25883,9.60858
153,8.07775,0.15825,1.95942,10.1954
154,7.24313,0.152875,2.13842,9.53442
155,8.101,0.133875,1.97458,10.2095
156,7.20638,0.13525,2.01671,9.35833
157,8.09175,0.160791,2.15054,10.4031
158,7.09025,0.138542,2.03929,9.26808
159,8.11621,0.134167,1.88042,10.1308
160,7.24946,0.142292,1.88058,9.27233
161,7.93146,0.138167,1.92783,9.99746
162,7.0705,0.154,1.9135,9.138
163,8.12467,0.142917,2.03563,10.3032
164,7.79425,0.150458,2.04271,9.98742
165,8.04942,0.148,1.85758,10.055
166,6.98646,0.139208,1.87971,9.00538
167,7.88146,0.13575,2.00021,10.0174
168,7.2145,0.204417,2.02908,9.448
169,8.57771,0.16175,2.14825,10.8877
170,7.44546,0.153792,2.33104,9.93029
171,8.27192,0.14675,2.01871,10.4374
172,7.41638,0.142334,2.05538,9.61408
173,8.20933,0.140041,2.125,10.4744
174,7.13488,0.155209,1.91575,9.20583
175,8.33896,0.139083,2.01767,10.4957
176,7.15233,0.151125,1.90008,9.20354
177,8.09058,0.136333,1.97492,10.2018
178,7.15783,0.141,2.00417,9.303
179,8.15413,0.17425,2.37787,10.7063
