frame,input_ms,ui_ms,draw_ms,total_ms
0,0.011375,0.04625,1.07317,1.13079
1,0.007667,0.036375,0.942917,0.986959
2,0.009375,0.034416,1.01246,1.05625
3,0.01175,0.046916,2.92946,2.98813
4,0.012167,0.067125,1.03238,1.11167
5,0.007708,0.040083,0.934334,0.982125
6,0.012541,0.035959,0.907,0.9555
7,0.007208,0.034167,0.97825,1.01963
8,0.009792,0.034958,0.935875,0.980625
9,0.006833,0.033792,0.955083,0.995708
10,0.009167,0.03375,0.983916,1.02683
11,0.007167,0.0355,1.41504,1.45771
12,0.010291,0.046834,0.93475,0.991875
13,0.009959,0.04125,0.94375,0.994959
14,0.009417,0.03475,0.943666,0.987833
15,0.00675,0.034083,0.996542,1.03737
16,0.009583,0.040792,1.01788,1.06825
17,0.006792,0.042333,0.986792,1.03592
18,0.008875,0.037416,1.17608,1.22237
19,0.008292,0.042291,0.968959,1.01954
20,0.00875,0.035042,0.909667,0.953459
21,0.007167,0.040958,0.894083,0.942208
22,0.013542,0.034375,0.928042,0.975959
23,0.006834,0.033541,1.07308,1.11346
24,0.008709,0.034708,0.885208,0.928625
25,0.006917,0.041542,1.03788,1.08633
26,0.013,0.060875,1.03804,1.11192
27,0.010125,0.054375,0.924709,0.989209
28,0.010375,0.041458,0.895875,0.947708
29,0.007708,0.038917,0.881958,0.928583
30,0.009084,0.03475,0.910208,0.954042
31,0.008833,0.040625,0.991709,1.04117
32,0.0105,0.046916,0.899167,0.956583
33,0.006875,0.039709,1.18475,1.23133
34,0.009417,0.038333,0.930458,0.978208
35,0.009375,0.040083,1.03404,1.0835
36,0.009625,0.04625,0.927833,0.983708
37,0.007041,0.045834,0.880791,0.933666
38,0.012375,0.034208,0.85975,0.906333
39,0.006667,0.0335,0.884958,0.925125
40,0.008792,0.035667,0.957708,1.00217
41,0.007,0.034458,0.916375,0.957833
42,0.00875,0.037833,0.998542,1.04513
43,0.007541,0.040375,0.907667,0.955583
44,0.0095,0.035042,0.867583,0.912125
45,0.009334,0.034625,0.882916,0.926875
46,0.0085,0.033291,0.880625,0.922416
47,0.006791,0.033792,0.943542,0.984125
48,0.008875,0.033917,0.887208,0.93
49,0.006708,0.033542,0.871625,0.911875
50,0.008333,0.03325,0.924792,0.966375
51,0.006625,0.033417,0.874041,0.914083
52,0.009458,0.033625,1.11271,1.15579
53,0.006791,0.044125,0.922875,0.973791
54,0.011333,0.033584,0.899833,0.94475
55,0.007125,0.033584,0.965541,1.00625
56,0.008958,0.033833,0.902625,0.945416
57,0.007375,0.034333,0.934833,0.976541
58,0.008792,0.033667,0.896916,0.939375
59,0.008792,0.035416,0.911709,0.955917
60,0.008666,0.033459,0.959416,1.00154
61,0.007208,0.042042,0.98825,1.0375
62,0.011542,0.036458,0.996792,1.04479
63,0.007,0.034167,0.904583,0.94575
64,0.008708,0.033583,0.873875,0.916166
65,0.008709,0.037958,0.922417,0.969084
66,0.008875,0.033583,0.873583,0.916041
67,0.006792,0.03325,0.910666,0.950708
68,0.008666,0.0335,0.901417,0.943583
69,0.007042,0.034666,1.05125,1.09296
70,0.012209,0.040041,0.901875,0.954125
71,0.00675,0.034542,0.89025,0.931542
72,0.008625,0.033666,0.919375,0.961666
73,0.006625,0.033416,0.883042,0.923083
74,0.008958,0.033584,0.906083,0.948625
75,0.006625,0.033417,0.894,0.934042
76,0.008583,0.033167,0.8935,0.93525
77,0.006667,0.033708,1.01687,1.05725
78,0.008916,0.036084,1.03121,1.07621
79,0.006875,0.035625,0.912917,0.955417
80,0.008666,0.035,0.91825,0.961916
81,0.006583,0.033583,0.864792,0.904958
82,0.008458,0.033542,0.908167,0.950167
83,0.014292,0.03425,0.885,0.933542
84,0.008292,0.033291,0.980709,1.02229
85,0.006792,0.037917,0.901875,0.946584
86,0.0085,0.03625,0.964416,1.00917
87,0.007542,0.0415,0.990083,1.03913
88,0.008708,0.036667,0.87725,0.922625
89,0.006833,0.0335,0.87375,0.914083
90,0.008833,0.033708,0.893709,0.93625
91,0.006875,0.034125,0.965333,1.00633
92,0.008583,0.034833,0.905125,0.948541
93,0.006667,0.036833,0.93275,0.97625
94,0.0085,0.034083,0.945459,0.988042
95,0.007,0.039167,0.916333,0.9625
96,0.008709,0.034666,0.886084,0.929459
97,0.006792,0.033458,0.899084,0.939334
98,0.008541,0.033459,0.879833,0.921833
99,0.006625,0.033542,0.983791,1.02396
100,0.012208,0.034,0.957875,1.00408
101,0.00675,0.036958,0.877334,0.921042
102,0.010584,0.033291,0.946334,0.990209
103,0.006792,0.034083,0.971917,1.01279
104,0.009292,0.039792,0.968791,1.01788
105,0.006708,0.035708,0.893084,0.9355
106,0.008666,0.034125,1.00675,1.04954
107,0.009083,0.034292,0.913541,0.956916
108,0.008709,0.034208,0.882417,0.925334
109,0.006875,0.033834,0.906125,0.946834
110,0.009208,0.033917,0.912292,0.955417
111,0.006834,0.033958,0.955625,0.996417
112,0.009833,0.036,0.95325,0.999083
113,0.006666,0.040667,0.968792,1.01612
114,0.008458,0.034125,0.923584,0.966167
115,0.006625,0.033375,0.884041,0.924041
116,0.008417,0.033333,0.883208,0.924958
117,0.006625,0.033167,0.9255,0.965292
118,0.020167,0.03375,0.897625,0.951542
119,0.006625,0.033291,0.907792,0.947708
