frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.72171,0.145916,2.22808,5.09571
1,2.96142,0.135833,2.78471,5.88196
2,2.64363,0.124875,2.17679,4.94529
3,2.89071,0.119291,2.03946,5.04946
4,2.65558,0.122375,2.12146,4.89942
5,2.79642,0.140375,1.95579,4.89258
6,2.72746,0.12225,1.94904,4.79875
7,2.80758,0.111458,4.56337,7.48242
8,2.56625,0.111167,1.9535,4.63092
9,2.88792,0.11425,1.926,4.92817
10,2.52004,0.108625,2.31433,4.943
11,2.93729,0.11225,1.96558,5.01513
12,2.54654,0.115709,2.06117,4.72342
13,2.80671,0.113042,6.66558,9.58533
14,2.67504,0.121958,1.65629,4.45329
15,2.87679,0.114917,1.67042,4.66212
16,2.58108,0.101584,1.85721,4.53988
17,2.93221,0.118333,1.95558,5.00612
18,2.54413,0.100792,2.04492,4.68983
19,2.80504,0.113083,1.79746,4.71558
20,2.76963,0.125125,1.68875,4.5835
21,2.79954,0.114916,1.73612,4.65058
22,2.74292,0.1175,1.81358,4.674
23,2.72983,0.113125,1.68213,4.52508
24,2.86475,0.138916,1.70596,4.70962
25,2.75692,0.162208,9.53738,12.4565
26,2.89325,0.153916,1.888,4.93517
27,2.91521,0.128709,1.96279,5.00671
28,2.61654,0.11425,1.68308,4.41387
29,2.94037,0.130959,1.76733,4.83867
30,2.69204,0.145916,2.05304,4.891
31,2.89771,0.117417,1.84733,4.86246
32,2.69746,0.116167,1.76433,4.57796
33,2.9385,0.111875,1.73225,4.78263
34,2.54108,0.1045,1.87338,4.51896
35,2.94862,0.117375,1.71483,4.78083
36,2.79608,0.134083,2.02988,4.96004
37,2.81487,0.100375,1.78358,4.69883
38,2.85975,0.119084,1.71742,4.69625
39,2.78512,0.103083,1.72767,4.61587
40,2.73025,0.122083,1.65775,4.51008
41,2.76183,0.098959,1.79679,4.65758
42,2.505,0.11575,1.69388,4.31463
43,2.72363,0.113458,5.00842,7.8455
44,2.61967,0.113541,1.84262,4.57583
45,2.90292,0.114667,1.89642,4.914
46,2.69354,0.1725,1.83396,4.7
47,2.71729,0.107125,1.68183,4.50625
48,2.71033,0.113542,1.77433,4.59821
49,2.94267,0.117625,1.96446,5.02475
50,2.64371,0.120375,2.03121,4.79529
51,2.74579,0.101375,1.81108,4.65825
52,2.54258,0.113083,1.6575,4.31317
53,2.76187,0.115,1.89721,4.77408
54,2.50679,0.110792,1.68467,4.30225
55,2.93708,0.122083,1.94317,5.00233
56,2.55404,0.115375,1.71417,4.38358
57,2.80454,0.117834,1.69938,4.62175
58,2.51292,0.10025,1.67454,4.28771
59,2.92417,0.113333,1.67133,4.70883
60,2.4925,0.099417,1.72275,4.31467
61,2.77658,0.118083,1.94687,4.84154
62,2.54346,0.100375,1.80542,4.44925
63,2.80458,0.110791,1.72892,4.64429
64,2.53142,0.1175,1.93413,4.58304
65,2.78713,0.119875,1.71996,4.62696
66,2.68479,0.134542,1.82113,4.64046
67,2.69767,0.106875,1.6715,4.47604
68,2.6155,0.113208,1.65717,4.38588
69,2.69471,0.103625,1.69442,4.49275
70,2.62429,0.109667,2.52162,5.25558
71,2.72279,0.10225,1.84521,4.67025
72,2.51213,0.108958,1.81438,4.43546
73,2.85167,0.131125,1.82942,4.81221
74,2.57042,0.110208,1.67742,4.35804
75,2.83767,0.136917,1.69604,4.67063
76,2.53258,0.124791,1.6245,4.28188
77,2.87804,0.114791,1.72962,4.72246
78,2.54496,0.10825,1.80137,4.45458
79,2.88958,0.119708,1.6795,4.68879
80,2.50708,0.101292,1.74267,4.35104
81,2.95817,0.113042,1.68125,4.75246
82,2.52888,0.10275,1.825,4.45662
83,2.76704,0.1135,1.68079,4.56133
84,2.58383,0.11825,2.02329,4.72537
85,2.76704,0.114583,1.69258,4.57421
86,2.76846,0.132375,1.80033,4.70117
87,2.78433,0.101167,1.65904,4.54454
88,2.66946,0.12,1.67183,4.46129
89,2.69879,0.102041,1.73325,4.53408
90,2.72483,0.123375,2.21417,5.06238
91,2.83267,0.103584,1.81254,4.74879
92,2.50179,0.109583,1.67479,4.28617
93,2.70708,0.133625,1.85671,4.69742
94,2.53087,0.109292,1.78246,4.42263
95,3.00079,0.117334,1.64213,4.76025
96,2.61379,0.109875,1.81379,4.53746
97,2.87346,0.113583,1.79425,4.78129
98,2.44908,0.098792,1.68242,4.23029
99,2.82388,0.109583,1.66546,4.59892
100,2.46425,0.097959,1.77988,4.34208
101,2.93108,0.113875,1.75629,4.80125
102,2.53775,0.099708,1.94117,4.57862
103,2.89429,0.117583,1.78329,4.79517
104,2.74692,0.131458,1.90004,4.77842
105,2.72646,0.107792,1.66742,4.50167
106,2.66679,0.117833,1.84504,4.62967
107,2.82292,0.117791,1.69329,4.634
108,2.73271,0.122458,1.9615,4.81667
109,3.02088,0.13,2.02146,5.17233
110,2.86354,0.136875,2.09904,5.09946
111,2.95271,0.127333,1.69962,4.77967
112,2.47179,0.109375,1.75137,4.33254
113,2.91842,0.118958,1.81012,4.8475
114,2.67446,0.104959,2.00479,4.78421
115,2.74421,0.126208,1.72667,4.59708
116,2.576,0.1275,1.93704,4.64054
117,2.796,0.11525,1.80617,4.71742
118,2.70737,0.144041,1.8315,4.68292
119,2.65058,0.112625,1.68121,4.44442
120,2.71425,0.115958,1.902,4.73221
121,2.853,0.134375,1.77871,4.76608
122,2.72313,0.111916,1.64229,4.47733
123,2.65317,0.098041,1.76133,4.51254
124,2.66604,0.110083,1.75329,4.52942
125,2.84467,0.09575,1.89258,4.833
126,2.49917,0.110958,1.80117,4.41129
127,2.77725,0.128667,1.79371,4.69963
128,2.62629,0.114583,1.80771,4.54858
129,2.95075,0.11,1.67408,4.73483
130,2.48846,0.098167,1.96946,4.55608
131,2.87737,0.123916,1.86712,4.86842
132,2.66975,0.100958,1.84446,4.61517
133,2.79092,0.115875,1.68358,4.59037
134,2.52754,0.101666,1.86563,4.49483
135,2.84125,0.116333,1.74646,4.70404
136,2.57121,0.120833,1.84787,4.53992
137,2.66221,0.112,1.8015,4.57571
138,2.7955,0.118334,1.78425,4.69808
139,2.68208,0.125333,1.77121,4.57862
140,2.726,0.118291,1.70962,4.55392
141,2.82563,0.101125,1.76508,4.69183
142,2.7505,0.114584,1.74529,4.61038
143,2.72371,0.101958,1.872,4.69767
144,2.67029,0.115917,1.76562,4.55183
145,2.71167,0.13425,1.82271,4.66862
