frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
106,1.44542,0.549125,1.19883,0.34825,0.000208,3.54183
107,1.556,0.51275,1.20154,0.355167,0.000375,3.62583
108,1.42788,0.49125,1.22204,0.395709,0.000166,3.53704
109,1.53729,0.542,1.30879,0.464708,4.2e-05,3.85283
110,1.47983,0.512542,1.48833,0.373875,4.2e-05,3.85462
111,1.49142,0.521958,1.32163,0.366,0.000417,3.70142
112,1.44233,0.514667,1.18771,0.353208,0.00025,3.49817
113,1.46971,0.50175,1.23992,0.454042,0.000333,3.66575
114,1.51721,0.529375,1.19421,0.355417,0.000208,3.59642
115,1.49087,0.508791,1.20854,0.477292,0.000125,3.68562
116,1.58438,0.532541,1.22667,0.38125,0.000375,3.72521
117,1.52346,0.509042,1.20379,0.354416,0.00025,3.59096
118,1.50788,0.539375,1.23471,0.4165,4.2e-05,3.6985
119,1.52408,0.512416,1.21854,0.377708,4.2e-05,3.63279
