frame,simulation_ms,ui_ms,render_ms,total_ms
0,7.272,0.236417,2.42488,9.93329
1,8.92592,0.158958,5.12721,14.2121
2,7.5075,0.237,2.43908,10.1836
3,8.61121,0.162875,2.15646,10.9305
4,7.37304,0.145625,2.30425,9.82292
5,8.71625,0.166167,2.74583,11.6282
6,7.48658,0.156458,2.19442,9.83746
7,8.614,0.146125,2.46929,11.2294
8,7.40763,0.244,2.13046,9.78208
9,8.57275,0.150583,2.29396,11.0173
10,7.92646,0.149334,2.4435,10.5193
11,8.56038,0.143625,2.0465,10.7505
12,7.34479,0.150375,2.25933,9.7545
13,8.66942,0.171417,2.44104,11.2819
14,7.4455,0.163125,1.90433,9.51296
15,8.52733,0.147459,1.90592,10.5807
16,7.28479,0.150625,1.98379,9.41921
17,8.50571,0.150959,2.20492,10.8616
18,7.22496,0.185792,2.10554,9.51629
19,8.59088,0.14375,2.03658,10.7712
20,7.29042,0.1455,1.99,9.42592
21,8.62675,0.144292,2.37204,11.1431
22,7.20137,0.139083,2.13488,9.47533
23,8.52771,0.148167,1.87888,10.5548
24,7.30121,0.154042,2.01179,9.46704
25,8.58754,0.158959,1.96854,10.715
26,7.26987,0.143584,1.98304,9.3965
27,8.8685,0.1525,1.9015,10.9225
28,7.26912,0.151667,1.96233,9.38312
29,8.54504,0.201209,1.98329,10.7295
30,7.42513,0.180833,2.70838,10.3143
31,8.75954,0.194,2.18942,11.143
32,7.86613,0.166458,1.90446,9.93704
33,8.44088,0.154333,2.00913,10.6043
34,7.24263,0.192209,1.91492,9.34975
35,8.54529,0.160333,2.25,10.9556
36,7.57617,0.156291,2.09054,9.823
37,8.7615,0.1505,2.21037,11.1224
38,7.49175,0.161584,2.08012,9.73346
39,8.57742,0.148916,2.228,10.9543
40,7.386,0.187083,1.98296,9.55604
41,8.61817,0.148042,1.91867,10.6849
42,7.27979,0.143917,2.091,9.51471
43,8.58492,0.153292,2.07317,10.8114
44,7.13275,0.149833,2.25104,9.53363
45,8.6675,0.150583,2.15488,10.973
46,7.37075,0.141625,1.913,9.42538
47,8.45571,0.141334,1.98042,10.5775
48,7.50563,0.166417,2.31858,9.99062
49,8.71617,0.154541,1.95879,10.8295
50,7.28175,0.144083,2.22904,9.65488
51,8.95288,0.169958,2.24012,11.363
52,7.37908,0.140375,2.35312,9.87258
53,8.75854,0.150083,2.04813,10.9567
54,7.49604,0.151791,1.95412,9.60196
55,8.51483,0.193625,1.97667,10.6851
56,7.29108,0.142083,2.07254,9.50571
57,8.50371,0.187667,1.98558,10.677
58,7.29629,0.146917,1.93096,9.37417
59,8.37633,0.141459,2.15683,10.6746
60,7.27404,0.152625,1.97729,9.40396
61,8.33208,0.149458,2.14117,10.6227
62,7.29717,0.171667,2.08675,9.55558
63,8.393,0.142833,1.91996,10.4558
64,7.35329,0.145333,1.91817,9.41679
65,8.38912,0.159542,2.28854,10.8372
66,7.8525,0.144333,2.12625,10.1231
67,8.40133,0.146,1.91958,10.4669
68,7.56346,0.142125,2.16117,9.86675
69,8.67763,0.15275,1.91383,10.7442
70,7.40196,0.142833,2.53262,10.0774
71,8.40254,0.150709,2.02387,10.5771
72,7.53896,0.155792,1.90792,9.60267
73,8.25021,0.14525,1.92417,10.3196
74,7.25233,0.163292,2.04462,9.46025
75,8.35271,0.139792,2.19933,10.6918
76,7.21775,0.157625,1.94479,9.32017
77,8.41054,0.146208,2.04742,10.6042
78,7.30725,0.147209,2.05362,9.50808
79,8.391,0.147792,1.93196,10.4708
80,7.41263,0.14575,2.07367,9.63204
81,8.29,0.140708,1.94429,10.375
82,7.27279,0.148,2.02946,9.45025
83,8.21425,0.145625,1.97567,10.3355
84,7.27596,0.142,1.95133,9.36929
85,8.23929,0.140334,2.13675,10.5164
86,7.69467,0.148334,1.91679,9.75979
87,8.69817,0.15075,1.976,10.8249
88,7.68187,0.147708,2.29271,10.1223
89,8.74312,0.155125,2.21896,11.1172
90,7.42125,0.161625,2.42321,10.0061
91,8.34254,0.143292,2.22721,10.713
92,7.32208,0.141458,1.98671,9.45025
93,8.24142,0.13875,2.00758,10.3878
94,7.01442,0.150583,2.13746,9.30246
95,8.48375,0.146,1.913,10.5427
96,7.16812,0.1385,1.91783,9.22446
97,8.27421,0.141792,1.93521,10.3512
98,7.28217,0.161375,1.94054,9.38408
99,8.3255,0.146791,2.11379,10.5861
100,7.59679,0.146375,2.10483,9.848
101,9.06121,0.154208,2.14033,11.3558
102,7.92817,0.158958,2.077,10.1641
103,9.00771,0.185209,2.29246,11.4854
104,7.84808,0.163542,2.12854,10.1402
105,8.71546,0.150458,2.13733,11.0032
106,7.48483,0.143208,2.16342,9.79146
107,8.85475,0.191125,2.02308,11.069
108,7.20679,0.232375,1.91837,9.35754
109,8.50521,0.15525,1.93033,10.5908
110,7.08113,0.165458,2.272,9.51858
111,8.18042,0.150584,2.16683,10.4978
112,7.08275,0.182,2.00858,9.27333
113,8.07325,0.151292,1.87,10.0945
114,7.05225,0.140667,1.86292,9.05583
115,8.08383,0.149667,1.93354,10.167
116,7.06212,0.161209,1.96958,9.19292
117,8.02417,0.167708,2.18492,10.3768
118,6.97979,0.16125,1.95775,9.09879
119,8.03288,0.151959,1.88783,10.0727
120,7.13796,0.140125,1.89387,9.17196
121,8.04458,0.147,1.92567,10.1173
122,7.32771,0.15425,2.19792,9.67987
123,8.28854,0.168959,2.39621,10.8537
124,7.40367,0.189333,2.04896,9.64196
125,8.49171,0.159833,1.94896,10.6005
126,7.16317,0.154417,1.96263,9.28021
127,8.16592,0.155334,1.96463,10.2859
128,7.21471,0.161458,2.18033,9.5565
129,8.02029,0.154667,2.04688,10.2218
130,7.16333,0.15825,2.23296,9.55454
131,8.10554,0.140917,1.9625,10.209
132,7.25971,0.146917,2.03071,9.43733
133,8.0785,0.16625,2.11129,10.356
134,7.05446,0.169334,2.17392,9.39771
135,8.32279,0.143125,2.34271,10.8086
136,7.32433,0.1615,1.95396,9.43979
137,8.04213,0.145292,2.08729,10.2747
138,7.21304,0.150041,1.99942,9.3625
139,8.07954,0.183917,1.97846,10.2419
140,7.53342,0.143041,2.01108,9.68754
141,8.10817,0.147375,1.90063,10.1562
142,7.20692,0.1455,1.97333,9.32575
143,8.11004,0.154291,1.95367,10.218
144,7.19967,0.154042,2.07475,9.42846
145,8.11463,0.157166,1.91237,10.1842
146,7.07088,0.149083,2.02025,9.24021
147,8.01354,0.1455,2.06921,10.2282
148,7.08583,0.1385,2.07525,9.29958
149,8.09088,0.155417,2.00317,10.2495
150,7.01454,0.138625,2.52413,9.67729
151,8.37258,0.142708,2.15979,10.6751
152,7.14454,0.144458,2.07725,9.36625
153,8.15304,0.143042,1.98333,10.2794
154,7.29808,0.141042,2.29008,9.72921
155,8.18975,0.169083,2.15379,10.5126
156,7.15571,0.150792,1.91721,9.22371
157,8.10404,0.144417,1.88271,10.1312
158,7.02375,0.138709,2.02279,9.18525
159,8.06758,0.150583,2.10846,10.3266
160,7.19538,0.149084,2.02808,9.37254
161,7.83633,0.167583,2.26158,10.2655
162,7.12083,0.150042,1.91304,9.18392
163,8.22179,0.149,1.90521,10.276
164,7.68337,0.141166,2.13133,9.95588
165,7.90079,0.1465,2.02804,10.0753
166,7.07225,0.142333,2.09071,9.30529
167,7.96771,0.155333,1.94396,10.067
168,7.02446,0.147958,1.90483,9.07725
169,7.86171,0.139916,2.00362,10.0053
170,7.16758,0.149083,2.45075,9.76742
171,8.08954,0.145875,2.01775,10.2532
172,7.10112,0.14475,2.12154,9.36742
173,8.13687,0.139375,1.92875,10.205
174,7.12733,0.139042,1.9715,9.23788
175,8.65121,0.148917,2.20133,11.0015
176,7.66638,0.152,2.22042,10.0388
177,8.32762,0.169875,2.13004,10.6275
178,7.50958,0.150916,1.99104,9.65154
179,9.07733,0.175167,2.62254,11.875
