frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.019334,0.105375,1.46667,0.357459,0.0005,1.94933
1,0.019666,0.098834,1.23592,0.342,8.4e-05,1.6965
2,0.0165,0.086584,1.14517,0.343792,0.000333,1.59238
3,0.017333,0.107709,1.18833,0.35375,0.000125,1.66725
4,0.021709,0.088625,1.19054,0.450792,4.2e-05,1.75171
5,0.020209,0.098708,1.23075,0.361792,0.000125,1.71158
6,0.017208,0.088958,1.15671,0.34,0,1.60288
7,0.015667,0.084875,1.1585,0.354583,0.000208,1.61383
8,0.022167,0.103458,1.21342,0.3705,0.000125,1.70967
9,0.0165,0.086833,1.215,0.369042,8.3e-05,1.68746
10,0.01925,0.100458,1.26792,0.439042,8.3e-05,1.82675
11,0.017792,0.09075,1.17392,0.344791,0.000167,1.62742
12,0.017458,0.087459,1.15146,0.352,0.0005,1.60888
13,0.017709,0.103625,1.25575,0.364125,4.1e-05,1.74125
14,0.016833,0.086,1.23121,0.384541,0.003334,1.72192
15,0.017084,0.093083,1.18362,0.349917,0.000125,1.64383
16,0.016709,0.082125,1.14633,0.434833,0.000209,1.68021
17,0.016083,0.082542,1.17354,0.366,4.2e-05,1.63821
18,0.017708,0.094667,1.19783,0.355542,8.3e-05,1.66583
19,0.0165,0.087083,1.22604,0.355916,0,1.68554
20,0.018125,0.095959,1.47204,0.3455,0.000125,1.93175
21,0.017041,0.092125,1.163,0.335167,8.3e-05,1.60742
22,0.016333,0.083334,1.17567,0.448542,0.000125,1.724
23,0.017666,0.09125,1.23979,0.355167,0.000125,1.704
24,0.022167,0.091708,1.304,0.359292,0.000208,1.77737
25,0.017666,0.095834,1.21492,0.341459,4.1e-05,1.66992
26,0.016541,0.085042,1.14463,0.339292,4.1e-05,1.58554
27,0.016334,0.080666,1.17567,0.373667,4.1e-05,1.64637
28,0.01725,0.090417,1.21092,0.467416,0.000167,1.78617
29,0.017584,0.095,1.22887,0.357375,8.3e-05,1.69892
30,0.017917,0.087041,1.16292,0.347542,8.3e-05,1.6155
31,0.016666,0.084875,1.1545,0.343042,4.2e-05,1.59912
32,0.017083,0.085125,1.18329,0.350208,0.000125,1.63583
33,0.016917,0.087458,1.184,0.347,0.000167,1.63554
34,0.026208,0.091167,1.23663,0.390208,8.3e-05,1.74429
35,0.018208,0.102708,1.34563,0.372334,0.000583,1.83946
36,0.018083,0.094917,1.16512,0.337208,0.000209,1.61554
37,0.01675,0.083209,1.18817,0.362292,0,1.65042
38,0.016625,0.086334,1.19733,0.352125,4.2e-05,1.65246
39,0.016625,0.092041,1.28608,0.352833,0.00025,1.74783
40,0.017791,0.096042,1.41796,0.351459,0.000333,1.88358
41,0.017416,0.087417,1.29667,0.35325,0.000208,1.75496
42,0.017875,0.091875,1.18096,0.356708,0.000209,1.64762
43,0.017459,0.088,1.21375,0.399041,0.000334,1.71858
44,0.023083,0.109875,1.22004,0.363625,0.00025,1.71687
45,0.017458,0.099334,1.18162,0.337208,0.000542,1.63617
46,0.020125,0.154042,1.18454,0.33725,0.000208,1.69617
47,0.015833,0.101292,1.43629,0.458459,0.00025,2.01213
48,0.017458,0.099917,1.18008,0.383083,0.003417,1.68396
49,0.0185,0.097708,1.23467,0.347625,0.000166,1.69867
50,0.016541,0.084667,1.15079,0.342583,0.000125,1.59471
51,0.016208,0.083583,1.14804,0.355125,0.000458,1.60342
52,0.017583,0.092917,1.17921,0.342667,0.000292,1.63267
