frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
102,0,0.091167,1.23737,0.370333,0.000417,1.69929
103,4.2e-05,0.095625,1.127,0.363083,0.000125,1.58587
104,0,0.085708,1.11133,0.445,0.000375,1.64242
105,4.2e-05,0.083375,1.14525,0.357833,0.00025,1.58675
106,0,0.085917,1.21067,0.373375,0,1.66996
107,0,0.096416,1.227,0.377709,4.1e-05,1.70117
108,4.2e-05,0.098583,1.20338,0.359125,0.000167,1.66129
109,0,0.086334,1.10862,0.348541,0.000209,1.54371
110,4.1e-05,0.080459,1.403,0.574125,4.1e-05,2.05767
111,4.1e-05,0.093792,1.14,0.386375,0.000333,1.62054
112,0,0.100125,1.20342,0.378208,0.000709,1.68246
113,4.1e-05,0.097459,1.12987,0.355,0.000208,1.58258
114,4.2e-05,0.087208,1.12738,0.353042,0.000125,1.56779
115,0,0.083209,1.12175,0.369125,0.000125,1.57421
116,0,0.086958,1.12521,0.570333,0.000208,1.78271
117,0,0.101959,1.32812,0.38925,4.1e-05,1.81937
118,0,0.09975,1.15179,0.355791,0.000209,1.60754
119,0,0.087,1.12692,0.35575,0.000291,1.56996
