frame,simulation_ms,ui_ms,render_ms,total_ms
0,12.0014,0.220292,2.96137,15.1831
1,13.3987,0.174625,2.21371,15.787
2,11.6332,0.172084,2.38325,14.1885
3,13.6509,0.169291,2.50779,16.328
4,12.4608,0.162875,2.64717,15.2709
5,13.3378,0.168042,2.06775,15.5736
6,11.6394,0.158208,2.13496,13.9325
7,13.3255,0.165625,2.666,16.1572
8,11.9453,0.159334,2.30654,14.4112
9,13.2869,0.167709,2.05983,15.5144
10,11.7617,0.212709,2.55812,14.5325
11,13.0013,0.164333,2.28992,15.4555
12,11.827,0.173334,2.25108,14.2514
13,13.1758,0.163208,2.14379,15.4827
14,12.039,0.168167,3.09996,15.3071
15,13.5946,0.176583,2.09925,15.8705
16,11.7882,0.170125,2.276,14.2344
17,12.9807,0.161041,2.22688,15.3686
18,11.8997,0.159625,2.11046,14.1698
19,13.8052,0.164334,2.14525,16.1148
20,11.7673,0.182625,2.44629,14.3962
21,12.9853,0.201208,2.309,15.4955
22,11.8473,0.170416,2.1565,14.1742
23,13.4814,0.160959,2.80429,16.4466
24,12.5589,0.161791,2.59154,15.3122
25,13.4268,0.163958,2.19263,15.7834
26,12.0674,0.166458,2.11017,14.344
27,13.2625,0.205292,2.67779,16.1456
28,12.069,0.1745,2.20767,14.4512
29,12.8865,0.186834,2.17754,15.2509
30,11.9298,0.167333,2.421,14.5181
31,13.1163,0.163,2.25637,15.5357
32,11.7133,0.162625,2.30729,14.1832
33,12.7785,0.162875,2.24071,15.182
34,11.7275,0.162458,2.08487,13.9748
35,14.1974,0.20375,2.60021,17.0013
36,12.303,0.178,2.54108,15.0221
37,14.202,0.17725,2.28554,16.6648
38,11.6927,0.194292,2.32696,14.2139
39,12.8502,0.175209,2.13921,15.1646
40,11.7226,0.163667,2.08188,13.9682
41,13.1332,0.170125,2.07037,15.3737
42,11.4888,0.246291,2.39562,14.1308
43,13.2274,0.178666,3.05012,16.4562
44,12.1069,0.223625,2.159,14.4895
45,12.9543,0.169917,2.19442,15.3186
46,12.223,0.176125,2.49042,14.8896
47,13.1553,0.179541,2.14087,15.4757
48,12.0211,0.1655,2.93092,15.1175
49,13.2055,0.168959,2.22242,15.5968
50,11.5275,0.167208,2.53367,14.2284
51,13.387,0.163667,2.61912,16.1698
52,12.0653,0.166208,2.07617,14.3077
53,12.8471,0.168334,2.31237,15.3278
54,11.6611,0.166709,2.26508,14.0929
55,12.8611,0.164625,2.12821,15.1539
56,13.4935,0.17125,2.39242,16.0572
57,13.8361,0.164792,2.23142,16.2323
58,11.7607,0.164541,2.10375,14.029
59,13.1209,0.198792,2.206,15.5257
60,11.7559,0.166833,2.24412,14.1669
61,13.0069,0.163167,2.16588,15.3359
62,12.0652,0.178167,2.07196,14.3153
63,12.8849,0.168125,2.10196,15.155
64,11.8704,0.16925,2.45446,14.4941
65,14.0088,0.174917,2.84479,17.0285
66,12.8387,0.208375,2.28112,15.3282
67,13.8987,0.169958,2.2435,16.3122
68,12.3076,0.160458,2.13987,14.6079
69,13.0331,0.177791,2.09788,15.3087
70,11.7525,0.206917,2.67829,14.6377
71,13.1713,0.170542,2.92408,16.2659
72,12.6539,0.167416,2.18979,15.0111
73,13.3792,0.197,2.57262,16.1488
74,12.2262,0.16625,2.76971,15.1622
75,14.1365,0.169084,2.794,17.0996
76,12.8461,0.164208,2.35513,15.3655
77,13.0807,0.174167,2.18438,15.4392
78,11.9508,0.181958,2.58525,14.718
79,12.9495,0.180042,2.44,15.5696
80,11.9667,0.172292,2.578,14.717
81,12.8628,0.161416,2.111,15.1352
82,11.9703,0.170666,2.09271,14.2337
83,12.9977,0.17825,2.68517,15.8612
84,12.1007,0.218416,2.81787,15.137
85,13.194,0.158958,2.70087,16.0538
86,11.9097,0.161291,2.57321,14.6442
87,12.94,0.158667,2.13096,15.2296
88,11.6104,0.170458,2.27125,14.0521
89,12.8396,0.1955,2.25588,15.291
90,12.3373,0.166666,2.54396,15.048
91,14.0325,0.170792,2.73588,16.9391
92,11.7123,0.15975,2.09542,13.9675
93,12.9062,0.166917,2.0805,15.1536
94,12.0197,0.193291,2.33087,14.5438
95,12.7705,0.169625,2.25738,15.1975
96,11.6336,0.163042,2.279,14.0757
97,12.939,0.160375,2.16171,15.2611
98,11.6609,0.171792,2.1835,14.0162
99,12.5587,0.162,2.18654,14.9073
100,11.7755,0.158708,2.80246,14.7367
101,12.9186,0.159833,2.11912,15.1976
102,11.8018,0.162125,2.08375,14.0477
103,12.9416,0.191583,2.71387,15.847
104,11.7953,0.171958,2.17246,14.1397
105,12.9208,0.157292,2.67542,15.7535
106,11.8381,0.162916,2.17408,14.1751
107,12.9391,0.172042,2.12629,15.2374
108,12.6026,0.194666,2.74525,15.5425
109,13.1532,0.15975,2.75258,16.0655
