frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.255959,0.637333,1.66583,0.488667,0.000542,3.04833
1,0.364042,0.670416,1.45858,0.407041,0.001,2.90108
2,0.271041,0.645959,5.16654,0.414334,0.000541,6.49842
3,0.308167,0.659958,1.72471,0.385042,0.0005,3.07837
4,0.268458,0.634167,1.47913,0.444916,0.00075,2.82742
5,0.718375,0.652667,1.52038,0.458458,0.000667,3.35054
6,0.277291,0.633459,1.71667,0.415542,0.000292,3.04325
7,0.275709,0.647666,1.793,0.417584,0.000333,3.13429
8,0.299708,0.682833,2.58479,0.462458,0.000834,4.03062
9,0.284042,0.639042,1.23846,0.416583,0.001,2.57912
10,0.349375,0.668542,1.72229,0.408917,0.0005,3.14962
11,0.29275,0.633625,1.37138,0.498459,0.000583,2.79679
12,0.296958,0.633042,1.42033,0.432834,0.000375,2.78354
13,0.319584,0.695791,1.46458,0.387416,0.000375,2.86775
14,0.284292,0.630125,1.31871,0.410084,0.001833,2.64504
15,0.380292,0.634833,1.24596,0.444125,0.000167,2.70538
16,0.506875,0.637958,1.26238,0.375875,0.000417,2.7835
17,0.258625,0.622042,1.23771,0.41925,0.001042,2.53867
18,0.309125,0.632125,1.35013,0.412708,0.0005,2.70458
19,0.286,0.717791,1.24521,0.390083,0.000375,2.63946
20,0.271583,0.62325,1.28867,0.396625,0.000417,2.58054
21,0.2925,0.642458,1.17237,0.358833,0.000417,2.46658
22,0.257709,0.701625,1.34858,0.389125,0.000375,2.69742
23,0.291083,0.639708,1.15987,0.3695,0.000292,2.46046
24,0.259333,0.623375,1.19613,0.392875,0.000917,2.47262
25,0.271125,0.634292,1.25333,0.394042,0.000333,2.55313
26,0.302083,0.632834,1.29779,0.383834,0.000458,2.617
27,0.294334,0.637333,1.3235,0.364792,0.003416,2.62337
28,0.25475,0.623166,1.19079,0.400542,0.000375,2.46963
29,0.331666,0.699709,1.23463,0.388833,0.000625,2.65546
30,0.281584,0.63,1.39458,0.363125,0.00075,2.67004
31,0.381584,0.650666,1.15787,0.420334,0.000208,2.61067
32,0.467625,0.662041,1.316,0.391167,0.0005,2.83733
33,0.287333,0.628417,1.13363,0.369958,0.000708,2.42004
34,0.255917,0.633166,1.156,0.35725,0.000375,2.40271
35,0.255416,0.695209,1.17879,0.373292,0.000542,2.50325
36,0.258209,0.636,1.13175,0.358958,0.000542,2.38546
37,0.247,0.624542,1.16888,0.356625,0.000333,2.39737
38,0.240042,0.621875,1.37454,0.392084,0.000708,2.62925
