frame,simulation_ms,ui_ms,render_ms,total_ms
0,7.24767,0.145833,2.18696,9.58046
1,8.83133,0.141709,4.40754,13.3806
2,7.54158,0.155417,2.24779,9.94479
3,8.52929,0.14725,2.25071,10.9273
4,7.38492,0.139125,2.20542,9.72946
5,8.98171,0.167333,2.461,11.61
6,7.34658,0.141667,2.12471,9.61296
7,8.57383,0.14,2.503,11.2168
8,7.39354,0.160417,1.94588,9.49983
9,8.57075,0.149625,1.95992,10.6803
10,7.6835,0.142166,2.21292,10.0386
11,8.54383,0.146125,1.99713,10.6871
12,7.33658,0.139417,2.02946,9.50546
13,8.77708,0.147167,2.26175,11.186
14,7.3535,0.148292,1.92658,9.42838
15,8.58396,0.145375,1.86383,10.5932
16,7.32712,0.136458,1.94213,9.40571
17,8.57379,0.152583,1.95175,10.6781
18,7.17475,0.135417,1.94938,9.25954
19,8.54213,0.141125,2.07025,10.7535
20,7.43171,0.1395,1.85192,9.42313
21,8.6615,0.134041,2.18629,10.9818
22,7.35883,0.140166,1.896,9.395
23,8.421,0.154791,1.98558,10.5614
24,7.3025,0.13725,1.98992,9.42967
25,8.58004,0.140333,1.84492,10.5653
26,7.26346,0.136375,1.96267,9.3625
27,8.39,0.140375,1.91775,10.4481
28,7.18183,0.14675,2.13558,9.46417
29,8.48383,0.134583,1.83342,10.4518
30,7.28108,0.137375,2.26075,9.67921
31,8.36854,0.146375,1.89217,10.4071
32,7.88258,0.143292,1.96317,9.98904
33,8.41029,0.135458,1.88133,10.4271
34,7.49933,0.137917,1.86017,9.49742
35,8.28379,0.136292,1.87442,10.2945
36,7.35971,0.139042,1.98858,9.48733
37,8.71217,0.147,2.39746,11.2566
38,7.24971,0.14525,1.85154,9.2465
39,8.35292,0.133416,1.83046,10.3168
40,7.38308,0.140666,1.86225,9.386
41,8.35867,0.194667,1.9005,10.4538
42,7.28929,0.141083,2.01258,9.44296
43,8.59175,0.13725,1.8735,10.6025
44,7.25992,0.132125,1.87117,9.26321
45,8.612,0.133917,2.10558,10.8515
46,7.49937,0.1385,1.93762,9.5755
47,8.44683,0.141542,1.96842,10.5568
48,7.24154,0.177875,2.26463,9.68404
49,8.50883,0.138875,1.83933,10.487
50,7.27254,0.1385,2.2575,9.66854
51,9.084,0.150291,1.99087,11.2252
52,7.35612,0.160167,2.52554,10.0418
53,8.6435,0.140375,1.94512,10.729
54,7.35267,0.138417,1.86471,9.35579
55,8.41479,0.16475,1.97,10.5495
56,7.47221,0.139833,2.11417,9.72621
57,8.45037,0.147333,1.85438,10.4521
58,7.25237,0.138333,2.08263,9.47333
59,8.30404,0.135458,2.18642,10.6259
60,7.50517,0.137333,1.87075,9.51325
61,8.46704,0.160833,2.217,10.8449
62,7.34012,0.136917,1.84717,9.32421
63,8.47125,0.137042,1.85971,10.468
64,7.38604,0.13625,1.93225,9.45454
65,8.42413,0.147792,2.02771,10.5996
66,7.77446,0.166667,2.13321,10.0743
67,8.40942,0.139,1.85071,10.3991
68,7.49463,0.137416,2.09583,9.72787
69,8.52862,0.191292,1.94375,10.6637
70,7.44675,0.16075,2.4335,10.041
71,8.5615,0.153041,2.04821,10.7628
72,7.69775,0.152417,1.91454,9.76471
73,8.47625,0.147041,2.00596,10.6293
74,7.40079,0.152916,1.93237,9.48608
75,8.46771,0.172875,2.05529,10.6959
76,7.30467,0.141667,1.84779,9.29412
77,8.54608,0.14475,2.02375,10.7146
78,7.44333,0.146458,1.91075,9.50054
79,8.45608,0.154916,2.08254,10.6935
80,7.28538,0.169708,2.09075,9.54583
81,8.50088,0.147209,1.88021,10.5283
82,7.42371,0.147875,1.95729,9.52887
83,8.52604,0.141959,1.85996,10.528
84,7.40146,0.150625,2.1255,9.67758
85,8.50742,0.139958,1.87325,10.5206
86,7.97683,0.145875,1.86738,9.99008
87,8.36421,0.13875,1.96113,10.4641
88,7.76342,0.141542,2.12446,10.0294
89,9.0335,0.17375,2.03583,11.2431
90,7.82437,0.155959,2.23504,10.2154
91,8.48558,0.141625,2.29108,10.9183
92,7.48217,0.139833,1.94487,9.56687
93,8.48317,0.233667,2.00925,10.7261
94,7.43612,0.158167,2.04546,9.63975
