frame,input_ms,ui_ms,draw_ms,total_ms
0,0.011042,0.043125,1.04862,1.10279
1,0.009,0.052709,1.09708,1.15879
2,0.009958,0.04025,1.0605,1.11071
3,0.007667,0.037791,2.76767,2.81312
4,0.013625,0.073,1.06358,1.15021
5,0.008459,0.045416,1.05542,1.10929
6,0.010583,0.041875,1.08912,1.14158
7,0.007541,0.037917,1.03558,1.08104
8,0.009042,0.0365,0.988958,1.0345
9,0.007125,0.035541,0.942834,0.9855
10,0.009459,0.038708,1.10317,1.15133
11,0.00775,0.050167,1.48138,1.53929
12,0.011833,0.054625,1.04046,1.10692
13,0.008458,0.040834,0.990333,1.03963
14,0.009416,0.036834,1.03846,1.08471
15,0.009417,0.040708,1.04025,1.09038
16,0.009708,0.043833,1.04908,1.10262
17,0.007625,0.038791,1.00775,1.05417
18,0.009666,0.038084,1.26217,1.30992
19,0.007792,0.050541,1.06171,1.12004
20,0.009333,0.047792,0.95175,1.00887
21,0.007417,0.036958,0.893167,0.937542
22,0.010667,0.036125,0.998708,1.0455
23,0.007708,0.041,1.08379,1.1325
24,0.01,0.044375,1.08929,1.14367
25,0.009709,0.047458,1.09092,1.14808
26,0.009833,0.045084,0.940166,0.995083
27,0.007166,0.037,0.938334,0.9825
28,0.010791,0.040792,1.05296,1.10454
29,0.007083,0.039709,1.002,1.04879
30,0.009125,0.050209,1.04292,1.10225
31,0.006959,0.03625,0.90625,0.949459
32,0.008917,0.034166,0.93975,0.982833
33,0.00825,0.045208,1.15683,1.21029
34,0.009541,0.042709,0.947291,0.999541
35,0.007167,0.038875,0.992542,1.03858
36,0.008833,0.042542,0.899416,0.950791
37,0.009208,0.037084,0.890083,0.936375
38,0.008875,0.034708,0.980834,1.02442
39,0.006958,0.03525,0.932584,0.974792
40,0.008583,0.035333,0.995,1.03892
41,0.007,0.03525,1.00771,1.04996
42,0.009542,0.047,1.01904,1.07558
43,0.007042,0.037792,0.9255,0.970334
44,0.009541,0.039292,0.988667,1.0375
45,0.007458,0.039542,1.007,1.054
46,0.010459,0.044458,0.978667,1.03358
47,0.010791,0.056667,1.04763,1.11508
48,0.009416,0.043834,0.952916,1.00617
49,0.007125,0.038125,0.961291,1.00654
50,0.009292,0.039333,0.99425,1.04287
51,0.007375,0.041584,0.896166,0.945125
52,0.009667,0.040375,0.899667,0.949709
53,0.006833,0.035,0.914208,0.956041
54,0.011584,0.0345,0.912333,0.958417
55,0.007375,0.036708,0.988625,1.03271
56,0.009375,0.03625,0.953458,0.999083
57,0.007042,0.035208,0.906875,0.949125
58,0.009334,0.040625,1.00521,1.05517
59,0.007208,0.039459,0.904791,0.951458
60,0.008667,0.035792,0.92125,0.965709
61,0.007,0.035,0.886,0.928
62,0.008917,0.034875,1.11079,1.15458
63,0.007792,0.041792,1.04446,1.09404
64,0.008833,0.037417,0.977958,1.02421
65,0.007084,0.035916,0.897542,0.940542
66,0.008667,0.034166,1.02913,1.07196
67,0.012583,0.04125,0.938709,0.992542
68,0.008834,0.034791,0.885292,0.928917
69,0.00675,0.033792,0.957708,0.99825
70,0.008625,0.034583,0.916459,0.959667
71,0.006708,0.033625,0.955792,0.996125
72,0.0085,0.033042,0.900083,0.941625
73,0.006833,0.033292,0.874417,0.914542
74,0.008583,0.035834,0.936375,0.980792
75,0.007333,0.036667,0.956625,1.00063
76,0.008667,0.034375,0.901083,0.944125
77,0.006708,0.034,0.9785,1.01921
78,0.0085,0.03425,0.898167,0.940917
79,0.006875,0.033959,0.926291,0.967125
80,0.0085,0.034125,0.985083,1.02771
81,0.006916,0.033209,0.892083,0.932208
82,0.008375,0.033417,0.8925,0.934292
83,0.00675,0.033,0.951625,0.991375
84,0.008875,0.035458,1.03029,1.07462
85,0.007,0.034042,0.906,0.947042
86,0.008459,0.033458,0.892125,0.934042
87,0.006833,0.034417,0.878292,0.919542
88,0.0085,0.03325,0.891584,0.933334
89,0.00675,0.040708,0.929375,0.976833
90,0.008833,0.034125,0.892708,0.935666
91,0.006875,0.033167,0.965083,1.00513
92,0.008875,0.0405,1.0315,1.08088
93,0.007,0.045583,0.921208,0.973791
94,0.01125,0.038459,0.88,0.929709
95,0.006792,0.03425,0.894917,0.935959
96,0.008292,0.033791,0.917625,0.959708
97,0.006833,0.033709,0.917375,0.957917
98,0.009083,0.036042,0.907958,0.953083
99,0.00675,0.033416,0.971875,1.01204
100,0.008542,0.034125,1,1.04267
101,0.006917,0.0435,0.97175,1.02217
102,0.009959,0.035041,0.894167,0.939167
103,0.006833,0.033375,0.88775,0.927958
104,0.008375,0.032917,0.895583,0.936875
105,0.006666,0.033167,0.898417,0.93825
106,0.008542,0.043292,1.08654,1.13837
107,0.008375,0.034125,0.905875,0.948375
108,0.008709,0.033166,0.934209,0.976084
109,0.007333,0.036458,0.949042,0.992833
110,0.009334,0.034791,0.923292,0.967417
111,0.006833,0.033417,0.893375,0.933625
112,0.008584,0.033,0.895958,0.937542
113,0.00675,0.033709,0.954291,0.99475
114,0.008417,0.034,0.90575,0.948167
115,0.00675,0.03375,0.912167,0.952667
116,0.008875,0.035291,0.9385,0.982666
117,0.006917,0.035375,0.986708,1.029
118,0.018166,0.038917,0.961208,1.01829
119,0.006959,0.035541,0.925667,0.968167
