frame,input_ms,ui_ms,draw_ms,total_ms
0,0.02075,0.075584,8.50492,8.60125
1,0.013791,0.061542,9.16492,9.24025
2,0.016459,0.06175,9.03717,9.11538
3,0.012708,0.060292,19.9047,19.9777
4,0.019709,0.075416,8.24092,8.33604
5,0.014959,0.058083,8.87637,8.94942
6,0.02075,0.076166,8.84083,8.93775
7,0.01325,0.07025,9.11517,9.19867
8,0.014375,0.060709,9.09742,9.1725
9,0.0125,0.060708,8.37821,8.45142
10,0.013958,0.05725,8.52425,8.59546
11,0.0115,0.0575,9.17342,9.24242
12,0.015167,0.056333,9.06358,9.13508
13,0.011125,0.055,9.19721,9.26333
14,0.014625,0.059833,9.22888,9.30333
15,0.011708,0.054708,9.30258,9.369
16,0.013625,0.0585,8.45525,8.52737
17,0.010875,0.052542,8.70392,8.76733
18,0.013542,0.058042,8.19067,8.26225
19,0.010625,0.053542,7.95971,8.02388
20,0.012167,0.049958,7.39825,7.46037
21,0.009833,0.048708,7.89863,7.95717
22,0.011917,0.047417,7.9385,7.99783
23,0.009708,0.049417,7.73454,7.79367
24,0.011958,0.048959,8.09729,8.15821
25,0.00975,0.04925,7.54162,7.60062
26,0.012459,0.048666,8.14525,8.20637
27,0.010292,0.052916,8.00763,8.07083
28,0.012042,0.052,7.48929,7.55333
29,0.0095,0.050666,7.96142,8.02158
30,0.013042,0.057917,7.50846,7.57942
31,0.013542,0.053542,8.08408,8.15117
32,0.011875,0.065083,7.74196,7.81892
33,0.009625,0.052833,8.04442,8.10688
34,0.013209,0.050375,8.05754,8.12112
35,0.011,0.053458,8.01746,8.08192
36,0.012208,0.052125,8.01158,8.07592
37,0.011417,0.055333,7.36246,7.42921
38,0.011375,0.045916,8.008,8.06529
39,0.012167,0.052958,8.12683,8.19196
40,0.0135,0.052625,7.58604,7.65217
41,0.010917,0.053083,7.372,7.436
42,0.010875,0.045292,7.64979,7.70596
43,0.009667,0.04875,7.72817,7.78658
44,0.011125,0.052167,8.05217,8.11546
45,0.014625,0.048958,8.15583,8.21942
46,0.012125,0.053208,8.27367,8.339
47,0.009416,0.052042,7.82325,7.88471
48,0.011291,0.049334,8.12842,8.18904
49,0.010458,0.051167,7.48362,7.54525
50,0.011584,0.048416,7.54662,7.60663
51,0.009792,0.049208,7.8865,7.9455
52,0.013417,0.0545,7.95179,8.01971
53,0.010625,0.060084,7.48704,7.55775
54,0.011667,0.050083,8.20892,8.27067
55,0.010583,0.050459,7.39187,7.45292
56,0.012584,0.058208,7.92708,7.99787
57,0.020917,0.05475,7.35579,7.43146
58,0.010792,0.045333,7.95121,8.00733
59,0.008958,0.047917,8.03367,8.09054
60,0.011375,0.048208,7.50242,7.562
61,0.008625,0.046042,7.9495,8.00417
62,0.012291,0.051334,7.80087,7.8645
63,0.009667,0.051083,8.12513,8.18587
64,0.010542,0.048166,7.55846,7.61717
65,0.008708,0.046458,7.80325,7.85842
66,0.011333,0.047542,8.06121,8.12008
67,0.010708,0.049542,7.55346,7.61371
68,0.011625,0.054791,8.11933,8.18575
69,0.009958,0.052709,7.8115,7.87417
70,0.012417,0.0525,7.70725,7.77217
71,0.010208,0.058833,7.38392,7.45296
72,0.011209,0.047625,7.33217,7.391
73,0.008791,0.046459,7.35142,7.40667
74,0.012,0.046291,7.71242,7.77071
75,0.010625,0.048042,7.71063,7.76929
76,0.012792,0.052041,8.10671,8.17154
77,0.010958,0.050542,7.62071,7.68221
78,0.011541,0.04925,7.6605,7.72129
79,0.0105,0.050959,8.217,8.27846
80,0.011958,0.050167,8.23217,8.29429
81,0.010375,0.049625,7.64842,7.70842
82,0.01175,0.051625,8.364,8.42737
83,0.010291,0.050667,7.5015,7.56246
84,0.011875,0.05275,7.54546,7.61008
85,0.008625,0.045875,7.44696,7.50146
86,0.011667,0.05,8.16879,8.23046
87,0.011417,0.064458,8.02483,8.10071
88,0.013083,0.059458,8.12908,8.20162
89,0.012709,0.051875,7.588,7.65258
90,0.012541,0.04975,8.28983,8.35212
91,0.010709,0.051708,8.13712,8.19954
92,0.012625,0.04975,8.12288,8.18525
93,0.009792,0.0495,7.44742,7.50671
94,0.014042,0.048958,8.08942,8.15242
95,0.010666,0.055542,7.60317,7.66937
96,0.012625,0.049916,8.67017,8.73271
97,0.010958,0.050667,8.2585,8.32013
98,0.012708,0.051125,7.71417,7.778
99,0.010417,0.050375,8.10796,8.16875
100,0.014958,0.050583,8.18037,8.24592
101,0.011167,0.053708,8.21608,8.28096
102,0.012917,0.050958,8.50842,8.57229
103,0.010334,0.055333,7.79417,7.85983
104,0.012375,0.05425,8.41933,8.48596
105,0.012333,0.056125,7.80829,7.87675
106,0.012459,0.051916,7.83842,7.90279
107,0.010458,0.053709,8.15504,8.21921
108,0.0135,0.052792,8.46875,8.53504
109,0.010875,0.053833,8.07321,8.13792
110,0.013083,0.04975,8.15808,8.22092
111,0.010417,0.052292,7.96271,8.02542
112,0.012167,0.050667,8.42283,8.48567
113,0.010041,0.052459,7.7285,7.791
114,0.012792,0.050208,8.28646,8.34946
115,0.009792,0.048541,7.71942,7.77775
116,0.012417,0.053583,8.20742,8.27342
117,0.0105,0.051083,8.41154,8.47312
118,0.012333,0.049375,7.74004,7.80175
119,0.010084,0.051833,7.74454,7.80646
