frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
65,4.1e-05,0.103167,1.15167,0.361416,0.000125,1.61642
66,0,0.083667,1.22171,0.386209,0.000208,1.69179
67,0,0.09625,1.15704,0.364667,0.000125,1.61808
68,0,0.084875,1.10725,0.4635,8.4e-05,1.65571
69,0.000125,0.084417,1.11437,0.376542,0.000166,1.57563
70,4.2e-05,0.095833,1.40767,0.364458,0.000167,1.86817
71,0.000167,0.089667,1.22879,0.384834,0.000166,1.70362
72,0,0.094917,1.12067,0.361042,8.3e-05,1.57671
73,4.2e-05,0.087458,1.10146,0.359959,0.00025,1.54917
74,0,0.080708,1.09179,0.4475,0.000375,1.62037
75,0,0.11225,1.173,0.382,0.000125,1.66738
76,0.000125,0.096084,1.20254,0.386459,0.000166,1.68538
77,0,0.097084,1.15775,0.364,0.000166,1.619
78,0,0.084792,1.12654,0.366792,0.000208,1.57833
79,4.1e-05,0.082459,1.10179,0.36,0.000125,1.54442
80,0,0.084083,1.19825,0.46325,0.000125,1.74571
81,0,0.095834,1.21646,0.386625,0.000167,1.69908
82,0.000125,0.097833,1.13942,0.367666,0.00025,1.60529
83,8.4e-05,0.088291,1.12742,0.355958,0.000209,1.57196
84,4.2e-05,0.083375,1.10208,0.362792,8.3e-05,1.54838
85,4.1e-05,0.081917,1.16767,0.384958,0.000125,1.63471
86,8.3e-05,0.086542,1.14658,0.466042,0.000458,1.69971
87,4.2e-05,0.110958,1.26021,0.385708,0.000167,1.75708
88,0.000125,0.097708,1.13092,0.3625,0.000125,1.59137
89,4.1e-05,0.086334,1.09825,0.366083,0.000167,1.55088
90,0,0.082708,1.41483,0.386,0.000125,1.88367
91,0,0.086584,1.20546,0.3965,0.000167,1.68871
92,0.000166,0.093709,1.13383,0.460083,4.2e-05,1.68783
93,4.2e-05,0.089042,1.13296,0.364583,0.000125,1.58675
94,0.00025,0.088375,1.11054,0.356208,8.3e-05,1.55546
95,4.2e-05,0.084417,1.22513,0.395375,0.000208,1.70517
96,0,0.098833,1.24188,0.41525,0.000167,1.75612
97,4.1e-05,0.098167,1.1855,0.387875,0.000125,1.67171
98,8.3e-05,0.093167,1.15488,0.474625,0.000166,1.72292
99,0,0.0915,1.14429,0.382583,0.000208,1.61858
100,8.3e-05,0.093167,1.23421,0.411375,0.000167,1.739
101,4.2e-05,0.102208,1.226,0.398875,0.000458,1.72758
102,0,0.11025,1.21692,0.382083,0.000125,1.70938
103,0,0.098208,1.18629,0.382542,0.000125,1.66717
104,0.000125,0.095792,1.14067,0.464791,0.000125,1.7015
105,0,0.101583,1.24208,0.390417,0.000208,1.73429
106,8.3e-05,0.101084,1.29046,0.399083,0.000334,1.79104
107,0.000125,0.100959,1.19383,0.391417,0.000291,1.68663
108,4.2e-05,0.097125,1.14158,0.371084,0.000125,1.60996
109,0,0.087084,1.15483,0.387458,0.000209,1.62958
110,4.1e-05,0.109709,1.48096,0.504083,0.000334,2.09512
111,0.000125,0.118208,1.31363,0.407625,0.000125,1.83971
112,0.000125,0.101542,1.24317,0.386541,0.000584,1.73196
113,8.3e-05,0.098334,1.15533,0.378542,0.00025,1.63254
114,0,0.091417,1.23883,0.387792,0.000292,1.71833
115,8.3e-05,0.098584,1.17429,0.442542,0.00025,1.71575
116,4.2e-05,0.11475,1.20942,0.483292,0.000208,1.80771
117,0.000125,0.095625,1.2,0.394958,0.000208,1.69092
118,0.000125,0.096333,1.16783,0.372875,0.000208,1.63738
119,0,0.089,1.19654,0.410417,0.000125,1.69608
