frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.794,0.128042,2.1465,5.06854
1,2.91337,0.107625,2.70912,5.73013
2,2.77433,0.149959,2.06712,4.99142
3,2.97075,0.150875,1.94521,5.06683
4,2.68379,0.106291,2.01346,4.80354
5,2.99492,0.115333,1.91017,5.02042
6,2.56992,0.107958,1.9805,4.65838
7,2.96267,0.109125,4.46717,7.53896
8,2.83971,0.1225,1.95546,4.91767
9,2.93292,0.111459,2.02617,5.07054
10,2.64683,0.105625,2.19704,4.9495
11,3.05933,0.107291,1.92762,5.09425
12,2.64271,0.095875,2.01242,4.751
13,3.03575,0.107958,6.47467,9.61838
14,2.68925,0.11025,1.60512,4.40463
15,2.88633,0.102375,1.70463,4.69333
16,2.69904,0.108375,1.72854,4.53596
17,2.962,0.116084,1.98771,5.06579
18,2.59621,0.102916,1.88912,4.58825
19,2.98233,0.108709,1.76433,4.85538
20,2.65788,0.125041,1.73287,4.51579
21,3.09017,0.1115,1.62175,4.82342
22,2.69646,0.106916,1.69267,4.49604
23,2.82217,0.106292,1.59542,4.52388
24,2.58492,0.1035,1.78487,4.47329
25,2.86775,0.110666,6.46283,9.44125
26,2.60342,0.11225,1.67463,4.39029
27,2.946,0.109125,1.63192,4.68704
28,2.63475,0.094042,1.69304,4.42183
29,2.92046,0.108542,1.61854,4.64754
30,2.75237,0.10775,1.98554,4.84567
31,2.87479,0.101625,1.83192,4.80833
32,2.66917,0.11975,1.91021,4.69913
33,2.96521,0.113208,1.65637,4.73479
34,2.74871,0.108458,1.60925,4.46642
35,2.86329,0.095042,1.70379,4.66212
36,2.71817,0.108458,1.89483,4.72146
37,2.90508,0.121084,1.82662,4.85279
38,2.735,0.118708,1.665,4.51871
39,2.91446,0.103667,1.73342,4.75154
40,2.64558,0.107125,1.60213,4.35483
41,2.92258,0.115916,1.66642,4.70492
42,2.58904,0.100541,1.59363,4.28321
43,2.93433,0.125666,4.02325,7.08325
44,2.6275,0.112,2.00292,4.74242
45,2.92633,0.112583,1.84933,4.88825
46,2.76904,0.106083,1.90167,4.77679
47,2.82262,0.096833,1.98904,4.9085
48,2.72225,0.110708,1.90063,4.73358
49,2.88183,0.103292,2.57917,5.56429
50,2.69612,0.107917,1.91117,4.71521
51,3.01125,0.120875,1.73158,4.86371
52,2.63404,0.103291,1.70721,4.44454
53,2.96575,0.104333,1.61071,4.68079
54,2.596,0.092125,1.7075,4.39562
55,2.89925,0.10425,1.73138,4.73487
56,2.63317,0.107291,1.66471,4.40517
57,3.16542,0.126917,1.67721,4.96954
58,2.80854,0.116583,1.73229,4.65742
59,3.01654,0.115083,1.61637,4.748
60,2.81858,0.10425,1.858,4.78083
61,2.77517,0.093584,1.80542,4.67417
62,2.72996,0.127291,1.67217,4.52942
63,2.91658,0.107542,1.65083,4.67496
64,2.77196,0.104208,1.6185,4.49467
65,2.86858,0.096084,1.65054,4.61521
66,2.59725,0.108834,1.74642,4.4525
67,2.84708,0.109417,1.78379,4.74029
68,2.65767,0.104917,1.61775,4.38033
69,2.9595,0.122708,1.64033,4.72254
70,2.57592,0.095167,1.90054,4.57163
71,2.96287,0.101583,1.60021,4.66467
72,2.59929,0.091,1.82029,4.51058
73,2.91787,0.113417,1.65629,4.68758
74,2.69758,0.125542,1.63617,4.45929
75,2.84533,0.098334,1.62333,4.567
76,2.64146,0.104583,1.67775,4.42379
77,2.86704,0.102917,1.59137,4.56133
78,2.63054,0.097917,1.91075,4.63921
79,2.83908,0.109666,1.62592,4.57467
80,2.75862,0.105375,1.63288,4.49688
81,2.88646,0.091375,1.66042,4.63825
82,2.72721,0.103208,1.60008,4.4305
83,2.85171,0.091625,1.69754,4.64088
84,2.74917,0.105292,1.75329,4.60775
85,2.84583,0.107917,1.74313,4.69688
86,2.79546,0.113791,1.66037,4.56963
87,2.89113,0.106,1.76704,4.76417
88,2.58962,0.104208,1.61642,4.31025
89,2.84946,0.119708,1.669,4.63817
90,2.55058,0.103458,2.07779,4.73183
91,2.95737,0.114792,1.63554,4.70771
92,2.56992,0.095334,1.72692,4.39217
93,2.85071,0.107167,1.61121,4.56908
94,2.59492,0.1025,1.66146,4.35888
95,3.04567,0.105625,1.61196,4.76325
96,2.59271,0.10125,1.758,4.45196
97,2.85108,0.118,1.60512,4.57421
98,2.66513,0.1,1.72479,4.48992
99,2.789,0.103667,1.6175,4.51017
100,2.67071,0.126958,1.65879,4.45646
101,2.75646,0.097042,1.58017,4.43367
102,2.7055,0.102666,1.73604,4.54421
103,2.76083,0.098792,1.78183,4.64146
104,2.71267,0.10275,1.63867,4.45408
105,2.77346,0.099667,1.68792,4.56104
106,2.81754,0.110125,1.62704,4.55471
107,2.87125,0.100208,1.68738,4.65883
108,2.56954,0.107541,1.73475,4.41183
109,2.8275,0.111125,1.75883,4.69746
110,2.62787,0.121834,1.89242,4.64213
111,2.96967,0.10475,1.60521,4.67962
112,2.54258,0.091917,1.59846,4.23296
113,2.94992,0.100625,1.61133,4.66188
114,2.65313,0.091708,1.81871,4.56354
115,2.98021,0.122958,1.68171,4.78488
116,2.60279,0.096375,1.69487,4.39404
117,2.95425,0.107292,1.65446,4.716
118,2.65046,0.098375,1.72604,4.47487
119,2.75521,0.0995,1.5935,4.44821
120,2.66938,0.095916,1.87879,4.64408
121,2.78692,0.10725,1.68608,4.58025
122,2.75704,0.12025,1.69813,4.57542
123,2.78154,0.099542,1.71275,4.59383
124,2.72404,0.103458,1.65158,4.47908
125,2.832,0.093875,1.71108,4.63696
126,2.71,0.106625,1.73746,4.55408
127,2.87812,0.130709,1.70171,4.71054
128,2.625,0.114125,1.63508,4.37421
129,2.829,0.104709,1.68279,4.6165
130,2.58763,0.101292,1.91029,4.59921
131,2.8325,0.118833,1.63692,4.58825
132,2.63813,0.097792,1.71171,4.44763
133,3.01388,0.140708,1.72542,4.88
134,2.60804,0.100417,1.78021,4.48867
135,2.873,0.107167,1.66,4.64017
136,2.57538,0.098583,1.69717,4.37113
137,2.87254,0.103833,1.62167,4.59804
138,2.65333,0.099917,1.76433,4.51758
139,2.89942,0.116417,1.60108,4.61692
140,2.635,0.101834,1.76167,4.4985
141,2.791,0.1065,1.6325,4.53
142,2.76837,0.12175,1.63508,4.52521
143,2.76946,0.094416,1.63187,4.49575
144,2.83379,0.107,1.82504,4.76583
145,2.74917,0.100584,1.66792,4.51767
146,2.6345,0.104875,1.65292,4.39229
147,2.762,0.101875,1.64167,4.50554
148,2.70121,0.102334,1.62354,4.42708
149,2.83846,0.108542,1.6675,4.6145
150,2.70087,0.106833,2.03192,4.83962
151,2.78846,0.121291,1.80833,4.71808
152,2.64317,0.107875,1.62117,4.37221
153,2.95033,0.109166,1.60529,4.66479
154,2.60371,0.094542,1.65808,4.35633
155,2.82483,0.104792,1.76704,4.69667
156,2.56279,0.100667,1.70954,4.373
157,2.92725,0.1135,1.64404,4.68479
158,2.552,0.10425,1.68567,4.34192
159,2.93454,0.106416,1.63796,4.67892
160,2.71188,0.102458,1.72517,4.5395
161,2.79442,0.100375,1.71,4.60479
162,2.62337,0.120791,1.75758,4.50175
163,2.69646,0.107625,1.59363,4.39771
164,2.66696,0.122041,1.65475,4.44375
165,2.7575,0.098833,1.60392,4.46025
166,2.73842,0.111708,1.60638,4.4565
167,2.68217,0.097708,1.81787,4.59775
168,2.76679,0.116167,1.66817,4.55112
169,2.73879,0.103459,1.70554,4.54779
170,2.77038,0.105,1.96221,4.83758
171,2.77554,0.104333,1.71067,4.59054
172,2.5845,0.09975,1.63062,4.31487
