frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
107,0.238375,0.631083,1.15758,0.354792,0.000208,2.38204
108,0.249084,0.640416,1.20092,0.369833,0.00025,2.4605
109,0.268084,0.621,1.13129,0.349792,0.00025,2.37042
110,0.239625,0.614125,1.51937,0.407291,0.000375,2.78079
111,0.273292,0.624125,1.211,0.377458,0.00025,2.48612
112,0.285333,0.631709,1.11987,0.353083,8.3e-05,2.39008
113,0.245125,0.615042,1.10783,0.348042,0.000208,2.31625
114,0.242709,0.627416,1.15992,0.353917,0.000333,2.38429
115,0.260875,0.661167,1.13054,0.356542,0.0005,2.40963
116,0.251708,0.616209,1.20033,0.365292,0.000333,2.43388
117,0.267625,0.619333,1.13971,0.378667,0.000167,2.4055
118,0.2565,0.617709,1.17775,0.408041,0.000334,2.46033
119,0.309666,0.629709,1.14387,0.363375,0.000208,2.44683
