frame,simulation_ms,ui_ms,render_ms,total_ms
0,11.9125,0.198416,3.02408,15.135
1,13.2019,0.194042,2.19104,15.587
2,11.2669,0.162708,2.69475,14.1244
3,13.36,0.165667,2.59908,16.1247
4,12.0245,0.171417,2.53654,14.7324
5,13.1407,0.174125,2.12733,15.4422
6,11.5665,0.17625,2.29933,14.0421
7,13.1145,0.16925,2.82262,16.1064
8,11.552,0.165333,2.34067,14.058
9,13.1155,0.165625,2.09392,15.3751
10,11.7587,0.176084,2.46929,14.4041
11,12.8527,0.19375,2.32417,15.3706
12,11.4496,0.171042,2.27908,13.8997
13,13.0038,0.168541,2.09667,15.269
14,11.9277,0.169959,3.12387,15.2215
15,13.2152,0.171625,2.09629,15.4831
16,11.4294,0.187458,2.21033,13.8272
17,12.8141,0.173375,2.18379,15.1713
18,11.729,0.175875,2.09675,14.0017
19,13.6755,0.167,2.12838,15.9709
20,11.4253,0.163416,2.4835,14.0723
21,12.7229,0.172917,2.31217,15.208
22,11.4256,0.160541,2.07362,13.6598
23,13.5195,0.164583,2.56042,16.2445
24,11.9622,0.1635,2.54179,14.6675
25,12.7081,0.171375,2.35408,15.2336
26,11.5003,0.165666,2.22408,13.8901
27,13.2535,0.162333,2.64096,16.0568
28,11.904,0.164084,2.06546,14.1335
29,12.6992,0.175125,2.12133,14.9957
30,11.2938,0.160292,2.70779,14.1619
31,12.7904,0.161458,2.23379,15.1856
32,11.6513,0.162208,2.10679,13.9203
33,12.994,0.164584,2.08254,15.2412
34,11.3076,0.161791,2.20675,13.6762
35,13.6687,0.165,2.59508,16.4288
36,11.868,0.174709,2.51408,14.5567
37,13.5642,0.177875,2.27263,16.0147
38,11.5092,0.197875,2.33329,14.0404
39,12.7857,0.162166,2.23879,15.1867
40,11.369,0.163625,2.12179,13.6544
41,13.1,0.165334,2.14787,15.4132
42,11.4662,0.20075,2.30304,13.97
43,13.0786,0.1705,3.25387,16.503
44,11.7971,0.165375,2.36621,14.3287
45,12.6774,0.167209,2.15529,14.9999
46,11.8986,0.164167,2.56413,14.6269
47,12.8852,0.182917,2.17704,15.2451
48,11.6782,0.164833,2.90833,14.7514
49,12.999,0.172458,2.27304,15.4445
50,11.5074,0.164416,2.46921,14.141
51,13.3362,0.16525,2.59129,16.0928
52,11.5409,0.200083,2.196,13.937
53,12.5765,0.180417,2.24871,15.0056
54,11.5265,0.160792,2.24788,13.9352
55,12.8094,0.165208,2.09779,15.0724
56,12.4411,0.196542,2.18758,14.8253
57,13.1798,0.190084,2.4745,15.8444
58,11.9045,0.177209,2.46917,14.5508
59,12.7839,0.162875,2.0965,15.0433
60,11.8763,0.16425,2.25142,14.2919
61,13.1099,0.164167,2.11596,15.39
62,11.3059,0.208875,2.22883,13.7436
63,12.7157,0.162708,2.21529,15.0937
64,11.6981,0.1655,2.12462,13.9883
65,13.1505,0.198666,2.9515,16.3007
66,12.2357,0.173917,2.48196,14.8916
67,13.4882,0.179542,2.41863,16.0863
68,12.4846,0.176875,2.50933,15.1708
69,13.6768,0.169833,2.31367,16.1603
70,12.3941,0.167333,2.47596,15.0374
71,13.3183,0.168542,2.70558,16.1924
72,12.4491,0.16975,2.15092,14.7698
73,13.0876,0.176667,2.72683,15.9911
74,11.6727,0.166292,2.72887,14.5678
75,12.7815,0.162583,2.82175,15.7659
76,11.6833,0.169708,2.11121,13.9642
77,12.8134,0.170667,2.22388,15.208
78,11.752,0.182459,2.80342,14.7379
79,12.7277,0.185375,2.23604,15.1491
80,11.5965,0.168333,2.56321,14.328
81,13.0422,0.173292,2.12771,15.3432
82,11.6738,0.173209,2.07942,13.9265
83,12.8168,0.166417,2.90254,15.8858
84,11.9174,0.165083,2.82242,14.9049
85,12.9801,0.169041,2.76704,15.9162
86,11.99,0.173083,2.52521,14.6883
87,12.8567,0.177083,2.13842,15.1722
88,11.339,0.167875,2.32046,13.8274
89,12.7643,0.178792,2.30683,15.25
90,12.3614,0.163209,2.53521,15.0598
91,13.8405,0.170416,2.58571,16.5966
92,11.8487,0.17825,2.17158,14.1985
93,12.5344,0.168916,2.16854,14.8718
94,11.3279,0.161708,2.32229,13.8119
95,12.6753,0.163167,2.24729,15.0857
96,11.5608,0.163792,2.13246,13.857
97,12.4741,0.184833,2.31771,14.9767
98,11.2117,0.16,2.21104,13.5828
99,12.6393,0.170708,2.12325,14.9332
100,11.7978,0.166584,2.70008,14.6645
101,12.7933,0.19825,2.38454,15.3761
102,11.1707,0.167709,2.25508,13.5935
103,13.1671,0.203666,2.67837,16.0492
104,11.9373,0.182334,2.14929,14.269
105,12.9423,0.19425,2.65233,15.7889
106,11.3884,0.191166,2.42467,14.0042
107,12.5166,0.172375,2.23221,14.9212
108,12.5512,0.1675,2.53292,15.2517
109,13.2315,0.1715,2.51208,15.9151
110,11.6974,0.170625,2.42883,14.2968
111,12.4512,0.178542,2.28008,14.9098
112,11.4232,0.169542,2.11867,13.7114
