frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
99,0.0165,0.091125,1.15646,0.368209,0.000208,1.6325
100,0.015667,0.082958,1.38083,0.354625,0.000208,1.83429
101,0.016042,0.080792,1.24667,0.366917,0.00025,1.71067
102,0.01575,0.090292,1.39733,0.465875,0.00025,1.9695
103,0.020166,0.115542,1.31342,0.376166,0.00025,1.82554
104,0.016958,0.093625,1.17692,0.353792,0.000291,1.64158
105,0.016208,0.082958,1.12854,0.351125,0.000208,1.57904
106,0.015875,0.081625,1.19467,0.384375,0.000125,1.67667
107,0.016125,0.083916,1.19942,0.404042,0.000291,1.70379
108,0.0235,0.102292,1.20129,0.486667,0.000167,1.81392
109,0.017084,0.0965,1.18004,0.361167,0.00025,1.65504
110,0.016459,0.086,1.13675,0.369375,0.000791,1.60938
111,0.018625,0.108791,1.18521,0.366333,4.2e-05,1.679
112,0.016208,0.083167,1.25517,0.389875,0.000292,1.74471
113,0.017125,0.092333,1.16183,0.354417,4.2e-05,1.62575
114,0.016125,0.082792,1.13283,0.442292,0.000292,1.67433
115,0.016042,0.082333,1.15546,0.362291,0.000125,1.61625
116,0.015959,0.087916,1.20562,0.373834,0.000166,1.6835
117,0.016416,0.088084,1.23762,0.410791,0.000334,1.75325
118,0.01925,0.10625,1.186,0.364542,0.0005,1.67654
119,0.016708,0.085625,1.13642,0.355042,0.00025,1.59404
