frame,simulation_ms,ui_ms,render_ms,total_ms
86,12.1744,0.165167,2.58754,14.9271
87,13.1611,0.168084,2.13183,15.461
88,11.4503,0.162666,2.30333,13.9163
89,13.0027,0.162333,2.15254,15.3175
90,12.5345,0.163083,2.47346,15.1711
91,14.083,0.204084,2.82762,17.1147
92,13.3865,0.199458,2.64042,16.2263
93,14.5889,0.206417,2.65096,17.4462
94,13.7285,0.192708,2.69846,16.6197
95,15.0626,0.1765,2.27046,17.5096
96,12.4693,0.169583,2.40646,15.0453
97,13.7773,0.1735,2.42892,16.3797
98,12.4581,0.177166,2.30463,14.9399
99,12.8842,0.179416,2.13583,15.1995
100,11.7914,0.164959,2.81133,14.7677
101,13.0224,0.177417,2.19954,15.3993
102,11.4348,0.166333,2.17192,13.7731
103,13.2163,0.166459,2.53412,15.9169
104,11.7244,0.206708,2.227,14.1581
105,12.9139,0.164125,2.69062,15.7687
106,11.5821,0.168791,2.4015,14.1524
107,12.6895,0.166084,2.12071,14.9763
108,12.8547,0.16375,2.49608,15.5145
109,13.1642,0.170834,2.52525,15.8603
110,11.9633,0.163541,2.65596,14.7828
111,12.6775,0.164,2.31246,15.154
112,11.7639,0.161792,2.16779,14.0935
113,12.8946,0.15975,2.4655,15.5199
114,11.7545,0.201958,2.2955,14.252
115,12.9157,0.165958,2.73933,15.821
116,11.8014,0.169167,2.15854,14.1291
117,12.6898,0.165,2.23238,15.0871
118,11.6868,0.163292,2.09662,13.9467
119,12.4172,0.160625,2.23888,14.8167
120,11.5024,0.162167,2.18429,13.8489
121,12.8104,0.173625,2.20054,15.1846
122,11.5171,0.201292,2.28467,14.0031
123,13.59,0.187292,2.87983,16.6572
124,12.1758,0.162958,2.63612,14.9749
125,12.8659,0.161541,2.1235,15.151
126,11.882,0.22275,2.18783,14.2926
127,12.6519,0.16525,2.11112,14.9283
128,11.5025,0.160875,2.16787,13.8313
129,12.8987,0.168,2.92525,15.992
130,12.1519,0.159709,2.53183,14.8435
131,12.947,0.161625,2.19096,15.2996
132,11.5958,0.187458,2.16933,13.9526
133,12.5141,0.159583,2.21171,14.8854
134,11.5189,0.158458,2.22267,13.9
135,12.8197,0.166791,2.10621,15.0927
136,12.541,0.158625,2.22492,14.9246
137,12.5006,0.160916,2.29054,14.9521
138,11.7335,0.174666,2.56225,14.4705
139,12.8988,0.172208,2.124,15.195
140,11.6223,0.165875,2.2275,14.0157
141,13.324,0.1825,2.30296,15.8094
142,11.4834,0.163666,2.11242,13.7595
143,12.5853,0.159125,2.10346,14.8478
144,12.0093,0.161917,2.53308,14.7043
145,12.8947,0.162791,2.14608,15.2035
146,11.4959,0.15825,2.35129,14.0054
147,12.5332,0.166,2.26554,14.9648
148,11.9069,0.16525,2.11421,14.1863
149,12.8662,0.1595,2.59925,15.6249
150,12.3165,0.163375,2.73462,15.2145
151,12.8795,0.161208,2.67642,15.7171
152,12.0839,0.16725,2.81817,15.0693
153,13.1368,0.165334,2.64162,15.9437
154,11.9082,0.207625,2.1795,14.2953
155,12.9541,0.186542,2.22904,15.3697
156,11.5385,0.170791,2.21346,13.9228
157,12.4677,0.172542,2.37671,15.017
158,12.1096,0.173208,2.53279,14.8156
159,13.2074,0.174458,2.53004,15.9119
160,11.5037,0.165958,2.25225,13.9219
161,12.3971,0.16775,2.08729,14.6521
162,11.5618,0.167,2.10783,13.8366
163,12.603,0.169,2.23217,15.0042
164,11.8584,0.164834,2.76533,14.7886
165,12.8466,0.171834,2.57117,15.5896
166,11.5458,0.17175,2.08858,13.8061
167,13.3739,0.16725,2.09542,15.6366
168,11.3923,0.20725,2.34287,13.9425
169,12.3134,0.164875,2.25554,14.7338
170,11.8746,0.170417,2.53925,14.5843
171,12.4618,0.164166,2.08583,14.7118
172,11.41,0.169375,2.25046,13.8299
173,12.3982,0.172333,2.10017,14.6707
174,11.4788,0.165417,2.1755,13.8197
175,12.5689,0.162,2.09063,14.8215
176,11.3637,0.161917,2.17254,13.6982
177,12.3187,0.16925,2.15196,14.6399
178,12.0809,0.216291,2.53087,14.8281
179,12.671,0.166917,2.10896,14.9468
