frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,1.39979,0.508958,1.37583,0.366542,8.3e-05,3.65121
1,1.27771,0.490541,1.32421,0.438208,0.000208,3.53087
2,1.36133,0.534416,1.183,0.363625,4.2e-05,3.44242
3,1.31108,0.501375,1.17558,0.350833,0.000292,3.33917
4,1.35629,0.498458,1.24033,0.382875,0.000167,3.47812
5,1.2725,0.524166,1.16792,0.35375,8.3e-05,3.31842
6,1.2265,0.484334,1.22983,0.354708,0.000375,3.29575
7,1.35404,0.534042,1.19742,0.459208,0.000167,3.54488
8,1.26983,0.499292,1.15342,0.361333,0.000292,3.28417
9,1.31196,0.494458,1.33504,0.379917,0.000166,3.52154
10,1.24129,0.512833,1.4165,0.351542,0.000166,3.52233
11,1.29871,0.516083,1.15683,0.347209,0.000291,3.31913
12,1.47271,0.509667,1.20267,0.361625,0.000166,3.54683
13,1.30875,0.488292,1.17825,0.529958,0.000125,3.50537
14,1.29592,0.547875,1.26633,0.385375,8.3e-05,3.49558
15,1.30942,0.518792,1.15496,0.354667,0.000291,3.33812
16,1.31575,0.5185,1.12383,0.387958,0.000125,3.34617
17,1.32379,0.512584,1.17783,0.364125,0.00025,3.37858
18,1.27442,0.490458,1.1645,0.372542,0.000416,3.30233
19,1.26129,0.541542,1.29883,0.480708,0.000584,3.58296
20,1.26592,0.508625,1.16808,0.357292,8.3e-05,3.3
21,1.30346,0.496375,1.16413,0.402667,0.000125,3.36675
22,1.31046,0.49775,1.16133,0.352666,0.000584,3.32279
23,1.26308,0.486667,1.16833,0.358667,0.000625,3.27738
24,1.28842,0.542917,1.18471,0.392875,0.003083,3.412
25,1.31629,0.499375,1.18637,0.516833,4.2e-05,3.51892
26,1.35521,0.496958,1.18192,0.394291,0.000167,3.42854
27,1.37854,0.514583,1.1845,0.374542,0.000375,3.45254
28,1.32942,0.509834,1.16233,0.353042,0.000208,3.35483
29,1.45758,0.505709,1.16225,0.366083,0.000333,3.49196
30,1.29617,0.495,1.43504,0.377,0.005542,3.60875
31,1.28754,0.487209,1.28975,0.451791,0.000542,3.51683
32,1.29771,0.513959,1.12933,0.360333,0.000167,3.3015
33,1.31458,0.511458,1.17308,0.379417,0.000333,3.37887
34,1.3985,0.50725,1.26937,0.363125,0.000333,3.53858
35,1.33304,0.491458,1.1875,0.376834,0.00025,3.38908
36,1.35221,0.535542,1.30875,0.376333,4.2e-05,3.57287
37,1.31746,0.500584,1.12942,0.440417,0.000125,3.388
38,1.32325,0.503167,1.19196,0.411209,0.000625,3.43021
39,1.35142,0.512292,1.13721,0.358458,0.000292,3.35967
40,1.33996,0.492917,1.1875,0.381208,0.000125,3.40171
41,1.40104,0.526917,1.14504,0.374166,0.000709,3.44787
42,1.33375,0.491291,1.1505,0.36325,0.000167,3.33896
43,1.35646,0.488083,1.18837,0.586,4.2e-05,3.61896
44,1.35712,0.515584,1.14138,0.354708,0.000542,3.36933
45,1.35996,0.509917,1.17721,0.369292,0,3.41637
46,1.48829,0.521208,1.18946,0.372167,0.000125,3.57125
47,1.297,0.485875,1.18583,0.374042,8.3e-05,3.34283
48,1.30146,0.497333,1.29946,0.384834,8.3e-05,3.48317
49,1.31192,0.507792,1.17329,0.450542,0.000208,3.44375
50,1.36854,0.512083,1.43925,0.435125,0.000208,3.75521
