frame,input_ms,ui_ms,draw_ms,total_ms
0,0.014708,0.056917,8.37971,8.45133
1,0.010709,0.054416,8.83904,8.90417
2,0.015834,0.058291,9.01733,9.09146
3,0.011375,0.055542,15.5168,15.5837
4,0.014125,0.063583,8.04342,8.12112
5,0.0095,0.051208,8.91183,8.97254
6,0.013375,0.056417,8.73621,8.806
7,0.010292,0.052666,8.23062,8.29358
8,0.01175,0.05425,8.47858,8.54458
9,0.009209,0.051041,8.19317,8.25342
10,0.012042,0.0515,8.17329,8.23683
11,0.008792,0.049208,8.88121,8.93921
12,0.012875,0.054958,8.79688,8.86471
13,0.010334,0.050791,8.13458,8.19571
14,0.011916,0.050167,8.27446,8.33654
15,0.008792,0.047291,8.88263,8.93871
16,0.01075,0.049084,8.18808,8.24792
17,0.008792,0.047917,8.31713,8.37383
18,0.011334,0.051625,7.55117,7.61412
19,0.008792,0.050833,7.96438,8.024
20,0.011167,0.050375,7.67475,7.73629
21,0.00925,0.054625,7.55146,7.61533
22,0.011083,0.055125,7.31279,7.379
23,0.008375,0.049542,7.92592,7.98383
24,0.011833,0.054334,7.43717,7.50333
25,0.010583,0.0485,7.74092,7.8
26,0.010375,0.047417,7.42304,7.48083
27,0.009458,0.049917,7.54746,7.60683
28,0.011291,0.050042,7.43967,7.501
29,0.008208,0.047834,7.85133,7.90738
30,0.011292,0.048,7.86975,7.92904
31,0.009,0.047834,7.52967,7.5865
32,0.01175,0.050209,8.05487,8.11683
33,0.008375,0.052334,7.89358,7.95429
34,0.010833,0.047209,8.24946,8.3075
35,0.00875,0.050417,7.57737,7.63654
36,0.010916,0.059625,7.35325,7.42379
37,0.008334,0.04675,7.53171,7.58679
38,0.012208,0.052458,7.29871,7.36337
39,0.008833,0.049458,8.13542,8.19371
40,0.011292,0.055875,8.00492,8.07208
41,0.011709,0.04925,8.25654,8.3175
42,0.0115,0.053209,7.80383,7.86854
43,0.011459,0.058208,7.42842,7.49808
44,0.010917,0.050416,7.49383,7.55517
45,0.010875,0.047583,7.84837,7.90683
46,0.011167,0.050208,8.18079,8.24217
47,0.008917,0.051625,8.18079,8.24133
48,0.0115,0.050834,7.45925,7.52158
49,0.008583,0.049667,7.32654,7.38479
50,0.010209,0.0465,7.45829,7.515
51,0.00875,0.051083,7.46063,7.52046
52,0.010333,0.046125,7.52417,7.58063
53,0.010584,0.050208,7.57621,7.637
54,0.011375,0.051166,7.84658,7.90913
55,0.008458,0.051833,7.98408,8.04438
56,0.010459,0.04775,7.218,7.27621
57,0.007625,0.044583,7.20604,7.25825
58,0.011375,0.047625,8.03454,8.09354
59,0.008375,0.046708,7.39421,7.44929
60,0.010584,0.048583,8.29092,8.35008
61,0.009166,0.046667,7.78483,7.84067
62,0.010125,0.050375,7.24875,7.30925
63,0.008416,0.045959,7.94388,7.99825
64,0.010375,0.0545,7.66592,7.73079
65,0.008834,0.052166,8.192,8.253
66,0.011167,0.0545,8.13596,8.20162
67,0.0095,0.055083,7.66358,7.72817
68,0.012625,0.061375,8.05213,8.12613
69,0.01175,0.057667,8.09287,8.16229
70,0.011459,0.049916,8.11962,8.181
71,0.008459,0.053625,7.28742,7.3495
72,0.012333,0.051917,7.34071,7.40496
73,0.008083,0.048542,8.11967,8.17629
74,0.0115,0.051333,8.17975,8.24258
75,0.010334,0.06275,7.75496,7.82804
76,0.010875,0.058958,7.55462,7.62446
77,0.00925,0.062166,7.83504,7.90646
78,0.01075,0.048708,7.36212,7.42158
79,0.008292,0.049958,7.95563,8.01388
80,0.010583,0.04875,7.31562,7.37496
81,0.00875,0.047917,7.95658,8.01325
82,0.012041,0.04975,7.74579,7.80758
83,0.009292,0.059833,8.43921,8.50833
84,0.012042,0.049958,8.13912,8.20112
85,0.015708,0.052125,7.73425,7.80208
86,0.012834,0.053125,8.31921,8.38517
87,0.008791,0.051167,8.07404,8.134
88,0.012333,0.053584,8.38442,8.45033
89,0.009709,0.059083,7.65729,7.72608
90,0.011083,0.048625,8.07275,8.13246
91,0.011125,0.055208,7.88083,7.94717
92,0.011042,0.052833,7.27404,7.33792
93,0.008125,0.046292,7.63171,7.68612
94,0.011,0.05375,7.84075,7.9055
95,0.009708,0.052667,8.01913,8.0815
96,0.011708,0.05025,8.14358,8.20554
97,0.009292,0.052583,8.07075,8.13263
98,0.011333,0.051958,7.83437,7.89767
99,0.011,0.070792,7.59221,7.674
100,0.013333,0.047959,7.74696,7.80825
101,0.008417,0.045625,8.10429,8.15833
102,0.01075,0.048459,7.76267,7.82188
103,0.0085,0.045458,7.95354,8.0075
104,0.010542,0.052208,8.33579,8.39854
105,0.008916,0.051542,7.88854,7.949
106,0.010417,0.048083,8.33025,8.38875
107,0.00975,0.050084,7.55762,7.61746
108,0.009875,0.047,7.43158,7.48846
109,0.007959,0.046083,7.97354,8.02758
110,0.011875,0.050958,7.31254,7.37538
111,0.01075,0.058792,7.48371,7.55325
112,0.010458,0.052125,7.9205,7.98308
113,0.009083,0.052542,8.13383,8.19546
114,0.01125,0.051084,7.35042,7.41275
115,0.008417,0.049125,7.98996,8.0475
116,0.011334,0.050625,7.51933,7.58129
117,0.00825,0.047541,7.95583,8.01163
118,0.011375,0.057042,7.68729,7.75571
119,0.008584,0.047916,7.94137,7.99787
