frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,8.4e-05,0.10725,1.53275,0.593583,0.00075,2.23442
1,4.2e-05,0.120583,2.12033,0.464042,0.000333,2.70533
2,0,0.106458,1.40271,5.46117,0.00125,6.97158
3,4.2e-05,0.161417,1.63763,0.403041,0.000417,2.20254
4,0,0.107458,1.57583,0.486,0.000125,2.16942
5,0,0.116541,1.62858,0.399041,0.000417,2.14458
6,0,0.100875,1.54083,0.411167,0.000875,2.05375
7,0,0.099,1.47408,0.407459,0.000125,1.98067
8,0,0.093167,1.45562,3.08133,0.000375,4.6305
9,0,0.125542,1.4735,0.379208,0.000333,1.97858
10,0,0.091167,1.54763,0.386125,0.000583,2.0255
11,0,0.097084,1.52612,0.431416,0.00025,2.05488
12,0,0.088417,1.42988,0.412708,0.000584,1.93158
13,0,0.088209,1.72975,0.438083,0.000333,2.25637
14,0,0.109584,1.51125,0.537083,0.000625,2.15854
15,0,0.115667,1.82088,0.406625,0.000208,2.34337
16,0,0.099458,1.44358,0.449209,0.004166,1.99642
17,0,0.201625,1.5765,0.389292,0.00025,2.16767
18,0,0.10375,1.47392,0.40475,0.000333,1.98275
19,0,0.095333,1.44275,0.492208,0.001292,2.03158
20,0,0.12025,1.28654,0.467583,0.000125,1.8745
21,0,0.108458,1.39217,0.384041,0.000125,1.88479
22,4.2e-05,0.100041,1.21746,0.368375,0.000291,1.68621
23,0,0.092833,1.16725,0.36275,0.000125,1.62296
24,0,0.099875,1.50654,0.372917,8.3e-05,1.97942
25,0,0.082417,1.18579,0.391959,0.000166,1.66033
26,0,0.1745,1.36625,0.563292,0.000333,2.10438
27,0,0.116666,1.26704,0.379125,0.000417,1.76325
28,4.2e-05,0.095833,1.19617,0.428125,0.002125,1.72229
29,0,0.182584,1.34621,0.386917,0.000125,1.91583
30,0,0.104459,1.65421,0.415958,4.2e-05,2.17467
31,4.2e-05,0.104375,1.21021,0.3705,0.00025,1.68538
32,4.2e-05,0.091958,1.17483,0.503375,0.00025,1.77046
33,0,0.1795,1.41654,0.393625,8.3e-05,1.98975
34,4.2e-05,0.089708,1.22033,0.434917,0.000167,1.74517
35,4.1e-05,0.123875,1.20913,0.386334,0.000583,1.71996
36,0,0.100083,1.19454,0.379958,0.000167,1.67475
37,0,0.092459,1.18029,0.431334,0.00175,1.70583
38,4.2e-05,0.155708,1.25575,0.464917,0.000416,1.87683
39,0,0.096083,1.57246,0.442625,8.4e-05,2.11125
40,0,0.117333,1.53321,0.422792,0.000208,2.07354
41,4.1e-05,0.102875,1.17817,0.374917,4.1e-05,1.65604
42,0,0.100542,1.55729,0.38225,0.00025,2.04033
43,0,0.090709,1.42738,0.415791,4.2e-05,1.93392
44,0,0.106834,1.18792,0.49275,0.000125,1.78763
45,0,0.088917,1.18521,0.382833,0.000334,1.65729
46,0,0.094208,1.35329,0.363625,0.000583,1.81171
47,0,0.087417,1.16233,0.370584,0.00025,1.62058
48,4.1e-05,0.086,1.30108,0.445,0.000291,1.83242
49,0,0.122,1.46971,0.377209,0.000291,1.96921
50,4.2e-05,0.09675,1.39867,0.466042,4.2e-05,1.96154
51,0,0.095417,1.30475,0.375625,4.2e-05,1.77583
52,4.2e-05,0.095542,1.18425,0.412666,0.000167,1.69267
53,0,0.102416,1.2915,0.393084,0.000291,1.78729
54,0,0.099125,1.16967,0.361708,0.000292,1.63079
55,0,0.083958,1.12783,0.369916,0.000209,1.58192
56,4.2e-05,0.100708,1.18896,0.480375,0.00025,1.77033
57,0,0.096917,1.24287,0.417458,0.000542,1.75779
58,0,0.117666,1.43696,0.386625,0.000208,1.94146
59,0,0.102375,1.17,0.3645,0.000208,1.63708
60,0,0.092375,1.14454,0.40025,0.000166,1.63733
61,0,0.096875,1.24271,0.368666,0.000334,1.70858
62,0,0.088958,1.21346,0.602666,0.000292,1.90538
63,4.2e-05,0.128292,1.32992,0.400917,0.000208,1.85938
64,0,0.100833,1.15575,0.359667,0.000458,1.61671
65,0,0.086834,1.182,0.394125,0.000208,1.66317
66,0,0.089625,1.17371,0.360833,0.000125,1.62429
67,0,0.086166,1.35692,0.391292,0.000291,1.83467
68,4.2e-05,0.101833,1.21,0.482417,0.000375,1.79467
69,4.2e-05,0.091208,1.18738,0.372333,0.000209,1.65117
70,0,0.091125,1.43992,0.363875,0.000167,1.89508
71,4.2e-05,0.088541,1.20879,0.3905,0.000292,1.68817
72,4.1e-05,0.095209,1.32604,0.394834,0.003,1.81913
73,0,0.105208,1.36192,0.363666,8.4e-05,1.83088
74,0,0.091291,1.14362,0.470792,0.000167,1.70588
75,0,0.100167,1.18783,0.378458,4.2e-05,1.6665
76,0,0.089125,1.16408,0.41,0.000333,1.66354
77,0,0.100125,1.20992,0.366958,0.000333,1.67733
78,4.2e-05,0.090458,1.12192,0.364167,0.000583,1.57717
79,0,0.086,1.17813,0.359208,0.000167,1.6235
80,0,0.085167,1.16775,0.453833,0.00025,1.707
81,0,0.093584,1.26333,0.422125,0.000167,1.77921
82,4.2e-05,0.101375,1.28404,0.39225,0.000625,1.77833
83,0,0.096833,1.15437,0.353542,0.000125,1.60488
84,4.1e-05,0.085834,1.13929,0.392875,0.000375,1.61842
85,4.2e-05,0.10975,1.15004,0.371375,4.2e-05,1.63125
86,4.2e-05,0.087791,1.12563,0.495625,0.002459,1.71154
87,4.2e-05,0.115625,1.312,0.39425,0.000791,1.82271
88,4.2e-05,0.100292,1.14775,0.356541,0.000167,1.60479
89,0,0.08525,1.11592,0.380958,4.2e-05,1.58217
90,4.2e-05,0.085833,1.40846,0.350542,8.3e-05,1.84496
91,0,0.083708,1.20546,0.396583,0.000292,1.68604
92,0,0.09825,1.2255,0.479833,0.000125,1.80371
93,0,0.088792,1.11971,0.355917,0.000583,1.565
94,0,0.084167,1.14338,0.373375,4.2e-05,1.60096
95,0,0.085833,1.1395,0.347458,4.2e-05,1.57283
96,0,0.082459,1.14712,0.406541,8.4e-05,1.63621
97,0,0.104875,1.22704,0.370083,0.000417,1.70242
98,0,0.094625,1.13321,0.436125,0.000208,1.66417
99,0,0.082459,1.10567,0.373709,0.000416,1.56225
100,4.2e-05,0.089792,1.13587,0.350708,0.00025,1.57667
101,0,0.084042,1.16075,0.40025,0.000208,1.64525
102,0,0.112167,1.18083,0.355958,0.000125,1.64908
103,0,0.08325,1.12771,0.347833,0.000208,1.559
104,0,0.079417,1.12625,0.50825,0.000291,1.71421
105,4.1e-05,0.094042,1.18042,0.369916,0.000834,1.64525
106,0,0.084834,1.1485,0.410125,0.000125,1.64358
107,0,0.095542,1.30358,0.367209,8.3e-05,1.76642
108,0,0.089042,1.14079,0.344958,0.000125,1.57492
109,0,0.080625,1.14979,0.356833,4.2e-05,1.58729
110,0,0.091916,1.39004,0.446583,0.000167,1.92871
111,0,0.085041,1.19875,0.387834,0.000541,1.67217
112,0,0.10975,1.34737,0.370541,0.000417,1.82808
113,4.1e-05,0.098834,1.17808,0.348875,4.2e-05,1.62587
114,0,0.085416,1.11292,0.349625,8.3e-05,1.54804
115,4.2e-05,0.083667,1.17054,0.352917,0.000167,1.60733
116,4.2e-05,0.080458,1.19663,0.531042,0.000125,1.80829
117,0,0.100958,1.22592,0.366958,0.00025,1.69408
118,4.2e-05,0.08775,1.13312,0.346583,0.000458,1.56796
119,0,0.080875,1.12033,0.34325,0.000167,1.54462
