frame,input_ms,ui_ms,draw_ms,total_ms
0,0.01025,0.036791,0.9885,1.03554
1,0.007625,0.047833,1.05179,1.10725
2,0.012833,0.040292,1.09133,1.14446
3,0.007958,0.047917,2.517,2.57287
4,0.010292,0.049875,1.03742,1.09758
5,0.007625,0.036541,0.986042,1.03021
6,0.010333,0.035375,0.963667,1.00937
7,0.008625,0.04175,1.00567,1.05604
8,0.009375,0.0355,0.942875,0.98775
9,0.007375,0.034959,0.962041,1.00438
10,0.009541,0.034959,1.06783,1.11233
11,0.007583,0.050584,1.44754,1.50571
12,0.010833,0.042792,1.03333,1.08696
13,0.007708,0.038417,1.07125,1.11738
14,0.009625,0.038,1.07579,1.12342
15,0.007417,0.037208,1.07492,1.11954
16,0.012958,0.043042,1.06537,1.12138
17,0.00725,0.044833,0.976542,1.02862
18,0.009125,0.034709,1.17125,1.21508
19,0.0075,0.035875,1.01633,1.05971
20,0.00975,0.037459,0.937,0.984209
21,0.0075,0.036875,0.892417,0.936792
22,0.012167,0.035083,1.09633,1.14358
23,0.007292,0.034875,1.02025,1.06242
24,0.009166,0.0425,1.13233,1.184
25,0.00925,0.049709,1.11987,1.17883
26,0.009416,0.041334,0.976541,1.02729
27,0.007833,0.038375,0.908208,0.954416
28,0.009,0.040625,0.980833,1.03046
29,0.007208,0.035209,0.919583,0.962
30,0.009625,0.039334,0.90575,0.954709
31,0.007084,0.034291,0.925459,0.966834
32,0.008958,0.033959,0.913083,0.956
33,0.007167,0.034875,1.10475,1.14679
34,0.0095,0.03925,0.999292,1.04804
35,0.007459,0.040125,1.024,1.07158
36,0.012042,0.04125,0.928583,0.981875
37,0.007458,0.034708,0.899417,0.941583
38,0.009458,0.0345,0.957292,1.00125
39,0.007084,0.034541,0.943584,0.985209
40,0.00925,0.036417,1.07296,1.11862
41,0.009834,0.037,1.04196,1.08879
42,0.0105,0.0435,0.99475,1.04875
43,0.007459,0.042041,0.953625,1.00313
44,0.011958,0.039667,0.942583,0.994208
45,0.009833,0.035625,0.898917,0.944375
46,0.009208,0.034542,0.925417,0.969167
47,0.007334,0.03425,1.01662,1.05821
48,0.009,0.035625,0.901083,0.945708
49,0.007083,0.034208,0.966042,1.00733
50,0.009708,0.03875,0.966083,1.01454
51,0.007208,0.035709,0.914333,0.95725
52,0.009458,0.034959,0.900916,0.945333
53,0.007292,0.034333,0.886459,0.928084
54,0.0115,0.033792,0.900708,0.946
55,0.007417,0.03375,1.06275,1.10392
56,0.009833,0.035042,0.921083,0.965958
57,0.007083,0.034042,0.893166,0.934291
58,0.009458,0.034875,1.01654,1.06088
59,0.00775,0.0435,0.991541,1.04279
60,0.009416,0.037625,0.981417,1.02846
61,0.007125,0.035583,0.898833,0.941541
62,0.008417,0.034625,1.03163,1.07467
63,0.007209,0.035375,0.926458,0.969042
64,0.009167,0.034541,0.941292,0.985
65,0.006916,0.033792,0.920958,0.961666
66,0.009084,0.0335,0.951833,0.994417
67,0.007791,0.042209,0.957958,1.00796
68,0.009708,0.037042,0.886333,0.933083
69,0.006875,0.033375,0.98125,1.0215
70,0.008625,0.034709,0.884833,0.928167
71,0.006958,0.033792,0.89925,0.94
72,0.008542,0.0335,0.928375,0.970417
73,0.007125,0.034125,0.879291,0.920541
74,0.008583,0.033084,1.046,1.08767
75,0.00725,0.047625,0.972708,1.02758
76,0.008833,0.038792,0.915208,0.962833
77,0.006959,0.033875,0.976375,1.01721
78,0.008917,0.034875,0.958625,1.00242
79,0.006917,0.034958,0.978875,1.02075
80,0.008709,0.037541,0.975792,1.02204
81,0.007167,0.034375,0.959208,1.00075
82,0.008417,0.03375,0.876916,0.919083
83,0.006833,0.033458,1.02612,1.06642
84,0.010834,0.055333,1.07075,1.13692
85,0.009,0.036583,0.924167,0.96975
86,0.008708,0.033708,0.883542,0.925958
87,0.006958,0.03325,0.898625,0.938833
88,0.008666,0.03475,0.907042,0.950458
89,0.006917,0.033167,0.904291,0.944375
90,0.008584,0.033333,0.903292,0.945209
91,0.006916,0.032917,0.96275,1.00258
92,0.008667,0.03525,0.965666,1.00958
93,0.006958,0.033667,0.88075,0.921375
94,0.008542,0.033541,0.923417,0.9655
95,0.007541,0.033334,0.879333,0.920208
96,0.008875,0.033167,0.899458,0.9415
97,0.007041,0.03325,0.882584,0.922875
98,0.008458,0.0345,0.89575,0.938708
99,0.006833,0.033042,0.96875,1.00863
100,0.009959,0.036,0.983625,1.02958
101,0.00725,0.041084,0.90175,0.950084
102,0.008541,0.037459,0.887958,0.933958
103,0.006833,0.0365,0.921042,0.964375
104,0.008583,0.034542,0.923541,0.966666
105,0.006833,0.033417,0.895917,0.936167
106,0.008417,0.0335,1.02421,1.06612
107,0.009041,0.036834,0.908916,0.954791
108,0.008583,0.03275,0.918042,0.959375
109,0.008917,0.044125,0.930083,0.983125
110,0.008875,0.042292,0.914792,0.965959
111,0.006875,0.033208,0.904042,0.944125
112,0.008667,0.033,0.874875,0.916542
113,0.006875,0.033,0.956875,0.99675
114,0.008375,0.033375,0.893666,0.935416
115,0.006792,0.032916,0.947042,0.98675
116,0.009333,0.037459,0.93075,0.977542
117,0.006959,0.034833,0.935417,0.977209
118,0.030334,0.034583,0.9165,0.981417
119,0.006917,0.033167,0.882875,0.922959
