frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0,0.090042,1.41071,0.496292,0.00025,1.99729
1,4.1e-05,0.10275,1.54758,0.475416,0.000417,2.12621
2,8.4e-05,0.138916,1.44658,5.05762,0.001,6.64421
3,8.3e-05,0.165333,1.51554,0.393625,0.000125,2.07471
4,0,0.116125,1.53067,0.393542,0.000333,2.04067
5,4.2e-05,0.105458,1.41183,0.415209,0.000166,1.93271
6,0.000167,0.092375,1.44217,0.468166,0.000167,2.00304
7,0,0.110667,1.53558,0.433,0.000208,2.07946
8,4.2e-05,0.110042,1.44013,1.71704,0.000125,3.26737
9,0,0.10925,1.216,0.397792,0.00025,1.72329
10,0.000125,0.098291,1.70746,0.426958,0.00025,2.23308
11,0.000125,0.11125,1.38121,0.379459,0.000125,1.87217
12,0,0.098083,1.3555,0.364917,8.3e-05,1.81858
13,4.1e-05,0.087042,1.53933,0.398167,8.3e-05,2.02467
14,0.000125,0.099542,1.57521,0.47475,0.000667,2.15029
15,0,0.114208,1.51375,0.421709,0.000291,2.04996
16,0,0.101875,1.44967,0.408792,0.001292,1.96162
17,4.1e-05,0.132209,1.42938,0.371375,4.1e-05,1.93304
18,4.2e-05,0.08975,1.48871,0.441542,0.000375,2.02042
19,4.2e-05,0.116458,1.50117,0.410458,0.000125,2.02825
20,0,0.109375,1.42338,0.476792,8.3e-05,2.00963
21,0,0.098583,1.16983,0.430291,0.000292,1.699
22,0,0.108583,1.24771,0.39125,0.000125,1.74767
23,4.2e-05,0.113625,1.324,0.434208,0.000167,1.87204
24,4.2e-05,0.112625,1.2655,0.372541,8.4e-05,1.75079
25,4.1e-05,0.101125,1.1545,0.348292,8.3e-05,1.60404
26,0,0.083709,1.20913,0.447083,4.2e-05,1.73996
27,0.000208,0.089292,1.20083,0.417375,0.000417,1.70812
28,4.2e-05,0.101791,1.32979,0.368583,0.000167,1.80038
29,4.1e-05,0.096792,1.13292,0.361833,0.000125,1.59171
30,0,0.0875,1.37742,0.36575,8.3e-05,1.83075
31,4.2e-05,0.102041,1.17996,0.361625,8.3e-05,1.64375
32,0,0.092209,1.21458,0.530917,0.000166,1.83787
33,4.1e-05,0.110209,1.33379,0.374042,0.000125,1.81821
34,0,0.09875,1.13842,0.3595,8.4e-05,1.59675
35,0,0.09175,1.14867,0.37575,4.2e-05,1.61621
36,4.2e-05,0.087791,1.13192,0.362292,4.1e-05,1.58208
37,4.1e-05,0.084959,1.19525,0.431916,0.000334,1.7125
38,0,0.102042,1.14596,0.44675,0.000125,1.69487
39,0,0.092042,1.14292,0.352708,4.2e-05,1.58771
40,0,0.087625,1.09917,0.359667,0.000541,1.547
41,0,0.1015,1.14525,0.353583,4.2e-05,1.60038
42,4.1e-05,0.088375,1.16725,0.388375,0.000209,1.64425
43,0,0.145833,1.34533,0.378166,0.000334,1.86967
44,0,0.095666,1.11329,0.453458,0.00025,1.66267
45,4.2e-05,0.087541,1.148,0.35825,0.000125,1.59396
46,0,0.087292,1.13304,0.347083,0.000125,1.56754
47,0,0.085334,1.16079,0.433084,0.000166,1.67938
48,4.2e-05,0.102792,1.15496,0.358042,0.000125,1.61596
49,0,0.088458,1.11496,0.346166,4.2e-05,1.54963
50,0,0.083667,1.38392,0.4435,4.2e-05,1.91112
51,0,0.100292,1.14658,0.362959,0.000166,1.61
52,4.2e-05,0.09425,1.15704,0.394125,4.1e-05,1.6455
