frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.81513,0.11775,2.02846,4.96133
1,2.88954,0.1075,2.76617,5.76321
2,2.70954,0.125708,2.12758,4.96283
3,3.05488,0.121833,1.88521,5.06192
4,2.68296,0.108667,2.02933,4.82096
5,3.10975,0.113666,1.89271,5.11613
6,2.62121,0.115583,2.113,4.84979
7,2.90175,0.110791,4.54288,7.55542
8,2.82971,0.117375,1.88488,4.83196
9,2.92258,0.119167,2.09358,5.13533
10,2.62446,0.108042,2.15362,4.88612
11,3.09558,0.124917,1.90575,5.12625
12,2.62913,0.104875,1.95,4.684
13,3.11604,0.109458,6.36979,9.59529
14,2.681,0.148541,1.69129,4.52083
15,3.01692,0.155708,1.74863,4.92125
16,2.6525,0.113875,1.79642,4.56279
17,3.00583,0.121084,1.88088,5.00779
18,2.614,0.113125,2.04129,4.76842
19,3.04829,0.118167,1.87421,5.04067
20,2.70996,0.154084,2.04596,4.91
21,2.92687,0.116458,1.67496,4.71829
22,2.98963,0.126875,1.66425,4.78075
23,2.81225,0.123916,1.64958,4.58575
24,2.75329,0.113625,1.63163,4.49854
25,2.77921,0.102667,7.10296,9.98483
26,2.644,0.137167,1.87058,4.65175
27,2.82275,0.115666,1.71579,4.65421
28,2.82108,0.143041,1.67804,4.64217
29,2.75362,0.165416,1.72412,4.64317
30,2.78246,0.111,1.92504,4.8185
31,2.83429,0.099125,1.96767,4.90108
32,2.88942,0.115125,1.63604,4.64058
33,3.08521,0.115166,1.65104,4.85142
34,2.59475,0.096917,1.67896,4.37063
35,2.91492,0.114833,1.8405,4.87025
36,2.58083,0.1115,1.98867,4.681
37,3.08342,0.119708,1.77713,4.98025
38,2.63563,0.107,1.68896,4.43158
39,3.04346,0.115375,1.62404,4.78287
40,2.61417,0.112167,1.80875,4.53508
41,2.83917,0.10825,1.61204,4.55946
42,2.61308,0.115,1.85813,4.58621
43,2.80817,0.112875,7.01762,9.93867
44,2.68379,0.126833,1.95342,4.76404
45,3.07233,0.1175,1.88279,5.07263
46,2.57742,0.101917,2.01437,4.69371
47,2.83738,0.110208,1.88462,4.83221
48,2.75263,0.1665,2.02954,4.94867
49,2.81162,0.111208,2.34375,5.26658
50,2.73604,0.119375,1.91463,4.77004
51,2.89692,0.113916,1.81825,4.82908
52,2.65854,0.113125,1.61333,4.385
53,2.83438,0.115291,1.887,4.83667
54,2.58108,0.11125,1.669,4.36133
55,2.95767,0.12175,1.79129,4.87071
56,2.59292,0.107,1.61142,4.31133
57,2.93812,0.114834,1.62767,4.68063
58,2.65129,0.112042,1.70721,4.47054
59,3.02033,0.118208,1.64183,4.78038
60,2.59108,0.09825,1.96104,4.65038
61,2.78992,0.109084,1.74271,4.64171
62,2.66108,0.114166,1.89021,4.66546
63,2.9235,0.109584,1.68696,4.72004
64,2.69808,0.114708,1.62558,4.43837
65,2.81079,0.098833,1.655,4.56463
66,2.77554,0.120125,1.81958,4.71525
67,2.79667,0.114083,1.70667,4.61742
68,2.86987,0.112667,1.64396,4.6265
69,2.77558,0.097334,1.79908,4.672
70,2.67254,0.11125,2.57617,5.35996
71,3.03679,0.126542,1.74771,4.91104
72,2.57967,0.104833,1.78608,4.47058
73,3.02588,0.149042,1.78646,4.96138
74,2.60896,0.107042,1.69346,4.40946
75,2.99158,0.120584,1.65558,4.76775
76,2.55467,0.098458,1.78483,4.43796
77,2.7655,0.108083,1.64946,4.52304
78,2.67988,0.10425,1.98908,4.77321
79,2.8255,0.110416,1.69371,4.62962
80,2.69175,0.132625,1.82212,4.6465
81,2.83771,0.111708,1.72317,4.67258
82,2.71933,0.11075,1.68129,4.51138
83,2.87154,0.101125,1.64962,4.62229
84,2.85938,0.115083,1.74525,4.71971
85,2.82788,0.1125,1.8815,4.82188
86,2.63192,0.107125,1.63496,4.374
87,2.85692,0.112375,1.84417,4.81346
88,2.56629,0.110583,1.64842,4.32529
89,2.96437,0.122916,1.7605,4.84779
90,2.59533,0.102584,2.083,4.78092
91,2.941,0.116625,1.66613,4.72375
92,2.58321,0.098042,1.78671,4.46796
93,2.83625,0.112333,1.64717,4.59575
94,2.57433,0.096833,1.76917,4.44033
95,2.84413,0.108916,1.63921,4.59225
96,2.54725,0.098666,1.88954,4.53546
97,2.94571,0.115209,1.6975,4.75842
98,2.83712,0.1165,1.68471,4.63833
99,2.74763,0.097792,1.62425,4.46967
100,2.69196,0.109166,1.62538,4.4265
101,2.75879,0.115041,1.67517,4.549
102,2.71829,0.115291,1.78438,4.61796
103,2.76329,0.11225,1.76892,4.64446
104,2.71588,0.112042,1.63925,4.46717
105,2.82725,0.10125,1.78196,4.71046
106,2.60021,0.10325,1.65063,4.35408
107,2.86504,0.122583,1.80979,4.79742
108,2.56312,0.154208,1.78929,4.50662
109,2.88583,0.112541,1.72658,4.72496
110,2.59458,0.100542,2.00846,4.70358
111,2.90437,0.112583,1.65283,4.66979
112,2.54796,0.099833,1.69633,4.34413
113,2.87283,0.1085,1.63854,4.61988
114,2.63154,0.095209,1.90446,4.63121
115,2.80012,0.113125,1.64875,4.562
116,2.618,0.100291,1.86363,4.58192
117,2.77854,0.10525,1.71421,4.598
118,2.79525,0.114541,1.66829,4.57808
119,2.72921,0.099292,1.70767,4.53617
120,2.76542,0.113667,1.76254,4.64163
121,2.78025,0.104209,1.76212,4.64658
122,2.80408,0.110125,1.66987,4.58408
123,2.76096,0.097875,1.72133,4.58017
124,2.74679,0.112084,1.66096,4.51983
125,2.82642,0.102541,1.85062,4.77958
126,2.59229,0.105541,1.78667,4.4845
127,2.93225,0.130333,1.68625,4.74883
128,2.60192,0.097833,1.70529,4.40504
129,2.91383,0.110958,1.68892,4.71371
130,2.55083,0.1095,1.95121,4.61154
131,2.85887,0.108917,1.64325,4.61104
132,2.64996,0.107,1.85737,4.61433
133,2.88283,0.11875,1.67417,4.67575
134,2.59383,0.1025,1.79896,4.49529
135,2.78679,0.1135,1.62488,4.52517
136,2.71642,0.128833,1.79271,4.63796
137,2.711,0.101375,1.70004,4.51242
138,2.76204,0.112042,1.78988,4.66396
139,2.78333,0.10675,1.72179,4.61188
140,2.72104,0.111792,1.91583,4.74867
141,2.75529,0.102375,1.67367,4.53133
142,2.75537,0.106875,1.65512,4.51738
143,2.78458,0.109666,1.78717,4.68142
144,2.59796,0.107209,1.77954,4.48471
145,2.81387,0.119708,1.81763,4.75121
146,2.52283,0.103584,1.70779,4.33421
147,2.88546,0.116291,1.63779,4.63954
