frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.367083,0.682584,1.58912,0.465541,0.000584,3.10492
1,0.313792,0.669333,1.59079,0.391125,0.000417,2.96546
2,0.27175,0.643709,4.84896,0.399167,0.00125,6.16483
3,0.394291,0.729542,1.45471,0.402209,0.001125,2.98188
4,0.304875,0.72125,1.74317,0.406542,0.000583,3.17642
5,0.303959,0.667333,1.46346,0.468167,0.000583,2.9035
6,0.572834,0.733,1.58537,0.483291,0.0005,3.375
7,0.316833,0.643084,1.42467,0.391709,0.000541,2.77683
8,0.276791,0.631375,2.67158,0.408208,0.000792,3.98875
9,0.309708,0.699834,1.52192,0.433959,0.000708,2.96612
10,0.353041,0.679834,2.17433,0.445167,0.000625,3.653
11,0.316541,0.679667,1.62717,0.476583,0.001125,3.10108
12,0.361417,0.646458,1.37625,0.38875,0.000333,2.77321
13,0.268458,0.635792,1.39004,0.449666,0.000417,2.74437
14,0.2925,0.672792,1.42338,0.438,0.000875,2.82754
15,0.34,0.722542,1.22504,0.393042,0.000458,2.68108
16,0.301084,0.634625,1.16575,0.376666,0.000459,2.47858
17,0.262125,0.685417,1.16858,0.368084,4.1e-05,2.48425
18,0.279333,0.707,1.36867,0.389958,0.000417,2.74538
19,0.29075,0.632584,1.15142,0.364292,0.000125,2.43917
20,0.25075,0.637834,1.31875,0.389708,0.000167,2.59721
21,0.306542,0.677792,1.40396,0.403833,0.000334,2.79246
22,0.308417,0.64275,1.16338,0.372791,0.000375,2.48771
23,0.271292,0.664458,1.36088,0.40075,0.000208,2.69758
24,0.288916,0.667834,1.45162,0.405541,0.000209,2.81413
25,0.330041,0.639667,1.177,0.401667,0.000416,2.54879
26,0.298375,0.665625,1.43321,0.391167,0.000333,2.78871
27,0.294791,0.652,1.28038,0.389959,0.000708,2.61783
28,0.506,0.648708,1.16925,0.371417,0.000125,2.6955
29,0.258125,0.628417,1.30754,0.378167,0.000208,2.57246
30,0.263583,0.673375,1.52788,0.434667,0.000458,2.89996
31,0.383917,0.682875,1.20738,0.387458,0.000333,2.66196
32,0.292042,0.679333,1.32467,0.395583,0.000208,2.69183
33,0.27925,0.667708,1.21771,0.4045,0.000291,2.56946
34,0.292625,0.647791,1.2065,0.371084,0.000125,2.51812
35,0.255792,0.661125,1.24154,0.422667,0.000208,2.58133
36,0.313833,0.667458,1.19704,0.404208,4.2e-05,2.58258
37,0.312833,0.679,1.2335,0.393167,0.00025,2.61875
38,0.274792,0.655,1.42392,0.394459,0.000166,2.74833
39,0.273917,0.662791,1.31558,0.375625,0.000541,2.62846
40,0.3135,0.677709,1.31983,0.506917,0.000166,2.81813
41,0.284042,0.633625,1.13617,0.353583,8.3e-05,2.4075
42,0.241542,0.636,1.18004,0.3745,0.000125,2.43221
43,0.246334,0.637,1.22079,0.369875,0.000292,2.47429
44,0.271917,0.640833,1.38825,0.381042,0.000667,2.68271
45,0.268167,0.630125,1.181,0.397625,0.000375,2.47729
46,0.303542,0.664833,1.26646,0.42575,0.000584,2.66117
47,0.30675,0.651125,1.24071,0.6335,0.000375,2.83246
48,0.311791,0.702459,1.21446,0.383833,0.00025,2.61279
49,0.248,0.637291,1.20658,0.431916,0.00025,2.52404
50,0.283625,0.67975,1.59613,0.374834,0.000291,2.93463
51,0.273625,0.627125,1.14542,0.384917,0.000417,2.4315
52,0.25925,0.618583,1.16821,0.431,0.001125,2.47817
53,0.353916,0.639167,1.15296,0.362334,0.000208,2.50858
54,0.243042,0.614375,1.12842,0.35975,8.3e-05,2.34567
55,0.313875,0.620416,1.1275,0.359,0.000292,2.42108
56,0.240792,0.638291,1.31913,0.39,0.000209,2.58842
57,0.294042,0.626208,1.13233,0.353542,0.000167,2.40629
58,0.246583,0.616584,1.16079,0.366834,0.000416,2.39121
59,0.246166,0.636292,1.18975,0.392667,0.000333,2.46521
60,0.269958,0.621917,1.19208,0.413834,8.3e-05,2.49788
61,0.27075,0.654792,1.20229,0.400208,0.000333,2.52838
62,0.257875,0.633125,1.27167,0.394875,0.000416,2.55796
63,0.331,0.690708,1.24942,0.393,0.000333,2.66446
64,0.281208,0.6285,1.10779,0.360625,0.000333,2.37846
65,0.24225,0.623708,1.1035,0.370125,0.000167,2.33975
66,0.25125,0.634625,1.275,0.381125,0.000208,2.54221
67,0.267542,0.625541,1.13096,0.361291,0.000209,2.38554
68,0.249292,0.638667,1.23121,0.367583,4.2e-05,2.48679
69,0.273584,0.645125,1.19575,0.394333,0.000375,2.50917
70,0.38975,0.637875,1.40717,0.358875,0.000167,2.79383
71,0.248958,0.616875,1.16608,0.374125,0.000292,2.40633
72,0.245958,0.616125,1.16446,0.376125,0.00025,2.40292
73,0.29375,0.692417,1.24404,0.386709,0.000416,2.61733
74,0.265458,0.651292,1.253,0.372166,0.000125,2.54204
75,0.271583,0.621208,1.15833,0.388666,0.000167,2.43996
76,0.302208,0.683375,1.29496,0.396875,0.000417,2.67783
77,0.272709,0.639541,1.13792,0.354833,0.000125,2.40512
78,0.238041,0.614375,1.15371,0.363125,4.1e-05,2.36929
79,0.238292,0.627833,1.17579,0.395375,0.00025,2.43754
80,0.300125,0.642416,1.24258,0.3815,0.000291,2.56692
81,0.2805,0.625334,1.13829,0.350125,0.000167,2.39442
82,0.268375,0.6215,1.14242,0.3545,8.3e-05,2.38687
83,0.331625,0.678583,1.23892,0.360083,0.000292,2.6095
84,0.271959,0.618333,1.12708,0.349334,0.000208,2.36692
85,0.238625,0.6345,1.13617,0.350875,0.000291,2.36046
86,0.265291,0.614,1.37367,0.451,0.000917,2.70487
87,0.308375,0.662208,1.20296,0.381625,0.000125,2.55529
88,0.254375,0.6255,1.14996,0.361958,0.000208,2.392
89,0.262,0.635583,1.20237,0.454459,0.0005,2.55492
90,0.329583,0.662458,1.47075,0.374417,0.000125,2.83733
91,0.257292,0.650791,1.22113,0.379042,0.000125,2.50838
92,0.274,0.657542,1.30371,0.44175,0.000167,2.67717
93,0.2925,0.627458,1.14033,0.356208,4.2e-05,2.41654
94,0.247666,0.637584,1.13546,0.364958,0.000125,2.38579
95,0.309708,0.624917,1.16496,0.380625,8.3e-05,2.48029
96,0.250792,0.6585,1.26058,0.385084,0.000416,2.55538
97,0.38825,0.627084,1.16204,0.351834,0.00025,2.52946
98,0.2435,0.615667,1.23996,0.369959,0.000125,2.46921
99,0.262708,0.631459,1.24204,0.374709,0.001166,2.51208
100,0.343917,0.624542,1.166,0.358791,0.000292,2.49354
101,0.242583,0.613875,1.15821,0.359292,0.000125,2.37408
102,0.245125,0.61375,1.15679,0.387,0.000292,2.40296
103,0.304209,0.667208,1.17433,0.359375,0.000417,2.50554
104,0.248125,0.616167,1.23296,0.364042,0.000125,2.46142
105,0.261667,0.620375,1.16533,0.399375,0.000208,2.44696
