frame,simulation_ms,ui_ms,render_ms,total_ms
128,11.8265,0.160334,2.11083,14.0977
129,12.8986,0.164125,2.78563,15.8483
130,11.9145,0.163125,2.63896,14.7165
131,12.9407,0.170208,2.21946,15.3304
132,11.4238,0.164042,2.20896,13.7968
133,12.7007,0.162375,2.06125,14.9243
134,11.312,0.186333,2.45696,13.9553
135,12.4838,0.166958,2.1135,14.7643
136,12.23,0.159959,2.10733,14.4973
137,12.6152,0.162666,2.11475,14.8926
138,11.6539,0.171,2.85725,14.6822
139,12.4514,0.183417,2.17233,14.8071
140,11.5706,0.163167,2.23729,13.971
141,13.157,0.166833,2.12204,15.4458
142,11.4003,0.163667,2.29129,13.8553
143,12.2926,0.200375,2.20463,14.6976
144,11.8972,0.162667,2.6085,14.6684
145,12.8057,0.198625,2.26896,15.2733
146,11.3587,0.163708,2.49317,14.0155
147,12.5897,0.163375,2.21583,14.9689
148,11.8203,0.176042,2.28096,14.2773
149,12.9908,0.164958,2.52158,15.6774
150,12.251,0.162,2.47175,14.8847
151,12.6898,0.16625,2.92013,15.7762
152,12.0744,0.168583,3.08504,15.328
153,12.9715,0.170417,2.62379,15.7658
154,11.536,0.165042,2.14408,13.8451
155,12.7558,0.1685,2.20133,15.1256
156,11.5916,0.164084,2.26946,14.0251
157,12.3424,0.176209,2.23954,14.7582
158,11.7726,0.159958,2.619,14.5516
159,13.1723,0.16675,2.75517,16.0942
160,11.7587,0.166834,2.22917,14.1547
161,12.0872,0.164333,2.20029,14.4519
162,11.4958,0.161417,2.16825,13.8255
163,12.5393,0.158083,2.20708,14.9045
164,11.6607,0.1615,2.75321,14.5754
165,12.6122,0.16375,2.61667,15.3926
166,11.3866,0.161541,2.1365,13.6846
167,12.9505,0.163167,2.07112,15.1847
168,11.3148,0.183958,2.34221,13.8409
169,12.0984,0.166208,2.39154,14.6561
170,11.4781,0.169125,2.48762,14.1349
171,12.4488,0.168125,2.1135,14.7304
172,11.1617,0.162583,2.26463,13.5889
173,12.0567,0.162167,2.12296,14.3418
174,12.0026,0.210667,2.3805,14.5938
175,12.9606,0.192417,2.23683,15.3898
176,11.319,0.175541,2.24517,13.7397
177,12.3503,0.1755,2.15354,14.6793
178,12.0469,0.168708,2.4995,14.7151
179,12.9538,0.179542,2.2705,15.4038
