frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.02075,0.10625,1.51408,0.399709,0.000375,2.04117
1,0.019917,0.107833,1.52917,0.366083,0.000459,2.02346
2,0.017625,0.093333,1.17487,0.369542,8.3e-05,1.65546
3,0.016542,0.09375,1.19146,0.375459,0,1.67721
4,0.018291,0.087417,1.13054,0.50475,0.000125,1.74113
5,0.021958,0.096792,1.30812,0.400125,0.000166,1.82717
6,0.020792,0.105083,1.27737,0.413458,8.4e-05,1.81679
7,0.020041,0.089709,1.21738,0.359666,4.2e-05,1.68683
8,0.0175,0.089708,1.25671,0.390708,4.2e-05,1.75467
9,0.017209,0.089291,1.19167,0.396625,0.000333,1.69512
10,0.017416,0.08675,1.34854,0.490625,0.000292,1.94362
11,0.020584,0.108958,1.29225,0.378667,0.000375,1.80083
12,0.018167,0.090541,1.14396,0.348291,0.00025,1.60121
13,0.015791,0.084667,1.17783,0.349375,0.000125,1.62779
14,0.016625,0.084125,1.10604,0.353208,4.2e-05,1.56004
15,0.016125,0.083709,1.37746,0.392875,0.00025,1.87042
16,0.018042,0.101458,1.24113,0.525292,0.000125,1.88604
17,0.017917,0.09075,1.15925,0.358083,4.2e-05,1.62604
18,0.017041,0.085334,1.16467,0.353542,4.2e-05,1.62062
19,0.016166,0.082792,1.10537,0.355542,8.3e-05,1.55996
20,0.021417,0.09275,1.69783,0.369667,0.000167,2.18183
21,0.017083,0.0935,1.15233,0.34775,0.000125,1.61079
22,0.017042,0.084083,1.12133,0.441541,0.000125,1.66413
23,0.01825,0.0875,1.20583,0.367125,4.1e-05,1.67875
24,0.017041,0.088875,1.17692,0.421417,0.000208,1.70446
25,0.018708,0.115833,1.28608,0.37325,0.000208,1.79408
26,0.023459,0.097708,1.13062,0.35675,0.000208,1.60875
27,0.016833,0.08725,1.13375,0.354375,8.3e-05,1.59229
28,0.016875,0.08475,1.156,0.446792,0.000292,1.70471
29,0.017583,0.093417,1.32533,0.424167,0.000166,1.86067
30,0.018917,0.101042,1.19796,0.391625,8.3e-05,1.70962
31,0.018042,0.090916,1.18725,0.3505,4.2e-05,1.64675
32,0.016542,0.083083,1.12654,0.352583,4.2e-05,1.57879
33,0.01825,0.107041,1.15475,0.346709,8.3e-05,1.62683
34,0.016917,0.082291,1.15667,0.385917,8.3e-05,1.64187
35,0.023625,0.140916,1.24571,0.362833,8.3e-05,1.77317
36,0.017084,0.090791,1.11421,0.34625,0.000125,1.56846
37,0.016833,0.085334,1.12062,0.344458,4.2e-05,1.56729
38,0.016791,0.084375,1.21892,0.343083,4.2e-05,1.66321
39,0.016792,0.086792,1.138,0.42725,0.000166,1.669
40,0.019958,0.10075,1.66725,0.366667,0.000166,2.15479
41,0.016625,0.09275,1.22033,0.348917,8.3e-05,1.67871
42,0.017292,0.088542,1.12896,0.35775,0.000292,1.59283
43,0.017208,0.093375,1.1345,0.359417,8.3e-05,1.60458
44,0.016583,0.087583,1.22762,0.434375,0.000125,1.76629
45,0.019667,0.112625,1.19479,0.386,0.000542,1.71362
46,0.01725,0.10125,1.12608,0.34925,0.000167,1.594
47,0.015833,0.083583,1.312,0.51175,4.2e-05,1.92321
48,0.018667,0.092291,1.17779,0.367042,4.1e-05,1.65583
49,0.01675,0.089625,1.24675,0.412666,0.000167,1.76596
50,0.021958,0.102583,1.24192,0.353917,4.1e-05,1.72042
51,0.016292,0.0895,1.13371,0.349334,0.000666,1.5895
52,0.016375,0.081042,1.15171,0.349917,4.1e-05,1.59908
53,0.016625,0.083334,1.12758,0.72425,4.2e-05,1.95183
54,0.021708,0.109917,1.29904,0.367625,0.000209,1.7985
55,0.017625,0.118791,1.172,0.349334,0.000208,1.65796
56,0.017083,0.085875,1.11242,0.337167,0.000125,1.55267
57,0.015708,0.084375,1.14362,0.366583,8.4e-05,1.61037
58,0.017291,0.087792,1.28979,0.391875,0.000166,1.78692
59,0.018792,0.098916,1.17979,0.444042,0,1.74154
60,0.0175,0.088416,1.41704,0.35675,4.2e-05,1.87975
61,0.017458,0.090667,1.13708,0.340875,4.2e-05,1.58613
62,0.015709,0.086958,1.19304,0.376125,0.000291,1.67213
