frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.62671,0.111209,1.97833,4.71625
1,3.0215,0.114625,2.55308,5.68921
2,2.65292,0.1265,2.27096,5.05037
3,2.905,0.120542,1.97287,4.99842
4,2.77975,0.1095,1.97887,4.86813
5,2.85083,0.107125,1.93279,4.89075
6,2.79637,0.119833,1.96429,4.8805
7,2.84408,0.0995,4.54146,7.48504
8,2.67129,0.11275,2.003,4.78704
9,2.99562,0.12075,1.93175,5.04812
10,2.651,0.130708,2.29658,5.07829
11,2.93029,0.114416,1.92425,4.96896
12,2.73046,0.125583,1.92025,4.77629
13,2.86867,0.103833,6.54683,9.51933
14,2.83608,0.152834,1.86488,4.85379
15,2.91183,0.12575,1.70654,4.74413
16,2.76675,0.118041,1.93058,4.81538
17,2.86646,0.111125,1.90358,4.88117
18,2.84608,0.118,1.88967,4.85375
19,2.86879,0.102584,2.00362,4.975
20,2.69663,0.124583,1.70446,4.52567
21,2.93904,0.13175,1.87567,4.94646
22,2.691,0.112167,1.69708,4.50025
23,2.94979,0.118708,1.68487,4.75338
24,2.58017,0.106333,1.63796,4.32446
25,2.97637,0.113375,9.44438,12.5341
26,2.60712,0.118708,1.68962,4.41546
27,2.93521,0.112375,1.66663,4.71421
28,2.65308,0.098042,1.68146,4.43258
29,2.96988,0.116333,1.68446,4.77067
30,2.66917,0.101541,2.12417,4.89487
31,2.97408,0.113166,1.91508,5.00233
32,2.77287,0.132875,1.76021,4.66596
33,2.90858,0.112375,1.66846,4.68942
34,2.72204,0.128,1.68054,4.53058
35,2.82946,0.099833,1.66383,4.59312
36,2.70975,0.109917,1.88862,4.70829
37,2.83862,0.100333,2.01954,4.9585
38,2.89821,0.115083,1.75162,4.76492
39,2.99275,0.11525,1.71221,4.82021
40,2.71413,0.119625,1.67708,4.51083
41,2.96454,0.122375,1.699,4.78592
42,2.57683,0.102166,1.66029,4.33929
43,3.01675,0.110042,7.41463,10.5414
44,2.68754,0.117916,1.75146,4.55692
45,3.04333,0.135417,1.7515,4.93025
46,2.61129,0.107917,1.62992,4.34912
47,2.927,0.123166,1.69929,4.74946
48,2.61133,0.1085,1.64867,4.3685
49,2.96633,0.1085,1.77571,4.85054
50,2.54321,0.10525,2.06633,4.71479
51,2.97904,0.117833,1.66175,4.75863
52,2.64387,0.125833,1.81067,4.58038
53,2.8615,0.10625,1.66263,4.63037
54,2.71679,0.127917,1.71129,4.556
55,2.79392,0.102958,1.79238,4.68925
56,2.77392,0.146917,1.75592,4.67675
57,2.81804,0.103042,1.6795,4.60058
58,2.77375,0.11175,1.6845,4.57
59,2.80721,0.096875,1.77471,4.67879
60,2.66538,0.110125,1.73704,4.51254
61,2.76788,0.111583,1.95863,4.83808
62,2.63837,0.11425,1.71792,4.47054
63,3.05054,0.191375,1.71933,4.96125
64,2.57304,0.103667,1.62542,4.30213
65,2.94921,0.110458,1.66767,4.72733
66,2.56471,0.0955,1.78129,4.4415
67,2.96113,0.123792,1.70896,4.79387
68,2.58617,0.094375,1.78454,4.46508
69,3.07858,0.116167,1.79758,4.99233
70,2.76971,0.163292,2.13571,5.06871
71,2.91658,0.127125,1.9115,4.95521
72,2.99175,0.121917,1.85917,4.97283
73,2.97692,0.122333,1.81321,4.91246
74,2.83079,0.118292,1.73412,4.68321
75,2.97838,0.13775,1.86688,4.983
76,2.67642,0.112208,1.80537,4.594
77,3.07371,0.123125,1.78958,4.98642
78,2.77629,0.124833,1.91138,4.8125
79,3.16879,0.127125,1.81787,5.11379
80,2.71937,0.113042,1.83608,4.6685
81,3.06633,0.132375,1.74487,4.94358
82,2.72054,0.181375,1.76937,4.67129
83,2.95213,0.1125,1.66742,4.73204
84,2.85454,0.118041,1.78283,4.75542
85,2.83383,0.106625,1.71933,4.65979
86,2.82596,0.147875,2.09592,5.06975
87,3.04838,0.133334,1.89829,5.08
88,2.63083,0.111833,1.75687,4.49954
89,2.96233,0.1165,1.81925,4.89808
90,2.73862,0.116083,2.1405,4.99521
91,3.01667,0.119584,1.73692,4.87317
92,2.81775,0.128458,1.81971,4.76592
93,2.85979,0.122292,1.75617,4.73825
94,2.71675,0.131833,1.80012,4.64871
95,2.87379,0.111208,1.81513,4.80013
96,2.74654,0.111208,1.86813,4.72588
97,3.07308,0.122792,1.79604,4.99192
98,2.88521,0.12825,1.9205,4.93396
99,2.98808,0.114334,1.90358,5.006
100,2.61067,0.12275,1.76692,4.50033
101,2.85,0.179042,1.74879,4.77783
102,2.63646,0.124,2.04692,4.80738
103,3.42958,0.122791,1.78171,5.33408
104,2.98617,0.121333,1.91129,5.01879
105,3.08633,0.144459,1.80808,5.03887
106,2.66,0.127625,1.79279,4.58042
107,2.83433,0.102208,1.70663,4.64317
108,2.70333,0.112416,1.78217,4.59792
109,2.77958,0.104958,1.67129,4.55583
110,2.70967,0.107667,1.96588,4.78321
111,2.77942,0.095375,1.72508,4.59987
112,2.66192,0.113459,1.66821,4.44358
113,2.81846,0.101875,1.773,4.69333
114,2.69813,0.105834,1.78537,4.58933
115,2.91354,0.120125,1.85,4.88367
116,2.59662,0.110458,1.729,4.43608
117,2.98875,0.109334,1.71254,4.81062
118,2.70575,0.11725,1.70037,4.52337
119,2.88946,0.113166,1.70033,4.70296
120,2.614,0.099542,1.84067,4.55421
121,2.83775,0.120625,1.70071,4.65908
122,2.63479,0.095791,1.79796,4.52854
123,2.83679,0.109208,1.71637,4.66237
124,2.69829,0.122416,1.81883,4.63954
125,2.862,0.103125,1.66479,4.62992
126,2.71663,0.106917,1.91367,4.73721
127,2.82717,0.11225,1.71508,4.6545
128,3.00454,0.129042,1.98788,5.12146
129,2.99942,0.118,1.81471,4.93213
130,2.81229,0.111417,2.0045,4.92821
131,2.89775,0.135,1.80729,4.84004
132,2.70721,0.1625,1.93429,4.804
133,3.22446,0.151625,1.78967,5.16575
134,2.555,0.102584,1.73408,4.39167
135,2.95283,0.116667,1.69087,4.76037
136,2.58596,0.096875,1.99729,4.68013
137,2.78754,0.108083,1.7585,4.65412
138,2.71233,0.218917,1.96171,4.89296
