frame,input_ms,ui_ms,draw_ms,total_ms
0,0.0175,0.062958,8.44883,8.52929
1,0.013625,0.059125,8.89696,8.96971
2,0.017625,0.055458,8.45179,8.52487
3,0.011708,0.054,13.6365,13.7022
4,0.014666,0.063542,8.71162,8.78983
5,0.011,0.056,8.59437,8.66137
6,0.012625,0.053208,8.79533,8.86117
7,0.010042,0.052958,8.05571,8.11871
8,0.012666,0.053625,8.47942,8.54571
9,0.00825,0.050167,8.29592,8.35433
10,0.01475,0.053416,9.14671,9.21487
11,0.01075,0.055042,8.08425,8.15004
12,0.013417,0.055583,8.23479,8.30379
13,0.010958,0.054167,8.045,8.11013
14,0.013,0.05375,7.60333,7.67008
15,0.010083,0.056209,7.80129,7.86758
16,0.012125,0.051541,8.95613,9.01979
17,0.011542,0.059416,8.65537,8.72633
18,0.013625,0.062625,7.92292,7.99917
19,0.010333,0.055667,7.59713,7.66312
20,0.012,0.052209,8.17325,8.23746
21,0.009209,0.054541,8.34767,8.41142
22,0.011916,0.053917,7.71433,7.78017
23,0.009458,0.062334,7.50892,7.58071
24,0.011667,0.051583,8.09587,8.15912
25,0.01125,0.06775,7.74688,7.82587
26,0.013125,0.053042,8.04046,8.10662
27,0.009125,0.056417,7.90946,7.975
28,0.011625,0.051833,7.99871,8.06217
29,0.011334,0.058333,7.21037,7.28004
30,0.011333,0.045667,7.36379,7.42079
31,0.008958,0.051084,7.34513,7.40517
32,0.011834,0.063666,8.07212,8.14762
33,0.009667,0.054458,7.63,7.69412
34,0.014375,0.046708,7.58362,7.64471
35,0.00925,0.050208,7.98504,8.0445
36,0.012083,0.051208,7.51213,7.57542
37,0.008667,0.047958,7.50512,7.56175
38,0.011459,0.047958,7.96375,8.02317
39,0.008875,0.052083,8.14925,8.21021
40,0.011958,0.052875,7.93179,7.99662
41,0.00925,0.05925,7.83492,7.90342
42,0.012708,0.049334,8.019,8.08104
43,0.009792,0.051458,7.31504,7.37629
44,0.010875,0.048709,8.06113,8.12071
45,0.013167,0.056875,7.37504,7.44508
46,0.011542,0.057625,8.17983,8.249
47,0.009084,0.051291,7.79321,7.85358
48,0.01175,0.058458,7.58983,7.66004
49,0.009416,0.050167,7.47929,7.53887
50,0.011417,0.048333,8.05321,8.11296
51,0.009375,0.049875,7.92354,7.98279
52,0.013125,0.050958,7.2965,7.36058
53,0.008625,0.048292,7.54575,7.60267
54,0.01175,0.051625,8.27004,8.33342
55,0.009792,0.051333,8.06888,8.13
56,0.011916,0.054334,7.566,7.63225
57,0.0085,0.048375,7.47612,7.533
58,0.011166,0.04925,7.42208,7.4825
59,0.008834,0.048166,7.60621,7.66321
60,0.014375,0.051791,8.31767,8.38383
61,0.010333,0.060292,10.575,10.6456
62,0.012458,0.054083,9.206,9.27254
63,0.011042,0.065666,9.28217,9.35887
64,0.020084,0.053125,8.97958,9.05279
65,0.011375,0.052,7.60517,7.66854
66,0.010542,0.051416,8.09246,8.15442
67,0.009334,0.051416,7.99787,8.05862
68,0.010709,0.050708,8.18675,8.24817
69,0.009292,0.052125,7.82079,7.88221
70,0.011209,0.04825,7.77854,7.838
71,0.012917,0.052333,8.11304,8.17829
72,0.0115,0.0555,7.48942,7.55642
73,0.007916,0.047334,7.91892,7.97417
74,0.013959,0.059833,8.01367,8.08746
75,0.009459,0.051708,7.55687,7.61804
76,0.011417,0.051625,8.08088,8.14392
77,0.009833,0.053875,7.95954,8.02325
78,0.01275,0.060792,8.04554,8.11908
79,0.008916,0.053875,7.92604,7.98883
80,0.010625,0.050208,7.51888,7.57971
81,0.008291,0.055834,8.24413,8.30825
82,0.0125,0.056667,8.24033,8.3095
83,0.009209,0.054083,8.08767,8.15096
84,0.010916,0.051542,7.43104,7.4935
85,0.009084,0.051833,7.587,7.64792
86,0.010666,0.046042,7.88246,7.93917
87,0.008,0.046375,7.58296,7.63733
88,0.012417,0.11375,8.18733,8.3135
89,0.009334,0.048333,7.71317,7.77083
90,0.011083,0.049375,7.79133,7.85179
91,0.008584,0.047916,7.94292,7.99942
92,0.012,0.046959,8.29354,8.3525
93,0.008875,0.05325,7.65808,7.72021
94,0.013208,0.048125,8.12833,8.18967
95,0.00975,0.051083,8.02421,8.08504
96,0.011333,0.053292,8.45325,8.51788
97,0.008541,0.052042,7.4375,7.49808
98,0.011792,0.053,7.93333,7.99812
99,0.008667,0.050083,8.1205,8.17925
100,0.016875,0.056166,7.895,7.96804
101,0.009083,0.052667,7.40963,7.47138
102,0.0105,0.05225,7.38792,7.45067
103,0.009,0.050042,8.02025,8.07929
104,0.011375,0.053125,7.99954,8.06404
105,0.009334,0.058083,7.33592,7.40333
106,0.011208,0.049459,7.97346,8.03412
107,0.009042,0.050917,7.88225,7.94221
108,0.011291,0.050792,8.13792,8.2
109,0.00875,0.050375,7.3595,7.41862
110,0.011292,0.04625,7.54683,7.60438
111,0.009958,0.049583,8.25921,8.31875
112,0.0115,0.05175,7.47092,7.53417
113,0.009125,0.0505,7.46383,7.52346
114,0.010667,0.052375,7.85171,7.91475
115,0.009,0.050583,7.50413,7.56371
116,0.011917,0.054083,7.91808,7.98408
117,0.008583,0.059917,8.02092,8.08942
118,0.014291,0.052459,7.70667,7.77342
119,0.00875,0.053042,7.86629,7.92808
