frame,simulation_ms,ui_ms,render_ms,total_ms
146,11.6777,0.167542,2.28775,14.133
147,12.6759,0.168041,2.50021,15.3441
148,11.5558,0.163334,2.28442,14.0035
149,13.008,0.163875,2.56733,15.7392
150,12.691,0.165417,2.52796,15.3843
151,13.1197,0.174458,2.59579,15.89
152,12.058,0.17975,3.05858,15.2963
153,13.0226,0.187166,2.87004,16.0798
154,11.7228,0.176166,2.31212,14.2111
155,12.433,0.164709,2.17754,14.7752
156,12.0452,0.160667,2.16442,14.3703
157,12.5017,0.229209,2.40483,15.1358
158,12.0122,0.166542,2.68312,14.8618
159,13.0645,0.18125,2.75362,15.9994
160,11.6973,0.16775,2.21408,14.0791
161,12.7494,0.17225,2.15379,15.0755
162,11.442,0.1715,2.37737,13.9908
163,12.521,0.168459,2.34708,15.0365
164,12.3634,0.160959,2.67483,15.1992
165,13.171,0.16075,2.61092,15.9427
166,11.9938,0.192541,2.17762,14.364
167,13.3321,0.164708,2.17742,15.6742
168,11.3679,0.163666,2.17504,13.7066
169,12.5436,0.162375,2.27542,14.9814
170,11.9863,0.168416,2.54317,14.6979
171,12.5395,0.164834,2.17267,14.877
172,11.4831,0.159709,2.18221,13.825
173,12.5058,0.1615,2.15767,14.8249
174,11.5877,0.179416,2.27771,14.0448
175,12.7251,0.177208,2.34813,15.2505
176,11.4336,0.161709,2.15017,13.7455
177,12.691,0.159667,2.21596,15.0666
178,12.1867,0.168417,2.61096,14.966
179,12.8149,0.165083,2.19567,15.1756
