frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.022584,0.088791,1.47738,0.368459,0.000125,1.95733
1,0.016917,0.095291,1.39479,0.360292,0.000125,1.86742
2,0.017791,0.088584,1.13296,0.351292,4.1e-05,1.59067
3,0.015833,0.083125,1.14096,0.367583,0.000167,1.60767
4,0.018792,0.098875,1.15117,0.438834,0.000208,1.70788
5,0.0175,0.088,1.33321,0.409708,0.000334,1.84875
6,0.02475,0.115042,1.23796,0.378625,8.3e-05,1.75646
7,0.017125,0.096209,1.18167,0.360667,8.3e-05,1.65575
8,0.018541,0.087542,1.15479,0.37,0.000208,1.63108
9,0.016625,0.09075,1.22117,0.353666,4.2e-05,1.68225
10,0.01675,0.084375,1.28358,0.434583,0.000417,1.81971
11,0.017667,0.103167,1.20425,0.363541,0.000209,1.68883
12,0.017791,0.091292,1.13542,0.35025,4.1e-05,1.59479
13,0.015917,0.084,1.1545,0.352583,0.000125,1.60712
14,0.016666,0.088792,1.14271,0.353375,0.000125,1.60167
15,0.016042,0.083333,1.27929,0.370041,0.00025,1.74896
16,0.017292,0.09275,1.202,0.464791,0.000209,1.77704
17,0.017,0.090583,1.16504,0.362125,0,1.63475
18,0.017042,0.089791,1.15138,0.361542,4.2e-05,1.61979
19,0.016458,0.09,1.16704,0.356416,4.2e-05,1.62996
20,0.017291,0.095917,1.55337,0.459667,0.000375,2.12663
21,0.023083,0.105625,1.18292,0.350667,0.000166,1.66246
22,0.017334,0.085791,1.14054,0.424625,4.2e-05,1.66833
23,0.016459,0.083708,1.186,0.355208,4.2e-05,1.64142
24,0.016667,0.088,1.14546,0.400542,4.1e-05,1.65071
25,0.019833,0.097792,1.22596,0.401417,8.3e-05,1.74508
26,0.017542,0.094375,1.15942,0.370958,0.000458,1.64275
27,0.017542,0.100125,1.24238,0.375291,8.4e-05,1.73542
28,0.017542,0.091875,1.22237,0.445125,0.000208,1.77713
29,0.01725,0.088958,1.20779,0.410542,0.000166,1.72471
30,0.018916,0.09625,1.33821,0.384291,0.000209,1.83787
31,0.018708,0.101209,1.21933,0.351583,0.000125,1.69096
32,0.017917,0.087,1.15525,0.352625,8.3e-05,1.61288
33,0.016375,0.099375,1.18179,0.341333,0.000125,1.639
34,0.016375,0.08125,1.18813,0.411042,0.000291,1.69708
35,0.020709,0.094916,1.29371,0.376125,0.000125,1.78558
36,0.016917,0.093125,1.14725,0.3475,0,1.60479
37,0.017,0.083916,1.135,0.365084,0.00025,1.60125
38,0.016875,0.089209,1.16888,0.352041,4.2e-05,1.62704
39,0.016625,0.08225,1.17988,0.432375,0.00025,1.71138
40,0.017792,0.093833,1.43842,0.363875,4.2e-05,1.91396
41,0.016375,0.08775,1.23346,0.351709,0.000375,1.68967
42,0.016667,0.089792,1.16833,0.348708,0.0005,1.624
43,0.016958,0.092625,1.23742,0.363375,4.2e-05,1.71042
44,0.01625,0.084958,1.20817,0.402125,0.000208,1.71171
45,0.018,0.10675,1.38512,0.368458,4.2e-05,1.87837
46,0.018458,0.089333,1.13679,0.345292,0.000375,1.59025
47,0.016458,0.081333,1.406,0.562709,4.1e-05,2.06654
48,0.0175,0.091375,1.17608,0.365791,0.000167,1.65092
49,0.017333,0.098667,1.25796,0.390375,4.2e-05,1.76438
50,0.017958,0.101542,1.19571,0.36725,0.00025,1.68271
51,0.016709,0.09075,1.14062,0.349416,0.000209,1.59771
52,0.016375,0.082041,1.10808,0.358208,4.2e-05,1.56475
53,0.01625,0.09325,1.19225,0.7025,8.4e-05,2.00433
54,0.027042,0.108625,1.34508,0.389959,4.1e-05,1.87075
55,0.017417,0.096542,1.20138,0.346625,0.000208,1.66217
56,0.017083,0.08475,1.12983,0.386125,0.000333,1.61813
57,0.0175,0.093875,1.169,0.361708,8.3e-05,1.64217
58,0.016417,0.08475,1.13167,0.400459,8.3e-05,1.63338
59,0.017084,0.097041,1.31975,0.468709,0.000166,1.90275
60,0.01725,0.091,1.42446,0.361875,0.000334,1.89492
61,0.017125,0.087,1.11138,0.3405,4.2e-05,1.55604
62,0.015417,0.082083,1.18983,0.404458,0.000125,1.69192
63,0.022917,0.100917,1.17896,0.370042,4.1e-05,1.67287
64,0.016625,0.087417,1.23196,0.352875,0.000125,1.689
65,0.019084,0.085083,1.14358,0.433667,0,1.68142
66,0.016417,0.081,1.17592,0.386041,0.000209,1.65958
67,0.017084,0.088625,1.14504,0.350292,4.2e-05,1.60108
68,0.016333,0.08625,1.13333,0.38875,0.000417,1.62508
69,0.017458,0.10525,1.30758,0.394334,0.00025,1.82488
70,0.017792,0.095833,1.17687,0.3515,0.000459,1.64246
71,0.016833,0.085084,1.15667,0.435,0.000417,1.694
72,0.020083,0.107875,1.17033,0.352625,0.000209,1.65112
73,0.016416,0.085292,1.21087,0.366208,0.000125,1.67892
74,0.0175,0.10175,1.30208,0.366125,0.000125,1.78758
75,0.016417,0.088875,1.1305,0.342916,0.000167,1.57888
76,0.016167,0.081458,1.12829,0.349583,0.000125,1.57563
77,0.019375,0.105459,1.17208,0.446875,8.3e-05,1.74388
78,0.016583,0.088125,1.2015,0.391042,0.000125,1.69738
79,0.020791,0.111417,1.275,0.385875,4.2e-05,1.79313
80,0.016916,0.173542,1.42525,0.354125,0.000208,1.97004
81,0.017792,0.090208,1.14404,0.383875,0.000208,1.63613
82,0.017,0.085292,1.10683,0.340458,0.000125,1.54971
83,0.016,0.081833,1.32958,0.430333,0.000167,1.85792
84,0.018375,0.101416,1.25675,0.369959,8.3e-05,1.74658
85,0.01675,0.091833,1.13613,0.385625,0.000167,1.6305
86,0.016708,0.083708,1.20208,0.363333,8.3e-05,1.66592
87,0.015708,0.094542,1.13783,0.34,4.2e-05,1.58813
88,0.015833,0.080709,1.31088,0.408791,0.000125,1.81633
89,0.017333,0.113208,1.22762,0.439459,0.000208,1.79783
90,0.017375,0.087333,1.15071,0.360166,0.00025,1.61583
91,0.016625,0.087042,1.148,0.349042,0.000166,1.60088
