frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,1.34671,0.507125,1.43167,0.378875,0.000542,3.66492
1,1.48625,0.579292,1.47442,0.469334,0.00025,4.00954
2,1.35158,0.517542,1.1745,0.367542,0.000333,3.4115
3,1.34904,0.56525,1.31975,0.395625,0.000459,3.63013
4,1.33533,0.510083,1.15421,0.371333,0.000375,3.37133
5,1.39254,0.56725,1.20292,0.428792,4.1e-05,3.59154
6,1.52075,0.536875,1.17583,0.359166,0.000375,3.593
7,1.35317,0.5255,1.15192,0.450084,0.000208,3.48088
8,1.50333,0.524125,1.25975,0.379083,0.000292,3.66658
9,1.36171,0.509292,1.176,0.380875,0.000583,3.42846
10,1.38017,0.523917,1.53775,0.392083,0.000208,3.83412
11,1.36575,0.501416,1.14667,0.3575,0.000458,3.37179
12,1.38625,0.496417,1.17054,0.392875,0.00025,3.44633
13,1.62108,0.520375,1.17375,0.544792,0.00025,3.86025
14,1.39975,0.511667,1.15771,0.385625,0.000167,3.45492
15,1.49804,0.509417,1.19,0.372625,0.000125,3.57021
16,1.42221,0.507584,1.23742,0.371959,4.1e-05,3.53921
17,1.33854,0.531542,1.30567,0.411375,0.000291,3.58742
18,1.36512,0.5145,1.13946,0.363125,0.000334,3.38254
19,1.3325,0.501875,1.19133,0.533833,0.000167,3.55971
20,1.4655,0.543375,1.14654,0.3595,0.000125,3.51504
21,1.37963,0.561708,1.14017,0.372292,0.000291,3.45408
22,1.61321,0.53075,1.21162,0.378583,0.000125,3.73429
23,1.38296,0.516875,1.21925,0.365125,0.00025,3.48446
24,1.40154,0.573834,1.46558,0.399708,0.000167,3.84083
25,1.43883,0.511916,1.16604,0.527667,0.001,3.64546
26,1.52188,0.499584,1.23058,0.460958,0.00025,3.71325
27,1.44125,0.531125,1.15108,0.360417,0.000208,3.48408
28,1.39983,0.497541,1.15538,0.355,0.000459,3.40821
29,1.58,0.568333,1.22037,0.379375,0.000333,3.74842
30,1.3705,0.505959,1.41925,0.3555,0.000125,3.65133
31,1.42392,0.546458,1.36683,0.464292,4.2e-05,3.80154
32,1.46487,0.515709,1.17942,0.384959,0.00025,3.54521
33,1.38617,0.494875,1.31504,0.377584,0.000125,3.57379
34,1.43829,0.515833,1.15996,0.367375,0.000167,3.48163
35,1.48687,0.506542,1.14088,0.369333,4.2e-05,3.50367
36,1.62375,0.569958,1.19879,0.360708,0.000167,3.75338
37,1.41792,0.494542,1.17521,0.450292,0.000291,3.53825
38,1.49654,0.5445,1.20758,0.395625,0.001792,3.64604
39,1.46533,0.502041,1.1655,0.4085,0.000625,3.542
40,1.42517,0.500958,1.32417,0.431666,0.000167,3.68213
41,1.50725,0.518625,1.15604,0.369667,0.000166,3.55175
