frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.579166,0.684959,1.75521,0.45325,0.000667,3.47325
1,0.387958,0.6795,1.95842,0.516667,0.002875,3.54542
2,0.375292,0.674333,6.00996,0.512667,0.004417,7.57667
3,0.57825,0.718125,1.84067,0.46425,0.000958,3.60225
4,0.530208,0.683333,1.53954,0.441958,0.001209,3.19625
5,1.02929,0.678208,1.58662,0.496,0.000375,3.7905
6,0.621334,0.726958,1.77621,0.447834,0.00025,3.57258
7,0.396,0.72875,1.819,0.545625,4.2e-05,3.48942
8,0.313,0.726916,2.82112,0.43325,0.000875,4.29517
9,0.357333,0.646125,1.60546,0.425875,0.000375,3.03517
10,0.2905,0.6365,1.95687,0.447834,0.001,3.33271
11,0.397459,0.665333,1.40242,0.443666,0.000459,2.90933
12,0.304083,0.652875,1.83779,0.453792,0.000333,3.24887
13,0.36225,0.701791,1.48825,0.452,4.2e-05,3.00433
14,0.323042,0.658333,1.51208,0.5385,0.001875,3.03383
15,0.380792,0.671292,1.25604,0.402542,0.000333,2.711
16,0.330833,0.731792,1.55763,0.45125,0.000625,3.07213
17,0.434791,0.671167,1.8355,0.456417,0.002375,3.40025
18,0.490833,0.6435,1.44992,0.441041,0.000417,3.02571
19,0.394208,0.709792,1.22871,0.382625,0.000375,2.71571
20,0.285959,0.634541,1.38192,0.483292,0.001875,2.78758
21,0.44625,0.685291,1.36133,0.416041,0.000542,2.90946
22,0.374708,0.687292,1.20817,0.40375,0.000291,2.67421
23,0.311125,0.644625,1.15846,0.54525,0.000375,2.65983
24,0.329916,0.668209,1.31671,0.450833,0.000459,2.76613
25,0.356667,0.718208,1.20942,0.385375,0.000375,2.67004
26,0.284083,0.636209,1.349,0.4625,4.1e-05,2.73183
27,0.434042,0.646375,1.23208,0.451667,0.000333,2.7645
28,0.337958,0.69325,1.20608,0.396459,0.00075,2.6345
29,0.310958,0.636667,1.13708,0.399334,0.002125,2.48617
30,0.61175,0.649292,1.586,0.420666,0.000375,3.26808
31,0.336875,0.704958,1.21629,0.384708,0.000333,2.64317
32,0.2815,0.634417,1.35371,0.489834,4.1e-05,2.7595
33,0.442458,0.678459,1.37117,0.46375,0.000292,2.95613
34,0.372,0.713209,1.15146,0.386458,0.001,2.62412
35,0.2825,0.633708,1.27133,0.376375,0.000416,2.56433
36,0.268583,0.639917,1.12967,0.415667,0.000583,2.45442
37,0.313542,0.723666,1.33608,0.411125,0.001458,2.78587
38,0.294459,0.645041,1.37329,0.389333,4.2e-05,2.70217
39,0.289333,0.640583,1.13408,0.388625,0.00025,2.45288
40,0.294791,0.674542,1.23075,0.408833,4.2e-05,2.60896
41,0.278292,0.626792,1.11308,0.367417,0.000625,2.38621
42,0.253084,0.634666,1.12008,0.369291,0.000209,2.37733
43,0.251458,0.648167,1.29475,0.430833,0.000584,2.62579
44,0.340458,0.665917,1.26504,0.3915,0.000667,2.66358
45,0.294291,0.631209,1.14733,0.39975,0.000625,2.47321
46,0.301833,0.649334,1.22558,0.40275,0.000208,2.57971
47,0.484583,0.70425,1.16275,0.37175,0.000167,2.7235
48,0.267916,0.626209,1.31929,0.385084,0.000291,2.59879
49,0.26775,0.627917,1.14921,0.4085,0.000125,2.4535
50,0.35675,0.710291,1.69967,0.408708,0.000375,3.17579
51,0.301875,0.635542,1.19254,0.446875,0.000416,2.57725
52,0.264583,0.636583,1.15746,0.433,0.00075,2.49238
53,0.385375,0.640083,1.18129,0.390666,8.4e-05,2.5975
54,0.261709,0.624333,1.11658,0.378375,0.001084,2.38208
55,0.344667,0.640708,1.11404,0.350833,0.000125,2.45038
56,0.241917,0.678416,1.32033,0.404583,0.000333,2.64558
57,0.279542,0.634666,1.11933,0.382291,0.000125,2.41596
58,0.256375,0.626708,1.16296,0.411333,0.000292,2.45767
59,0.254708,0.630292,1.25463,0.447541,0.000334,2.5875
60,0.327125,0.684625,1.13829,0.369208,0.000167,2.51942
61,0.260833,0.6245,1.20687,0.383542,4.1e-05,2.47579
62,0.27225,0.634459,1.28892,0.422959,0.000166,2.61875
63,0.336292,0.71925,1.18758,0.418208,0.000375,2.66171
64,0.28975,0.634,1.11108,0.413,0.000333,2.44817
65,0.258541,0.639292,1.09512,0.361917,0.000166,2.35504
66,0.262084,0.694541,1.26583,0.377666,0.00025,2.60038
67,0.283,0.635166,1.09413,0.3555,0.000167,2.36796
68,0.259292,0.640917,1.26067,0.377834,0.000458,2.53917
69,0.270208,0.629958,1.26792,0.373,0.000333,2.54142
70,0.295375,0.65275,1.40721,0.368791,0.000209,2.72433
71,0.256125,0.627083,1.12983,0.35875,0.000291,2.37208
72,0.244458,0.620792,1.24467,0.393,0.000209,2.50312
73,0.321708,0.689708,1.16688,0.367834,0.000208,2.54633
74,0.254917,0.622666,1.24775,0.38425,8.4e-05,2.50967
75,0.303083,0.647833,1.10633,0.372541,0.000209,2.43
76,0.292792,0.692291,1.22571,0.402666,4.2e-05,2.6135
77,0.266333,0.628417,1.09787,0.358875,0.000208,2.35171
78,0.256666,0.638334,1.09013,0.355833,0.00025,2.34121
79,0.242333,0.6305,1.25667,0.420417,0.000333,2.55025
80,0.317917,0.691583,1.25092,0.377917,0.000583,2.63892
81,0.267708,0.631917,1.15142,0.357875,0.000334,2.40925
82,0.248625,0.628917,1.14983,0.405083,0.00025,2.43271
83,0.314417,0.694167,1.15787,0.365666,0.000334,2.53246
84,0.253167,0.623541,1.12421,0.387791,0.000292,2.389
85,0.248625,0.6205,1.09467,0.350041,0.000209,2.31404
86,0.252833,0.697584,1.35896,0.382833,0.000209,2.69242
87,0.274708,0.628584,1.09413,0.355208,0.000167,2.35279
88,0.252209,0.634958,1.17071,0.398209,0.000166,2.45625
89,0.250709,0.6245,1.24396,0.4295,0.000375,2.54904
90,0.323791,0.658917,1.38046,0.363209,0.00025,2.72662
